OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
1479556888	17871782	1547023612	7786000	25	7983	3983	300	3500472	5,156745	1,229192	timer,timer	1546868010	171	0	0	128	0	847054	8496187670	8496187670	8496187670	8496187670	8496187670	8496187670	8496187670	8496187670	8496187670	8496187670	8492045452	8492044476	8496187670	8496187670	4423801	0	1	0	0	3368028	23915	2469882	594241	0	0	1024	1547023320	0	0	0	1547023612	1547023612	773511806	515674538	515674537	257837269	1031349074	0	0	24172246	0	0	1547023612	3574	1547023612	4911376953	22155456542	1191101074	333435058	0
1489513685	17991362	1547215811	40961706	25	7983	3983	1050	3500356	1,473539	1,238711	timer,timer	1547032583	171	0	0	128	0	847037	8497029726	8497029726	8497029726	8497029726	8497029726	8497029726	8497029726	8497029726	8497029726	8497029726	8495296578	8495297774	8497029726	8497029726	4423727	0	1	0	0	3367954	23841	2469512	594260	0	0	1024	0	0	0	0	1547215811	1547215811	773607905	515738603	515738604	257869302	1031477208	0	0	24178038	0	0	1547215811	1546959927	1547215811	4975585937	22317321777	1275268554	338562011	0
1488468091	17979696	1546129912	37586201	25	7983	3983	1050	3501489	1,472505	1,237346	timer,timer	1545928390	171	0	0	128	0	847050	8494986628	8494986628	8494986628	8494986628	8494986628	8494986628	8494986628	8494986628	8494986628	8494986628	8493257173	8493257495	8494986628	8494986628	4423790	0	0	0	0	3368018	23915	2469882	594188	0	0	1024	1546093976	0	0	0	1546129912	1546129912	773064956	515376637	515376637	257688318	1030753275	0	0	24158283	0	0	0	1545916818	1546129912	4960937500	22269653320	1219177246	337951660	0
1488160350	17975441	1547049746	36596603	25	7983	3983	1050	3499340	1,473381	1,237823	timer,timer	1546849252	171	0	0	128	0	847051	8494132682	8494132682	8494132682	8494132682	8494132682	8494132682	8494132682	8494132682	8494132682	8494132682	8492401173	8492401333	8494132682	8494132682	4423790	0	0	0	0	3368018	23915	2469882	594714	0	0	1024	1547016136	0	0	0	1547049746	1547049746	773524873	515683248	515683249	257841625	1031366497	0	0	24175232	0	0	1547049746	1546836188	1547049746	5002685546	22329345703	1176574707	337402343	0
1485782239	17946711	1547011245	30126705	25	7983	3983	1050	3500940	1,473344	1,235409	timer,timer	1546829571	171	0	0	128	0	847064	8496854716	8496854716	8496854716	8496854716	8496854716	8496854716	8496854716	8496854716	8496854716	8496854716	8495121815	8495122918	8496854716	8496854716	4423836	0	1	0	0	3368063	23950	2470057	594372	0	0	1024	0	0	0	0	1547011245	1547011245	773505622	515670415	515670415	257835207	1031340831	0	0	24175550	0	0	0	3553	1547011245	4951110839	22294677734	1178344726	337219238	0
1500702890	18126471	1547133450	74018388	25	7983	3983	1050	3501206	1,473460	1,247852	timer,timer	1546949240	171	0	0	128	0	847046	8494662578	8494662578	8494662578	8494662578	8494662578	8494662578	8494662578	8494662578	8494662578	8494662578	8490530483	8490530388	8494662578	8494662578	4423763	0	1	0	0	3367990	23877	2469692	594283	0	0	1024	1547133120	0	0	0	1547133450	1547133450	773566725	515711150	515711150	257855575	1031422300	0	0	24173964	0	1532700610	1547133450	3558	1547133450	4998291015	22443298339	1610961914	340393066	0
1488536322	17980119	1546549745	37947258	25	7983	3983	1050	3500380	1,472905	1,237841	timer,timer	1546349539	171	0	0	128	0	847029	8496845112	8496845112	8496845112	8496845112	8496845112	8496845112	8496845112	8496845112	8496845112	8496845112	8495102087	8495102691	8496845112	8496845112	4423689	0	1	0	0	3367916	23803	2469322	594266	0	0	1024	0	0	0	0	1546549745	1546549745	773274873	515516581	515516582	257758291	1031033163	0	0	24164845	0	0	1546549745	1546319157	1546549745	4959411621	22309326171	1211853027	339111328	0
1489605013	17992859	1547259163	40733892	25	7983	3983	300	3500489	5,157530	1,238599	timer,timer	1547076612	171	0	0	128	0	847042	8493361358	8493361358	8493361358	8493361358	8493361358	8493361358	8493361358	8493361358	8493361358	8493361358	8491633151	8491633262	8493361358	8493361358	4423752	0	0	0	0	3367980	23877	2469692	594445	0	0	1024	1547258832	0	0	0	1547259163	1547259163	773629582	515753054	515753055	257876527	1031506109	0	0	24179024	0	0	0	1547023058	1547259163	4962707519	22254699707	1253112792	338439941	0
1489129736	17986843	1548016940	39751522	25	7983	3983	1050	3500347	1,474302	1,238368	timer,timer	1547830131	171	0	0	128	0	847043	8494112782	8494112782	8494112782	8494112782	8494112782	8494112782	8494112782	8494112782	8494112782	8494112782	8492387894	8492388220	8494112782	8494112782	4423752	0	0	0	0	3367980	23877	2469692	594264	0	0	1024	1548016608	0	0	0	1548016940	1548016940	774008470	516005647	516005647	258002823	1032011294	0	0	24187769	0	1538143383	1548016940	3877	1548016940	5110656738	22295166015	1232238769	338500976	0
1488524581	17980943	1547119435	39194594	25	7983	3983	300	3500664	5,157065	1,238097	timer,timer	1546906783	264	0	0	128	0	859402	8494404216	8494404216	8494404216	8494404216	8494404216	8494404216	8494404216	8494404216	8494404216	8494404216	8492665961	8492665264	8494404216	8494404216	4489568	0	1	0	0	3407972	45253	2500705	597001	0	0	1024	1547119048	0	0	0	1547119435	1547119435	773559718	515706478	515706478	257853239	1031412956	0	0	24173754	0	0	1547119435	1546438020	1547119435	4929687500	22251708984	1215026855	339599609	0
