OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
929996	15841	1382832	3567219	26	7983	3983	1050	2691434	0,001317	0,001325	timer,timer	1009627	0	0	0	256	0	0	29498	29498	29498	29498	29498	29498	29498	29498	29498	29498	29498	29498	29498	29498	0	0	0	0	0	0	0	0	0	0	0	1048576	1094192	0	0	0	1382832	1382832	691416	460944	460944	230472	921888	0	0	21607	0	0	0	215	1382832	2807617	10009765	4821777	549316	0
931080	15923	1390040	3579691	26	7983	3983	1050	2695179	0,001324	0,001328	timer,timer	1010334	0	0	0	256	0	0	29476	29476	29476	29476	29476	29476	29476	29476	29476	29476	29476	29476	29476	29476	0	0	0	0	0	0	0	0	0	0	0	1048576	1151416	0	0	0	1390040	1390040	695020	463346	463347	231674	926693	0	0	21720	0	0	1390040	1390040	1390040	2685546	9643554	4760742	549316	0
932746	15856	1384213	3575087	26	7983	3983	1050	2700003	0,001318	0,001324	timer,timer	1012055	0	0	0	256	0	0	29138	29138	29138	29138	29138	29138	29138	29138	29138	29138	29138	29138	29138	29138	0	0	0	0	0	0	0	0	0	0	0	1048576	1095488	0	0	0	1384213	1384213	692106	461404	461404	230702	922809	0	0	21628	692080	0	0	251	1384213	2868652	9948730	4760742	488281	0
915164	15680	1368780	3527303	26	7983	3983	1050	2700002	0,001304	0,001306	timer,timer	993133	0	0	0	256	0	0	29394	29394	29394	29394	29394	29394	29394	29394	29394	29394	29394	29394	29394	29394	0	0	0	0	0	0	0	0	0	0	0	1048576	2939176	0	0	0	1368780	1368780	684390	456260	456260	228130	912520	0	0	21388	1368780	0	0	211	1368780	2807617	10253906	4760742	549316	0
898663	15495	1352682	3480198	26	7983	3983	1050	2700003	0,001288	0,001289	timer,timer	975887	0	0	0	256	0	0	29728	29728	29728	29728	29728	29728	29728	29728	29728	29728	29728	29728	29728	29728	0	0	0	0	0	0	0	0	0	0	0	1048576	1328056	0	0	0	1352682	1352682	676341	450894	450894	225447	901788	0	0	21135	676275	0	1352682	1400	1352682	3051757	12390136	4638671	854492	0
892414	15472	1350630	3470730	26	7983	3983	1050	2700005	0,001286	0,001285	timer,timer	969345	0	0	0	256	0	0	29174	29174	29174	29174	29174	29174	29174	29174	29174	29174	29174	29174	29174	29174	0	0	0	0	0	0	0	0	0	0	0	1048576	1052840	0	0	0	1350630	1350630	675315	450210	450210	225105	900420	0	0	21103	0	0	1350630	259	1350630	2807617	10803222	4760742	549316	0
932830	15861	1384633	3579957	26	7983	3983	1050	2700003	0,001319	0,001326	timer,timer	1012186	0	0	0	256	0	0	29382	29382	29382	29382	29382	29382	29382	29382	29382	29382	29382	29382	29382	29382	0	0	0	0	0	0	0	0	0	0	0	1048576	1094544	0	0	0	1384633	1384633	692316	461545	461544	230772	923089	0	0	21635	692424	0	0	1384633	1384633	2868652	11596679	5004882	488281	0
949413	16328	1425325	3687122	26	7983	3983	1050	2700002	0,001357	0,001366	timer,timer	1028942	0	0	0	256	0	0	29000	29000	29000	29000	29000	29000	29000	29000	29000	29000	29000	29000	29000	29000	0	0	0	0	0	0	0	0	0	0	0	1048576	1118784	0	0	0	1425325	1425325	712662	475109	475108	237554	950217	0	0	22271	0	0	0	229	1425325	5859375	23315429	5004882	854492	0
945330	16058	1401818	3618967	26	7983	3983	1050	2700003	0,001335	0,001340	timer,timer	1024774	0	0	0	256	0	0	29408	29408	29408	29408	29408	29408	29408	29408	29408	29408	29408	29408	29408	29408	0	0	0	0	0	0	0	0	0	0	0	1048576	1378672	0	0	0	1401818	1401818	700909	467273	467272	233636	934545	0	0	21904	1401818	0	1401818	248	1401818	5981445	23132324	5004882	976562	0
933246	15944	1391904	3592530	26	7983	3983	1050	2700002	0,001326	0,001331	timer,timer	1012115	0	0	0	256	0	0	29414	29414	29414	29414	29414	29414	29414	29414	29414	29414	29414	29414	29414	29414	0	0	0	0	0	0	0	0	0	0	0	1048576	1094952	0	0	0	1391904	1391904	695952	463968	463968	231984	927936	0	0	21748	0	0	1391904	1391904	1391904	5981445	22644042	5004882	976562	0
