OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
650799702	7812289	680834571	1890494665	29	7983	3983	1050	2700964	0,648414	0,699933	timer,timer	680636326	0	0	0	424	0	0	14573564290	14573564290	14573564290	14573564290	14573564290	14573564290	14573564290	14573564290	14573564290	14573564290	14573564290	14573564290	14573564290	14573564290	0	0	0	0	0	0	0	0	0	0	0	3392	680827288	0	0	0	680834571	680834571	340417286	226944857	226944857	113472428	453889714	0	0	10638065	0	0	0	206	680834571	2146118164	8470642089	583129882	146789550	0
