OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
73666	5726	499812	1078998	25	7983	3983	1050	2700004	0,000476	0,000400	timer,timer	112037	0	0	0	144	0	0	600674	600674	600674	600674	600674	600674	600674	600674	600674	600674	600674	600674	600674	600674	0	0	0	0	0	0	0	0	0	0	0	576	182240	0	0	0	499812	499812	249906	166604	166604	83302	333208	0	0	8417	249991	0	499812	245	499812	3112792	10192871	1464843	549316	0
73666	5736	500771	1078237	25	7983	3983	1050	2700005	0,000477	0,000399	timer,timer	111807	0	0	0	144	0	0	600594	600594	600594	600594	600594	600594	600594	600594	600594	600594	600594	600594	600594	600594	0	0	0	0	0	0	0	0	0	0	0	576	615192	0	0	0	500771	500771	250386	166924	166923	83461	333847	0	4680	7824	0	0	500771	210	500771	0	0	1403808	0	0
73250	5790	505464	1101187	25	7983	3983	1050	2700001	0,000481	0,000408	timer,timer	111775	0	0	0	144	0	0	600644	600644	600644	600644	600644	600644	600644	600644	600644	600644	600644	600644	600644	600644	0	0	0	0	0	0	0	0	0	0	0	576	2357752	0	0	0	505464	505464	252732	168488	168488	84244	336976	0	0	7898	0	0	0	214	505464	0	0	1647949	0	0
74167	5777	504325	1085918	25	7983	3983	1050	2700003	0,000480	0,000402	timer,timer	112210	0	0	0	144	0	0	600512	600512	600512	600512	600512	600512	600512	600512	600512	600512	600512	600512	600512	600512	0	0	0	0	0	0	0	0	0	0	0	576	182912	0	0	0	504325	504325	252162	168108	168109	84055	336217	0	0	8482	0	0	0	250	504325	3173828	10864257	1281738	549316	0
74000	5720	499321	1079242	25	7983	3983	1050	2700003	0,000476	0,000400	timer,timer	112383	0	0	0	144	0	0	600624	600624	600624	600624	600624	600624	600624	600624	600624	600624	600624	600624	600624	600624	0	0	0	0	0	0	0	0	0	0	0	576	182232	0	0	0	499321	499321	249660	166440	166440	83220	332881	0	0	8409	0	0	0	223	499321	3051757	10864257	1647949	488281	0
73749	5737	500867	1084785	25	7983	3983	1050	2700004	0,000477	0,000402	timer,timer	112081	0	0	0	144	0	0	600644	600644	600644	600644	600644	600644	600644	600644	600644	600644	600644	600644	600644	600644	0	0	0	0	0	0	0	0	0	0	0	576	608176	0	0	0	500867	500867	250433	166955	166956	83478	333912	0	0	8447	0	0	500867	207	500867	0	0	1342773	0	0
73916	5740	501105	1080197	25	7983	3983	1050	2700004	0,000477	0,000400	timer,timer	112425	0	0	0	144	0	0	600622	600622	600622	600622	600622	600622	600622	600622	600622	600622	600622	600622	600622	600622	0	0	0	0	0	0	0	0	0	0	0	576	2053840	0	0	0	501105	501105	250553	167035	167035	83517	334070	0	0	7830	0	0	0	211	501105	3112792	10192871	1403808	488281	0
74416	5756	502442	1090653	25	7983	3983	1050	2700004	0,000479	0,000404	timer,timer	112967	0	0	0	144	0	0	600710	600710	600710	600710	600710	600710	600710	600710	600710	600710	600710	600710	600710	600710	0	0	0	0	0	0	0	0	0	0	0	576	183744	0	0	0	502442	502442	251221	167481	167481	83741	334961	0	0	8445	0	0	502442	502442	502442	0	0	1525878	0	0
73250	5776	504226	1091349	25	7983	3983	1050	2700004	0,000480	0,000404	timer,timer	111743	0	0	0	144	0	0	600548	600548	600548	600548	600548	600548	600548	600548	600548	600548	600548	600548	600548	600548	0	0	0	0	0	0	0	0	0	0	0	576	440480	0	0	0	504226	504226	252113	168076	168075	84038	336150	0	0	8476	0	0	504226	187	504226	0	0	1342773	0	0
73249	5715	498857	1078747	25	7983	3983	1050	2700003	0,000475	0,000400	timer,timer	111067	0	0	0	144	0	0	600420	600420	600420	600420	600420	600420	600420	600420	600420	600420	600420	600420	600420	600420	0	0	0	0	0	0	0	0	0	0	0	576	604664	0	0	0	498857	498857	249429	166286	166286	83143	332571	0	0	7795	0	0	0	498857	498857	0	0	1586914	0	0
