OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
1543660	24416	2131423	5617483	74	7983	3983	1050	2699146	0,002030	0,002081	timer,timer	1652239	0	0	0	432	0	0	1782224	1782224	1782224	1782224	1782224	1782224	1782224	1782224	1782224	1782224	1782224	1782224	1782224	1782224	0	0	0	0	0	0	0	0	0	0	0	2212704	1735656	0	0	0	2131423	2131423	1065712	710474	710474	355237	1420948	0	0	33304	0	0	2131423	234	2131423	7141113	27954101	7873535	732421	0
1546744	24392	2129302	5625653	74	7983	3983	1050	2694667	0,002028	0,002088	timer,timer	1655648	0	0	0	432	0	0	1793084	1793084	1793084	1793084	1793084	1793084	1793084	1793084	1793084	1793084	1793084	1793084	1793084	1793084	0	0	0	0	0	0	0	0	0	0	0	2212704	1777856	0	0	0	2129302	2129302	1064651	709767	709767	354884	1419534	0	0	33270	0	0	2129302	214	2129302	7446289	29479980	7934570	854492	0
1543994	24393	2129383	5625758	74	7983	3983	1050	2697285	0,002028	0,002086	timer,timer	1651992	0	0	0	432	0	0	1793000	1793000	1793000	1793000	1793000	1793000	1793000	1793000	1793000	1793000	1793000	1793000	1793000	1793000	0	0	0	0	0	0	0	0	0	0	0	2212704	1795104	0	0	0	2129383	2129383	1064691	709794	709795	354898	1419589	0	0	33272	0	532209	2129383	2129383	2129383	7324218	29418945	7934570	671386	0
1543577	24526	2141040	5662003	74	7983	3983	1050	2688688	0,002039	0,002106	timer,timer	1651497	0	0	0	432	0	0	1777290	1777290	1777290	1777290	1777290	1777290	1777290	1777290	1777290	1777290	1777290	1777290	1777290	1777290	0	0	0	0	0	0	0	0	0	0	0	2212704	1970824	0	0	0	2141040	2141040	1070520	713680	713680	356840	1427360	0	0	33454	0	0	0	222	2141040	6835937	27526855	7995605	793457	0
1546161	24561	2144093	5662029	74	7983	3983	1050	2699272	0,002042	0,002098	timer,timer	1654393	0	0	0	432	0	0	1788596	1788596	1788596	1788596	1788596	1788596	1788596	1788596	1788596	1788596	1788596	1788596	1788596	1788596	0	0	0	0	0	0	0	0	0	0	0	2212704	1992592	0	0	0	2144093	2144093	1072046	714698	714697	357349	1429395	0	0	33501	0	0	0	258	2144093	7080078	26245117	7995605	732421	0
1544244	24379	2128207	5621836	74	7983	3983	1050	2697100	0,002027	0,002084	timer,timer	1652733	0	0	0	432	0	0	1793250	1793250	1793250	1793250	1793250	1793250	1793250	1793250	1793250	1793250	1793250	1793250	1793250	1793250	0	0	0	0	0	0	0	0	0	0	0	2212704	3802968	0	0	0	2128207	2128207	1064103	709402	709402	354701	1418805	0	0	0	0	0	2128207	242	2128207	6835937	25695800	7995605	854492	0
1544744	24346	2125351	5613285	74	7983	3983	1050	2700003	0,002024	0,002079	timer,timer	1653338	0	0	0	432	0	0	1781718	1781718	1781718	1781718	1781718	1781718	1781718	1781718	1781718	1781718	1781718	1781718	1781718	1781718	0	0	0	0	0	0	0	0	0	0	0	2212704	1736120	0	0	0	2125351	2125351	1062675	708450	708450	354225	1416901	0	0	33817	1062574	0	2125351	2125351	2125351	6469726	24353027	7690429	854492	0
1543660	24734	2159237	5694300	74	7983	3983	1050	2695566	0,002056	0,002112	timer,timer	1651983	0	0	0	432	0	0	1785076	1785076	1785076	1785076	1785076	1785076	1785076	1785076	1785076	1785076	1785076	1785076	1785076	1785076	0	0	0	0	0	0	0	0	0	0	0	2212704	1735640	0	0	0	2159237	2159237	1079618	719746	719745	359873	1439491	0	0	33738	2159237	0	0	240	2159237	6652832	25207519	8056640	793457	0
1545661	25445	2221330	5869770	74	7983	3983	1050	2700002	0,002116	0,002174	timer,timer	1653992	0	0	0	432	0	0	1789222	1789222	1789222	1789222	1789222	1789222	1789222	1789222	1789222	1789222	1789222	1789222	1789222	1789222	0	0	0	0	0	0	0	0	0	0	0	2212704	2865040	0	0	0	2221330	2221330	1110665	740443	740444	370222	1480887	0	0	34709	0	0	0	241	2221330	11230468	40039062	9216308	1464843	0
1543411	24578	2145591	5673337	74	7983	3983	1050	2700003	0,002043	0,002101	timer,timer	1651851	0	0	0	432	0	0	1788814	1788814	1788814	1788814	1788814	1788814	1788814	1788814	1788814	1788814	1788814	1788814	1788814	1788814	0	0	0	0	0	0	0	0	0	0	0	2212704	1784632	0	0	0	2145591	2145591	1072795	715197	715197	357599	1430394	0	0	33525	0	0	2145591	263	2145591	6469726	24902343	7934570	854492	0
1544077	24454	2134721	5615652	74	7983	3983	1050	2697663	0,002033	0,002082	timer,timer	1651977	0	0	0	432	0	0	1789106	1789106	1789106	1789106	1789106	1789106	1789106	1789106	1789106	1789106	1789106	1789106	1789106	1789106	0	0	0	0	0	0	0	0	0	0	0	2212704	0	0	0	0	2134721	2134721	1067361	711573	711574	355787	1423147	0	0	33355	1067266	0	2134721	235	2134721	3173828	12573242	7812500	488281	0
1545328	24199	2112481	5554646	74	7983	3983	1050	2696491	0,002012	0,002060	timer,timer	1653576	0	0	0	432	0	0	1789278	1789278	1789278	1789278	1789278	1789278	1789278	1789278	1789278	1789278	1789278	1789278	1789278	1789278	0	0	0	0	0	0	0	0	0	0	0	2212704	5539696	0	0	0	2112481	2112481	1056241	704161	704160	352080	1408320	0	0	33612	0	0	2112481	249	2112481	6530761	24841308	7690429	976562	0
1544077	24291	2120471	5572171	74	7983	3983	1050	2697160	0,002019	0,002066	timer,timer	1652184	0	0	0	432	0	0	1789162	1789162	1789162	1789162	1789162	1789162	1789162	1789162	1789162	1789162	1789162	1789162	1789162	1789162	0	0	0	0	0	0	0	0	0	0	0	2212704	3706224	0	0	0	2120471	2120471	1060235	706823	706824	353412	1413648	0	0	33735	0	533821	2120471	0	2120471	6286621	23315429	7629394	793457	0
1545410	24539	2142205	5614271	74	7983	3983	1050	2693999	0,002040	0,002084	timer,timer	1654575	0	0	0	432	0	0	1793498	1793498	1793498	1793498	1793498	1793498	1793498	1793498	1793498	1793498	1793498	1793498	1793498	1793498	0	0	0	0	0	0	0	0	0	0	0	2212704	3449848	0	0	0	2142205	2142205	1071103	714068	714068	357034	1428136	0	0	34099	0	0	2142205	249	2142205	6530761	24475097	8300781	1037597	0
1545160	24540	2142278	5625808	74	7983	3983	1050	2700004	0,002040	0,002084	timer,timer	1653402	0	0	0	432	0	0	1789280	1789280	1789280	1789280	1789280	1789280	1789280	1789280	1789280	1789280	1789280	1789280	1789280	1789280	0	0	0	0	0	0	0	0	0	0	0	2212704	3446232	0	0	0	2142278	2142278	1071139	714093	714092	357046	1428185	0	0	33473	0	0	0	242	2142278	6652832	23742675	7873535	854492	0
1544911	24269	2118617	5570475	74	7983	3983	1050	2697262	0,002018	0,002065	timer,timer	1653032	0	0	0	432	0	0	1785448	1785448	1785448	1785448	1785448	1785448	1785448	1785448	1785448	1785448	1785448	1785448	1785448	1785448	0	0	0	0	0	0	0	0	0	0	0	2212704	1723488	0	0	0	2118617	2118617	1059308	706206	706205	353103	1412411	0	0	33739	0	0	2118617	234	2118617	7263183	28015136	7507324	793457	0
1544410	23883	2084935	5489686	74	7983	3983	1050	2699210	0,001986	0,002034	timer,timer	1652670	0	0	0	432	0	0	1785718	1785718	1785718	1785718	1785718	1785718	1785718	1785718	1785718	1785718	1785718	1785718	1785718	1785718	0	0	0	0	0	0	0	0	0	0	0	2212704	3448160	0	0	0	2084935	2084935	1042467	694979	694978	347489	1389957	0	0	33396	1042484	0	0	2084935	2084935	6774902	25573730	8300781	1037597	0
