OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
10717874	135292	11735913	32460593	26	7983	3983	1050	2696211	0,011177	0,012039	timer,timer	11200267	0	0	0	1024	0	0	74735256	74735256	74735256	74735256	74735256	74735256	74735256	74735256	74735256	74735256	74735256	74735256	74735256	74735256	0	0	0	0	0	0	0	0	0	0	0	29360128	11295632	0	0	0	11735913	11735913	5867956	3911971	3911971	1955986	7823942	0	0	183375	0	0	0	175	11735913	39672851	167480468	15563964	2929687	0
10848458	138072	11994376	33134249	26	7983	3983	1050	2696900	0,011423	0,012286	timer,timer	11340657	0	0	0	1024	0	0	74710264	74710264	74710264	74710264	74710264	74710264	74710264	74710264	74710264	74710264	74710264	74710264	74710264	74710264	0	0	0	0	0	0	0	0	0	0	0	29360128	11480744	0	0	0	11994376	11994376	5997188	3998125	3998126	1999063	7996251	0	0	187414	0	0	0	1348	11994376	44189453	176940917	15441894	3234863	0
10870624	137459	11920071	32954723	26	7983	3983	1050	2695604	0,011352	0,012225	timer,timer	11355646	0	0	0	1024	0	0	74711396	74711396	74711396	74711396	74711396	74711396	74711396	74711396	74711396	74711396	74711396	74711396	74711396	74711396	0	0	0	0	0	0	0	0	0	0	0	29360128	11522920	0	0	0	11920071	11920071	5960035	3973357	3973357	1986678	7946715	0	0	186253	5959968	0	11920071	132	11920071	42968750	178588867	16235351	3295898	0
10928874	137950	11949063	33091604	26	7983	3983	1050	2692127	0,011380	0,012292	timer,timer	11402454	0	0	0	1024	0	0	74497668	74497668	74497668	74497668	74497668	74497668	74497668	74497668	74497668	74497668	74497668	74497668	74497668	74497668	0	0	0	0	0	0	0	0	0	0	0	29360128	11558768	0	0	0	11949063	11949063	5974531	3983021	3983021	1991510	7966043	0	0	186707	0	0	0	152	11949063	42907714	178527832	16052246	3417968	0
10730707	135602	11761444	32521474	26	7983	3983	1050	2684009	0,011201	0,012117	timer,timer	11211972	0	0	0	1024	0	0	74301966	74301966	74301966	74301966	74301966	74301966	74301966	74301966	74301966	74301966	74301966	74301966	74301966	74301966	0	0	0	0	0	0	0	0	0	0	0	29360128	11326320	0	0	0	11761444	11761444	5880722	3920481	3920482	1960241	7840963	0	0	183773	0	0	0	160	11761444	44250488	178710937	15441894	3234863	0
10844374	137242	11906092	32866266	26	7983	3983	1050	2690978	0,011339	0,012214	timer,timer	11333024	0	0	0	1024	0	0	74493776	74493776	74493776	74493776	74493776	74493776	74493776	74493776	74493776	74493776	74493776	74493776	74493776	74493776	0	0	0	0	0	0	0	0	0	0	0	29360128	11447584	0	0	0	11906092	11906092	5953046	3968697	3968697	1984348	7937395	0	0	186034	0	0	0	136	11906092	40588378	167053222	15136718	2990722	0
10861291	137055	11884477	32896205	26	7983	3983	1050	2698278	0,011319	0,012192	timer,timer	11345735	0	0	0	1024	0	0	74681032	74681032	74681032	74681032	74681032	74681032	74681032	74681032	74681032	74681032	74681032	74681032	74681032	74681032	0	0	0	0	0	0	0	0	0	0	0	29360128	11441392	0	0	0	11884477	11884477	5942239	3961493	3961492	1980746	7922984	0	0	185696	0	0	0	153	11884477	42968750	179016113	15686035	3234863	0
10859540	137258	11921214	32928371	26	7983	3983	1050	2696930	0,011354	0,012210	timer,timer	11362415	0	0	0	1024	0	0	74254108	74254108	74254108	74254108	74254108	74254108	74254108	74254108	74254108	74254108	74254108	74254108	74254108	74254108	0	0	0	0	0	0	0	0	0	0	0	29360128	11848192	0	0	0	11921214	11921214	5960607	3973738	3973738	1986869	7947476	0	0	186270	0	0	0	156	11921214	42846679	178771972	14892578	3295898	0
10671041	134753	11687259	32322962	26	7983	3983	1050	2693925	0,011131	0,011998	timer,timer	11149810	0	0	0	1024	0	0	74350528	74350528	74350528	74350528	74350528	74350528	74350528	74350528	74350528	74350528	74350528	74350528	74350528	74350528	0	0	0	0	0	0	0	0	0	0	0	29360128	13205120	0	0	0	11687259	11687259	5843630	3895753	3895753	1947876	7791506	0	0	183296	11687259	0	0	109	11687259	39733886	166992187	14831542	2868652	0
10788124	136215	11797472	32682872	26	7983	3983	1050	2689318	0,011236	0,012153	timer,timer	11254957	0	0	0	1024	0	0	74477310	74477310	74477310	74477310	74477310	74477310	74477310	74477310	74477310	74477310	74477310	74477310	74477310	74477310	0	0	0	0	0	0	0	0	0	0	0	29360128	13308040	0	0	0	11797472	11797472	5898736	3932490	3932491	1966246	7864981	0	0	184338	0	0	11797472	134	11797472	39672851	166748046	15747070	3112792	0
