OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
7000	1733316424	288906	625641	51	7983	3983	1050	3466718	0,000275	0,000180	timer,timer	45170	0	0	0	104	0	0	15582	15582	15582	15582	15582	15582	15582	15582	15582	15582	15582	15582	15582	15582	0	0	0	0	0	0	0	0	0	832	2496	1664	121336	0	104	0	288906	288906	144453	96302	96302	48151	192604	0	0	4514	0	9640	288906	471	288906	4455566	14587402	1647949	549316	0
7000	1804642406	299819	622736	51	7983	3983	1050	3500000	0,000286	0,000178	timer,timer	45621	0	0	0	104	0	0	15582	15582	15582	15582	15582	15582	15582	15582	15582	15582	15582	15582	15582	15582	0	0	0	0	0	0	0	0	0	832	2496	1664	118392	0	104	0	299819	299819	149910	99939	99940	49970	199879	0	0	4684	0	0	299819	507	299819	0	0	1525878	0	0
7083	1875304571	283785	607204	51	7983	3983	1050	3493732	0,000270	0,000174	timer,timer	45427	0	0	0	104	0	0	15760	15760	15760	15760	15760	15760	15760	15760	15760	15760	15760	15760	15760	15760	0	0	0	0	0	0	0	0	0	832	2496	1664	116552	0	104	0	283785	283785	141892	94595	94595	47297	189191	0	0	5082	141873	0	0	500	283785	0	0	1403808	0	0
7166	1946482853	289451	623263	51	7983	3983	1050	3500002	0,000276	0,000178	timer,timer	45092	0	0	0	104	0	0	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	0	0	0	0	0	0	0	0	0	832	2496	1664	0	0	104	0	289451	289451	144726	96483	96484	48242	192967	0	0	4523	0	0	289451	464	289451	0	0	2014160	0	0
7333	2018727681	287611	623178	51	7983	3983	1050	3496865	0,000274	0,000178	timer,timer	45927	0	0	0	104	0	0	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	0	0	0	0	0	0	0	0	0	832	2496	1664	0	0	104	0	287611	287611	143806	95870	95871	47935	191741	0	0	4494	0	349	0	472	287611	0	0	1403808	0	0
7250	2089669975	308820	668215	51	7983	3983	1050	3480615	0,000294	0,000192	timer,timer	45559	0	0	0	104	0	0	15548	15548	15548	15548	15548	15548	15548	15548	15548	15548	15548	15548	15548	15548	0	0	0	0	0	0	0	0	0	832	2496	1664	120344	0	104	0	308820	308820	154410	102940	102940	51470	205880	0	0	4825	0	0	0	476	308820	4882812	15197753	1892089	610351	0
7084	2162533721	319775	700947	51	7983	3983	1050	3500002	0,000305	0,000200	timer,timer	46143	0	0	0	104	0	0	15962	15962	15962	15962	15962	15962	15962	15962	15962	15962	15962	15962	15962	15962	0	0	0	0	0	0	0	0	0	832	2496	1664	0	0	104	0	319775	319775	159888	106592	106591	53295	213183	0	0	5588	0	0	0	504	319775	4882812	15380859	2380371	610351	0
7083	2234675253	298658	620994	51	7983	3983	1050	3484494	0,000284	0,000178	timer,timer	45865	0	0	0	104	0	0	15652	15652	15652	15652	15652	15652	15652	15652	15652	15652	15652	15652	15652	15652	0	0	0	0	0	0	0	0	0	832	2496	1664	0	0	104	0	298658	298658	149329	99553	99553	49777	199105	0	0	4666	0	0	298658	298658	298658	0	0	1892089	0	0
7250	2306767355	287596	622368	51	7983	3983	1050	3500001	0,000274	0,000178	timer,timer	45238	0	0	0	104	0	0	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	15616	0	0	0	0	0	0	0	0	0	832	2496	1664	0	0	104	0	287596	287596	143798	95865	95866	47933	191731	0	0	4494	0	0	287596	493	287596	0	0	1892089	0	0
7167	2378677521	283013	618633	51	7983	3983	1050	3500001	0,000270	0,000177	timer,timer	45629	0	0	0	104	0	0	15966	15966	15966	15966	15966	15966	15966	15966	15966	15966	15966	15966	15966	15966	0	0	0	0	0	0	0	0	0	832	2496	1664	0	0	104	0	283013	283013	141507	94338	94338	47169	188675	0	0	4422	0	10183	283013	487	283013	4516601	14526367	1953125	488281	0
