OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
227420085	2731541	237014976	660946750	25	7983	3983	1050	2700783	0,225729	0,244724	timer,timer	236831678	0	0	0	152	0	0	5125764924	5125764924	5125764924	5125764924	5125764924	5125764924	5125764924	5125764924	5125764924	5125764924	5125764924	5125764924	5125764924	5125764924	0	0	0	0	0	0	0	0	0	0	0	1216	237004480	0	0	0	237014976	237014976	118507488	79004992	79004992	39502496	158009984	0	0	3703383	0	236812702	0	228	237014976	740234375	2934570312	205993652	51696777	0
226215937	2747857	239274879	657979411	29	7983	3983	1050	2700416	0,227881	0,243659	timer,timer	239155743	82	0	0	152	0	165826	5128341890	5128341890	5128341890	5128341890	5128341890	5128341890	5128341890	5128341890	5128341890	5128341890	5128341890	5128341890	5128341890	5128341890	662617	0	0	0	0	657812	40403	866270	164726	0	0	1216	239274736	0	0	0	239274879	239274879	119637440	79758293	79758293	39879146	159516586	0	0	3739584	0	0	0	6246	239274879	749084472	2919311523	212158203	51391601	0
