OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
104727079	1259092	109459755	304616864	25	7983	3983	1050	2700658	0,104247	0,112794	timer,timer	109287546	0	0	0	40	0	0	1701039496	1701039496	1701039496	1701039496	1701039496	1701039496	1701039496	1701039496	1701039496	1701039496	1701039496	1701039496	1701039496	1701039496	0	0	0	0	0	0	0	0	0	0	0	160	218912528	0	0	0	109459755	109459755	54729878	36486585	36486585	18243292	72973170	0	0	1710992	0	0	109459755	126	109459755	303771972	1141601562	88806152	23681640	0
104396079	1255156	109344600	303663724	29	7983	3983	1050	2701137	0,104138	0,112421	timer,timer	109169224	0	0	0	40	0	0	1701042900	1701042900	1701042900	1701042900	1701042900	1701042900	1701042900	1701042900	1701042900	1701042900	1701042900	1701042900	1701042900	1701042900	0	0	0	0	0	0	0	0	0	0	0	160	109341600	0	0	0	109344600	109344600	54672300	36448200	36448200	18224100	72896400	0	0	1709202	0	0	109344600	124	109344600	310485839	1132019042	88989257	23437500	0
