OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
350498	9078	792547	1883795	26	7983	3983	1050	2694913	0,000755	0,000699	timer,timer	401901	0	0	0	48	0	0	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	0	0	0	0	0	0	0	0	0	0	0	384	3041112	0	0	0	792547	792547	396274	264182	264183	132091	528365	0	0	12384	0	0	792547	186	792547	2990722	10192871	2502441	610351	0
350416	9081	792713	1887364	26	7983	3983	1050	2700002	0,000755	0,000699	timer,timer	401912	0	0	0	48	0	0	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	0	0	0	0	0	0	0	0	0	0	0	384	2821536	0	0	0	792713	792713	396356	264238	264238	132119	528476	0	0	12386	0	341937	0	195	792713	0	0	2502441	0	0
350832	9072	791961	1896006	26	7983	3983	1050	2700003	0,000754	0,000702	timer,timer	402316	0	0	0	48	0	0	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	0	0	0	0	0	0	0	0	0	0	0	384	1606256	0	0	0	791961	791961	395981	263987	263987	131993	527974	0	0	13179	0	0	791961	189	791961	3173828	10986328	2563476	549316	0
350832	9076	792309	1883119	26	7983	3983	1050	2700003	0,000755	0,000697	timer,timer	402205	0	0	0	48	0	0	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	0	0	0	0	0	0	0	0	0	0	0	384	3054824	0	0	0	792309	792309	396154	264103	264103	132051	528207	0	0	12380	0	0	0	212	792309	2929687	10803222	2563476	488281	0
351082	9146	798418	1911644	26	7983	3983	1050	2694536	0,000760	0,000709	timer,timer	402841	0	0	0	48	0	0	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	0	0	0	0	0	0	0	0	0	0	0	384	3547856	0	0	0	798418	798418	399209	266139	266139	133070	532278	0	0	12476	0	0	798418	203	798418	0	0	2624511	0	0
350915	9111	795380	1893025	26	7983	3983	1050	2700003	0,000758	0,000701	timer,timer	402543	0	0	0	48	0	0	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	0	0	0	0	0	0	0	0	0	0	0	384	1642472	0	0	0	795380	795380	397690	265127	265127	132563	530254	0	0	13143	0	0	795380	795380	795380	2929687	10253906	2502441	549316	0
350498	9053	790291	1889218	26	7983	3983	1050	2700003	0,000753	0,000700	timer,timer	402062	0	0	0	48	0	0	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	0	0	0	0	0	0	0	0	0	0	0	384	471968	0	0	0	790291	790291	395145	263430	263430	131715	526861	0	0	12348	0	0	0	0	790291	2990722	9704589	2685546	488281	0
350499	9021	787492	1881007	26	7983	3983	1050	2700004	0,000750	0,000697	timer,timer	401764	0	0	0	48	0	0	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	0	0	0	0	0	0	0	0	0	0	0	384	944888	0	0	0	787492	787492	393746	262497	262497	131248	524995	0	0	12304	0	0	787492	196	787492	2990722	10314941	2685546	488281	0
350832	9007	786213	1876795	26	7983	3983	1050	2700003	0,000749	0,000695	timer,timer	401886	0	0	0	48	0	0	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	0	0	0	0	0	0	0	0	0	0	0	384	472176	0	0	0	786213	786213	393106	262071	262071	131036	524142	0	0	13099	393089	0	786213	786213	786213	2990722	10375976	2685546	549316	0
350666	8980	783950	1871457	26	7983	3983	1050	2700003	0,000747	0,000693	timer,timer	401502	0	0	0	48	0	0	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	6300048	0	0	0	0	0	0	0	0	0	0	0	384	2304720	0	0	0	783950	783950	391975	261316	261317	130659	522633	0	0	12904	0	0	783950	197	783950	3112792	10925292	2746582	610351	0
