OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
9956877	125727	10910510	30132878	26	7983	3983	1050	2698144	0,010391	0,011168	timer,timer	10412894	0	0	0	352	0	0	184978808	184978808	184978808	184978808	184978808	184978808	184978808	184978808	184978808	184978808	184978808	184978808	184978808	184978808	0	0	0	0	0	0	0	0	0	0	0	22528	10501144	0	0	0	10910510	10910510	5455255	3636837	3636837	1818418	7273674	0	0	170478	0	0	10910510	161	10910510	32653808	127380371	14099121	2868652	0
8685383	110545	9585152	26456299	26	7983	3983	1050	2698075	0,009129	0,009806	timer,timer	9080888	0	0	0	352	0	0	184598934	184598934	184598934	184598934	184598934	184598934	184598934	184598934	184598934	184598934	184598934	184598934	184598934	184598934	0	0	0	0	0	0	0	0	0	0	0	22528	9169656	0	0	0	9585152	9585152	4792576	3195050	3195051	1597526	6390101	0	0	149768	0	3204026	9585152	9509477	9585152	28564453	109191894	13000488	2380371	0
9175214	116386	10087272	27869363	26	7983	3983	1050	2698226	0,009607	0,010329	timer,timer	9585794	0	0	0	352	0	0	184614306	184614306	184614306	184614306	184614306	184614306	184614306	184614306	184614306	184614306	184614306	184614306	184614306	184614306	0	0	0	0	0	0	0	0	0	0	0	22528	19693792	0	0	0	10087272	10087272	5043636	3362424	3362424	1681212	6724848	0	0	157614	0	0	0	184	10087272	28320312	109558105	13549804	2502441	0
10083543	127257	11040370	30501393	26	7983	3983	1050	2700003	0,010515	0,011297	timer,timer	10541810	0	0	0	352	0	0	185024252	185024252	185024252	185024252	185024252	185024252	185024252	185024252	185024252	185024252	185024252	185024252	185024252	185024252	0	0	0	0	0	0	0	0	0	0	0	22528	24213304	0	0	0	11040370	11040370	5520185	3680124	3680123	1840061	7360247	0	0	172506	11040370	0	11040370	178	11040370	34545898	127136230	14038085	2807617	0
9186380	116571	10107394	27911098	26	7983	3983	1050	2700003	0,009626	0,010337	timer,timer	9601840	0	0	0	352	0	0	187070366	187070366	187070366	187070366	187070366	187070366	187070366	187070366	187070366	187070366	187070366	187070366	187070366	187070366	0	0	0	0	0	0	0	0	0	0	0	22528	21286328	0	0	0	10107394	10107394	5053697	3369131	3369131	1684565	6738263	0	0	157928	0	0	10107394	206	10107394	30639648	117797851	13549804	2624511	0
9215213	116902	10119810	27996008	26	7983	3983	1050	2698366	0,009638	0,010375	timer,timer	9615374	0	0	0	352	0	0	186097886	186097886	186097886	186097886	186097886	186097886	186097886	186097886	186097886	186097886	186097886	186097886	186097886	186097886	0	0	0	0	0	0	0	0	0	0	0	22528	9703208	0	0	0	10119810	10119810	5059905	3373270	3373270	1686635	6746540	0	0	158123	0	3199840	10119810	180	10119810	32409667	120117187	14099121	2746582	0
8670966	110260	9556532	26385363	26	7983	3983	1050	2698286	0,009101	0,009779	timer,timer	9062154	0	0	0	352	0	0	183608928	183608928	183608928	183608928	183608928	183608928	183608928	183608928	183608928	183608928	183608928	183608928	183608928	183608928	0	0	0	0	0	0	0	0	0	0	0	22528	20160496	0	0	0	9556532	9556532	4778266	3185511	3185510	1592755	6371021	0	0	149321	0	0	9556532	204	9556532	31250000	121643066	13244628	2685546	0
9471213	119887	10400793	28716450	26	7983	3983	1050	2698279	0,009906	0,010643	timer,timer	9904750	0	0	0	352	0	0	182755110	182755110	182755110	182755110	182755110	182755110	182755110	182755110	182755110	182755110	182755110	182755110	182755110	182755110	0	0	0	0	0	0	0	0	0	0	0	22528	20242184	0	0	0	10400793	10400793	5200397	3466931	3466931	1733465	6933862	0	0	162513	0	0	0	175	10400793	32104492	120544433	13977050	2685546	0
8674300	110326	9562381	26403414	26	7983	3983	1050	2698296	0,009107	0,009785	timer,timer	9066388	0	0	0	352	0	0	185662764	185662764	185662764	185662764	185662764	185662764	185662764	185662764	185662764	185662764	185662764	185662764	185662764	185662764	0	0	0	0	0	0	0	0	0	0	0	22528	18569504	0	0	0	9562381	9562381	4781191	3187461	3187460	1593730	6374920	0	0	149414	0	3193865	9562381	183	9562381	28686523	112731933	13366699	2685546	0
9457879	119780	10391342	28681838	26	7983	3983	1050	2698145	0,009897	0,010630	timer,timer	9889764	0	0	0	352	0	0	185147140	185147140	185147140	185147140	185147140	185147140	185147140	185147140	185147140	185147140	185147140	185147140	185147140	185147140	0	0	0	0	0	0	0	0	0	0	0	22528	10254008	0	0	0	10391342	10391342	5195671	3463780	3463781	1731890	6927562	0	0	162366	0	0	10391342	194	10391342	28259277	109252929	13732910	2258300	0
