OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
1159985592	13922743	1214483880	3369204747	26	7983	3983	1050	2700704	1,156651	1,247528	timer,timer	1214269116	0	0	0	352	0	0	24253907306	24253907306	24253907306	24253907306	24253907306	24253907306	24253907306	24253907306	24253907306	24253907306	24253907306	24253907306	24253907306	24253907306	0	0	0	0	0	0	0	0	0	0	0	45056	1214365896	0	0	0	1214483880	1214483880	607241940	404827960	404827960	202413980	809655920	0	0	75905987	0	0	1214483880	229	1214483880	3486755371	13899597167	1088134765	261474609	0
