OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
18446744039349813256	1354	118199	80532	49	7983	3983	1050	2693184	0,000113	0,000030	timer,timer	16081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35736	0	0	0	118199	118199	59100	39399	39400	19700	78799	0	0	1847	0	0	118199	81	118199	0	0	0	0	0
18446744039349813256	1430	124900	84930	49	7983	3983	1050	2696484	0,000119	0,000031	timer,timer	15891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124900	124900	62450	41633	41633	20817	83266	0	0	1952	0	94	124900	97	124900	0	0	183105	0	0
18446744039349813256	1400	122201	84412	49	7983	3983	1050	2698390	0,000116	0,000031	timer,timer	15719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35584	0	0	0	122201	122201	61101	40734	40733	20366	81467	0	0	1909	0	0	122201	122201	122201	0	0	244140	0	0
1078277949280472971	1496	130578	86110	49	7983	3983	1050	2699195	0,000124	0,000032	timer,timer	15430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	798208	0	0	0	130578	130578	65289	43526	43526	21763	87052	0	0	2040	0	0	130578	130578	130578	0	0	0	0	0
1078277949280472971	1520	132662	84924	49	7983	3983	1050	2695037	0,000126	0,000032	timer,timer	15357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34952	0	0	0	132662	132662	66331	44220	44221	22110	88442	0	0	2073	0	0	132662	132662	132662	0	0	427246	0	0
89250	5013	437675	933254	67	7983	3983	1050	2699283	0,000417	0,000346	timer,timer	129833	0	0	0	2048	0	0	309988	309988	309988	309988	309988	309988	309988	309988	309988	309988	309988	309988	309988	309988	0	0	0	0	0	0	0	0	0	0	8192	16384	1308872	0	0	0	437675	437675	218837	145892	145892	72946	291784	0	0	6838	0	0	437675	1469	437675	2746582	10070800	1281738	427246	0
