OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
529664	10298	898960	2204469	26	7983	3983	1050	2699999	0,000856	0,000816	timer,timer	590412	0	0	0	128	0	0	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	0	0	0	0	0	0	0	0	0	0	0	1048576	659160	0	0	0	898960	898960	449480	299654	299653	149827	599306	0	0	14047	0	285212	898960	0	898960	3845214	13244628	5126953	671386	0
528165	10361	904535	2217920	26	7983	3983	1050	2700002	0,000861	0,000821	timer,timer	589233	0	0	0	128	0	0	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	0	0	0	0	0	0	0	0	0	0	0	1048576	765144	0	0	0	904535	904535	452267	301511	301512	150756	603024	0	0	14787	0	0	904535	904535	904535	3723144	14160156	5065917	854492	0
528748	10390	907074	2215147	26	7983	3983	1050	2700003	0,000864	0,000820	timer,timer	589202	0	0	0	128	0	0	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	0	0	0	0	0	0	0	0	0	0	0	1048576	765672	0	0	0	907074	907074	453537	302358	302358	151179	604716	0	0	15079	0	0	0	231	907074	0	0	4699707	0	0
529581	10284	897728	2213967	26	7983	3983	1050	2700004	0,000855	0,000820	timer,timer	589893	0	0	0	128	0	0	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	0	0	0	0	0	0	0	0	0	0	0	1048576	1837408	0	0	0	897728	897728	448864	299243	299243	149621	598486	0	0	14698	448959	0	897728	897728	897728	3662109	14404296	5249023	732421	0
529165	10594	924732	2223736	26	7983	3983	1050	2700003	0,000881	0,000824	timer,timer	590607	0	0	0	128	0	0	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	0	0	0	0	0	0	0	0	0	0	0	1048576	768320	0	0	0	924732	924732	462366	308244	308244	154122	616488	0	0	15105	0	0	924732	2429	924732	3540039	12695312	5004882	976562	0
528915	10470	913977	2225370	26	7983	3983	1050	2700003	0,000870	0,000824	timer,timer	589709	0	0	0	128	0	0	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	0	0	0	0	0	0	0	0	0	0	0	1048576	1807904	0	0	0	913977	913977	456989	304659	304659	152330	609317	0	0	15015	0	0	0	247	913977	3601074	13610839	4882812	854492	0
528998	10343	902871	2215072	26	7983	3983	1050	2700003	0,000860	0,000820	timer,timer	590141	0	0	0	128	0	0	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	0	0	0	0	0	0	0	0	0	0	0	1048576	763216	0	0	0	902871	902871	451435	300957	300957	150479	601914	0	0	14107	0	0	902871	226	902871	3723144	14587402	4638671	793457	0
529331	10402	908010	2212896	26	7983	3983	1050	2700004	0,000865	0,000820	timer,timer	589579	0	0	0	128	0	0	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	0	0	0	0	0	0	0	0	0	0	0	1048576	1785576	0	0	0	908010	908010	454005	302670	302670	151335	605340	0	0	14188	0	0	908010	229	908010	3784179	13061523	4516601	793457	0
529581	11020	962002	2362714	26	7983	3983	1050	2700003	0,000916	0,000875	timer,timer	590482	0	0	0	128	0	0	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	0	0	0	0	0	0	0	0	0	0	0	1048576	907040	0	0	0	962002	962002	481001	320667	320667	160334	641334	0	0	15031	0	0	0	224	962002	3479003	12207031	4943847	732421	0
528748	10442	911556	2227126	26	7983	3983	1050	2700002	0,000868	0,000825	timer,timer	589426	0	0	0	128	0	0	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	0	0	0	0	0	0	0	0	0	0	0	1048576	764912	0	0	0	911556	911556	455778	303852	303852	151926	607704	0	0	14244	0	0	0	234	911556	3723144	13427734	4882812	915527	0
529248	10172	887935	2203634	26	7983	3983	1050	2700003	0,000846	0,000816	timer,timer	589140	0	0	0	128	0	0	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	12976	0	0	0	0	0	0	0	0	0	0	0	1048576	1754160	0	0	0	887935	887935	443968	295978	295978	147989	591956	0	0	13874	0	0	887935	887935	887935	3845214	15319824	5554199	610351	0
