OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
128833	6544	571297	1272242	25	7983	3983	1050	2695752	0,000544	0,000472	timer,timer	169942	0	0	0	512	0	0	2131874	2131874	2131874	2131874	2131874	2131874	2131874	2131874	2131874	2131874	2131874	2131874	2131874	2131874	0	0	0	0	0	0	0	0	0	0	0	2048	478384	0	0	0	571297	571297	285649	190432	190433	95216	380865	0	0	9529	0	0	0	340	571297	2929687	10009765	1892089	488281	0
124749	6526	569725	1271145	25	7983	3983	1050	2693634	0,000543	0,000472	timer,timer	164933	0	0	0	512	0	0	2123356	2123356	2123356	2123356	2123356	2123356	2123356	2123356	2123356	2123356	2123356	2123356	2123356	2123356	0	0	0	0	0	0	0	0	0	0	0	2048	2917072	0	0	0	569725	569725	284863	189909	189908	94954	379816	0	0	9513	0	0	569725	569725	569725	0	0	1770019	0	0
129083	6520	569204	1269980	25	7983	3983	1050	2693450	0,000542	0,000472	timer,timer	169950	0	0	0	512	0	0	2124220	2124220	2124220	2124220	2124220	2124220	2124220	2124220	2124220	2124220	2124220	2124220	2124220	2124220	0	0	0	0	0	0	0	0	0	0	0	2048	240168	0	0	0	569204	569204	284602	189735	189735	94867	379470	0	0	8894	0	0	0	284	569204	3173828	10681152	1708984	488281	0
124999	6513	568551	1263257	25	7983	3983	1050	2695864	0,000541	0,000469	timer,timer	165714	0	0	0	512	0	0	2129088	2129088	2129088	2129088	2129088	2129088	2129088	2129088	2129088	2129088	2129088	2129088	2129088	2129088	0	0	0	0	0	0	0	0	0	0	0	2048	659872	0	0	0	568551	568551	284275	189517	189517	94759	379034	0	0	8883	0	0	568551	312	568551	2990722	10559082	1892089	549316	0
128667	6540	570866	1269169	25	7983	3983	1050	2700005	0,000544	0,000470	timer,timer	169578	0	0	0	512	0	0	2124956	2124956	2124956	2124956	2124956	2124956	2124956	2124956	2124956	2124956	2124956	2124956	2124956	2124956	0	0	0	0	0	0	0	0	0	0	0	2048	673192	0	0	0	570866	570866	285433	190288	190289	95145	380577	0	0	9517	0	0	570866	297	570866	0	0	1892089	0	0
125417	6530	570086	1268700	25	7983	3983	1050	2700003	0,000543	0,000470	timer,timer	166208	0	0	0	512	0	0	2133072	2133072	2133072	2133072	2133072	2133072	2133072	2133072	2133072	2133072	2133072	2133072	2133072	2133072	0	0	0	0	0	0	0	0	0	0	0	2048	235752	0	0	0	570086	570086	285043	190029	190028	95014	380057	0	515112	8907	0	400150	0	327	570086	0	0	1831054	0	0
125750	6570	573561	1277060	25	7983	3983	1050	2694792	0,000546	0,000474	timer,timer	166189	0	0	0	512	0	0	2117004	2117004	2117004	2117004	2117004	2117004	2117004	2117004	2117004	2117004	2117004	2117004	2117004	2117004	0	0	0	0	0	0	0	0	0	0	0	2048	236344	0	0	0	573561	573561	286781	191187	191187	95594	382373	0	0	9567	0	0	573561	573561	573561	0	0	1525878	0	0
125000	6461	564050	1257662	25	7983	3983	1050	2699221	0,000537	0,000466	timer,timer	165464	0	0	0	512	0	0	2127890	2127890	2127890	2127890	2127890	2127890	2127890	2127890	2127890	2127890	2127890	2127890	2127890	2127890	0	0	0	0	0	0	0	0	0	0	0	2048	235592	0	0	0	564050	564050	282025	188017	188016	94008	376033	0	0	9429	0	0	564050	2374	564050	2868652	10253906	1647949	427246	0
129000	6577	574115	1279682	25	7983	3983	1050	2700003	0,000547	0,000474	timer,timer	169466	0	0	0	512	0	0	2130736	2130736	2130736	2130736	2130736	2130736	2130736	2130736	2130736	2130736	2130736	2130736	2130736	2130736	0	0	0	0	0	0	0	0	0	0	0	2048	239608	0	0	0	574115	574115	287057	191372	191372	95686	382744	0	0	8970	287039	0	574115	313	574115	2868652	10253906	1647949	549316	0
129000	6516	568811	1273480	25	7983	3983	1050	2700004	0,000542	0,000472	timer,timer	169584	0	0	0	512	0	0	2139554	2139554	2139554	2139554	2139554	2139554	2139554	2139554	2139554	2139554	2139554	2139554	2139554	2139554	0	0	0	0	0	0	0	0	0	0	0	2048	493304	0	0	0	568811	568811	284405	189603	189604	94802	379208	0	0	8888	0	0	0	329	568811	0	0	1892089	0	0
