OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
355902666	4275872	373268959	1034352258	26	7983	3983	1050	2700000	0,355494	0,383093	timer,timer	372865425	0	0	0	16384	0	0	539072072	539072072	539072072	539072072	539072072	539072072	539072072	539072072	539072072	539072072	539072072	539072072	539072072	539072072	0	0	0	0	0	0	0	0	0	0	0	1073741824	372938408	0	0	0	373268959	373268959	186634479	124422987	124422986	62211493	248845973	0	0	5832328	186634864	0	373268959	55564	373268959	1632751464	6274047851	1556762695	226013183	0
355835153	4276208	373298285	1034437665	26	7983	3983	1050	2700003	0,355522	0,383125	timer,timer	372795024	0	0	0	16384	0	0	539067522	539067522	539067522	539067522	539067522	539067522	539067522	539067522	539067522	539067522	539067522	539067522	539067522	539067522	0	0	0	0	0	0	0	0	0	0	0	1073741824	748542304	0	0	0	373298285	373298285	186649143	124432762	124432762	62216381	248865523	0	0	5833524	0	0	0	373298285	373298285	1541076660	6087768554	1310363769	212768554	0
355809733	4275229	373212758	1034190787	26	7983	3983	1050	2700004	0,355441	0,383033	timer,timer	372769153	0	0	0	16384	0	0	539106784	539106784	539106784	539106784	539106784	539106784	539106784	539106784	539106784	539106784	539106784	539106784	539106784	539106784	0	0	0	0	0	0	0	0	0	0	0	1073741824	372941064	0	0	0	373212758	373212758	186606379	124404252	124404253	62202127	248808505	0	0	5831450	0	0	0	51435	373212758	1528869628	6125671386	1358337402	192687988	0
355825732	4276176	373295461	1034424160	26	7983	3983	1050	2700002	0,355519	0,383120	timer,timer	372785127	0	0	0	16384	0	0	539087058	539087058	539087058	539087058	539087058	539087058	539087058	539087058	539087058	539087058	539087058	539087058	539087058	539087058	0	0	0	0	0	0	0	0	0	0	0	1073741824	374398432	0	0	0	373295461	373295461	186647731	124431820	124431821	62215910	248863641	0	0	5832741	0	0	373295461	52416	373295461	1567932128	6070434570	1296203613	215209960	0
355887990	4298483	375242763	1035255545	26	7983	3983	1050	2700003	0,357374	0,383428	timer,timer	374917313	30	0	0	16384	0	127674	540522518	540522518	540522518	540522518	540522518	540522518	540522518	540522518	540522518	540522518	540522518	540522518	540522518	540522518	510447	0	0	0	0	508303	13096	580763	130042	0	0	1073741824	375067176	0	0	0	375242763	375242763	187621382	125080921	125080921	62540460	250161842	0	0	5864500	0	0	375242763	679903	375242763	1571594238	6135925292	1309020996	216430664	0
356000173	4277626	373421983	1034777542	26	7983	3983	1050	2700003	0,355640	0,383251	timer,timer	372968413	0	0	0	16384	0	0	539071924	539071924	539071924	539071924	539071924	539071924	539071924	539071924	539071924	539071924	539071924	539071924	539071924	539071924	0	0	0	0	0	0	0	0	0	0	0	1073741824	373143744	0	0	0	373421983	373421983	186710991	124473994	124473994	62236997	248947989	0	373421983	5834719	0	373421983	373421983	373421983	373421983	1568664550	6123535156	1324279785	208312988	0
355899171	4276657	373337433	1034502981	26	7983	3983	1050	2700003	0,355559	0,383149	timer,timer	372862115	0	0	0	16384	0	0	539060302	539060302	539060302	539060302	539060302	539060302	539060302	539060302	539060302	539060302	539060302	539060302	539060302	539060302	0	0	0	0	0	0	0	0	0	0	0	1073741824	746078192	0	0	0	373337433	373337433	186668716	124445811	124445811	62222906	248891622	0	0	5833398	0	28257106	373337433	373337433	373337433	1572692871	6125244140	1298339843	215332031	0
355802403	4275164	373207081	1034188196	26	7983	3983	1050	2700004	0,355435	0,383032	timer,timer	372760714	0	0	0	16384	0	0	539019260	539019260	539019260	539019260	539019260	539019260	539019260	539019260	539019260	539019260	539019260	539019260	539019260	539019260	0	0	0	0	0	0	0	0	0	0	0	1073741824	747016864	0	0	0	373207081	373207081	186603540	124402360	124402361	62201181	248804721	0	0	5831361	0	0	373207081	81287	373207081	1533020019	6122863769	1306457519	216186523	0
355839403	4275783	373261222	1034336034	26	7983	3983	1050	2700003	0,355487	0,383087	timer,timer	372799695	0	0	0	16384	0	0	539046844	539046844	539046844	539046844	539046844	539046844	539046844	539046844	539046844	539046844	539046844	539046844	539046844	539046844	0	0	0	0	0	0	0	0	0	0	0	1073741824	372979752	0	0	0	373261222	373261222	186630611	124420407	124420408	62210204	248840815	0	0	5832206	0	0	373261222	373261222	373261222	1527160644	6098693847	1303771972	213806152	0
355894927	4276921	373360557	1034604244	26	7983	3983	1050	2700002	0,355581	0,383186	timer,timer	372857273	0	0	0	16384	0	0	539066970	539066970	539066970	539066970	539066970	539066970	539066970	539066970	539066970	539066970	539066970	539066970	539066970	539066970	0	0	0	0	0	0	0	0	0	0	0	1073741824	373034304	0	0	0	373360557	373360557	186680279	124453519	124453519	62226759	248907038	0	0	5833758	0	28595468	373360557	373360557	373360557	1536865234	6179260253	1369995117	190063476	0
