OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
70833	5872	512592	1115193	24	7983	3983	1050	2697838	0,000488	0,000413	timer,timer	109231	0	0	0	104	0	0	433566	433566	433566	433566	433566	433566	433566	433566	433566	433566	433566	433566	433566	433566	0	0	0	0	0	0	0	0	0	0	0	416	179288	0	0	0	512592	512592	256296	170864	170864	85432	341728	0	0	8010	256305	0	512592	512592	512592	0	0	1403808	0	0
70333	5720	499400	1078086	26	7983	3983	1050	2700004	0,000476	0,000399	timer,timer	108073	0	0	0	104	0	0	433550	433550	433550	433550	433550	433550	433550	433550	433550	433550	433550	433550	433550	433550	0	0	0	0	0	0	0	0	0	0	0	416	178360	0	0	0	499400	499400	249700	166467	166466	83233	332933	0	321522	7803	0	0	0	1304	499400	0	0	1525878	0	0
70750	5684	496176	1072173	26	7983	3983	1050	2700004	0,000473	0,000397	timer,timer	108891	0	0	0	104	0	0	433588	433588	433588	433588	433588	433588	433588	433588	433588	433588	433588	433588	433588	433588	0	0	0	0	0	0	0	0	0	0	0	416	427704	0	0	0	496176	496176	248088	165392	165392	82696	330784	0	0	7752	0	0	0	194	496176	0	0	1586914	0	0
69833	4757	415219	867570	26	7983	3983	1050	2700003	0,000395	0,000321	timer,timer	107762	0	0	0	104	0	0	433552	433552	433552	433552	433552	433552	433552	433552	433552	433552	433552	433552	433552	433552	0	0	0	0	0	0	0	0	0	0	0	416	178600	0	0	0	415219	415219	207610	138407	138406	69203	276812	0	0	7180	0	0	0	198	415219	3906250	13244628	1953125	488281	0
70916	5677	495537	1063836	26	7983	3983	1050	2700003	0,000472	0,000394	timer,timer	108780	0	0	0	104	0	0	433500	433500	433500	433500	433500	433500	433500	433500	433500	433500	433500	433500	433500	433500	0	0	0	0	0	0	0	0	0	0	0	416	179936	0	0	0	495537	495537	247769	165179	165179	82589	330358	0	0	8393	495537	0	495537	193	495537	3112792	11108398	1403808	488281	0
70583	5709	498318	1077907	26	7983	3983	1050	2697470	0,000475	0,000400	timer,timer	108502	0	0	0	104	0	0	433650	433650	433650	433650	433650	433650	433650	433650	433650	433650	433650	433650	433650	433650	0	0	0	0	0	0	0	0	0	0	0	416	599384	0	0	0	498318	498318	249159	166106	166106	83053	332212	0	4448	7786	0	0	0	211	498318	2929687	9765625	1586914	610351	0
70583	5688	496568	1067409	26	7983	3983	1050	2700002	0,000473	0,000395	timer,timer	108939	0	0	0	104	0	0	433774	433774	433774	433774	433774	433774	433774	433774	433774	433774	433774	433774	433774	433774	0	0	0	0	0	0	0	0	0	0	0	416	178368	0	0	0	496568	496568	248284	165522	165523	82761	331046	0	0	7759	0	0	0	200	496568	3295898	10375976	1220703	549316	0
70834	5697	497352	1076595	26	7983	3983	1050	2697376	0,000474	0,000399	timer,timer	109459	0	0	0	104	0	0	433792	433792	433792	433792	433792	433792	433792	433792	433792	433792	433792	433792	433792	433792	0	0	0	0	0	0	0	0	0	0	0	416	2464112	0	0	0	497352	497352	248676	165784	165784	82892	331568	0	0	7771	248741	0	0	2166	497352	0	0	1525878	0	0
71083	5783	504835	1090426	26	7983	3983	1050	2700003	0,000481	0,000404	timer,timer	109465	0	0	0	104	0	0	433726	433726	433726	433726	433726	433726	433726	433726	433726	433726	433726	433726	433726	433726	0	0	0	0	0	0	0	0	0	0	0	416	617320	0	0	0	504835	504835	252417	168279	168278	84139	336557	0	0	7888	0	0	504835	185	504835	0	0	1342773	0	0
70583	5625	491017	1058026	26	7983	3983	1050	2695015	0,000468	0,000393	timer,timer	108786	0	0	0	104	0	0	433636	433636	433636	433636	433636	433636	433636	433636	433636	433636	433636	433636	433636	433636	0	0	0	0	0	0	0	0	0	0	0	416	179264	0	0	0	491017	491017	245509	163673	163672	81836	327344	0	0	7672	0	0	491017	210	491017	0	0	1342773	0	0
71000	5690	496697	1073098	26	7983	3983	1050	2700004	0,000473	0,000397	timer,timer	109125	0	0	0	104	0	0	433652	433652	433652	433652	433652	433652	433652	433652	433652	433652	433652	433652	433652	433652	0	0	0	0	0	0	0	0	0	0	0	416	178808	0	0	0	496697	496697	248348	165566	165565	82783	331131	0	0	7761	0	0	0	496697	496697	2929687	10131835	1647949	488281	0
71000	5830	508956	1108249	25	7983	3983	1050	2700005	0,000485	0,000410	timer,timer	109750	0	0	0	104	0	0	433542	433542	433542	433542	433542	433542	433542	433542	433542	433542	433542	433542	433542	433542	0	0	0	0	0	0	0	0	0	0	0	416	179928	0	0	0	508956	508956	254478	169652	169652	84826	339304	0	0	7953	254463	0	508956	220	508956	3051757	10437011	1647949	488281	0
