OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
97197444	1168864	101698422	282783971	25	7983	3983	1050	2700489	0,096856	0,104716	timer,timer	101514863	0	0	0	24	0	0	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	0	0	0	0	0	0	0	0	0	0	0	96	101685592	0	0	0	101698422	101698422	50849211	33899474	33899474	16949737	67798948	0	0	1589728	0	0	101698422	114	101698422	264709472	975280761	82885742	21911621	0
97337365	1170428	101737611	283160003	29	7983	3983	1050	2700731	0,096893	0,104846	timer,timer	101564530	0	0	0	24	0	0	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	1618872480	0	0	0	0	0	0	0	0	0	0	0	96	101734736	0	0	0	101737611	101737611	50868805	33912537	33912537	16956269	67825074	0	0	1590333	0	0	101737611	132	101737611	265197753	981750488	82153320	22277832	0
