OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
31883790	390060	33880226	94027888	26	7983	3983	1050	2694408	0,032267	0,034897	timer,timer	33277281	0	0	0	16384	0	0	771847906	771847906	771847906	771847906	771847906	771847906	771847906	771847906	771847906	771847906	771847906	771847906	771847906	771847906	0	0	0	0	0	0	0	0	0	0	0	65077248	33373256	0	0	0	33880226	33880226	16940113	11293408	11293409	5646704	22586818	0	0	529383	0	0	0	290	33880226	132568359	544311523	27587890	9155273	0
31914790	390372	33888329	94106056	26	7983	3983	1050	2696942	0,032275	0,034894	timer,timer	33290645	0	0	0	16384	0	0	771830754	771830754	771830754	771830754	771830754	771830754	771830754	771830754	771830754	771830754	771830754	771830754	771830754	771830754	0	0	0	0	0	0	0	0	0	0	0	65077248	33751080	0	0	0	33888329	33888329	16944165	11296110	11296110	5648055	22592219	0	0	530285	0	0	33888329	431	33888329	132934570	549743652	28930664	9094238	0
31773791	388801	33830841	93723591	26	7983	3983	1050	2697535	0,032220	0,034744	timer,timer	33222293	0	0	0	16384	0	0	771801790	771801790	771801790	771801790	771801790	771801790	771801790	771801790	771801790	771801790	771801790	771801790	771801790	771801790	0	0	0	0	0	0	0	0	0	0	0	65077248	33318216	0	0	0	33830841	33830841	16915421	11276947	11276947	5638473	22553894	0	0	528609	0	0	0	33706197	33830841	129943847	537109375	27465820	8911132	0
31877956	390024	33874617	94011255	26	7983	3983	1050	2696917	0,032262	0,034859	timer,timer	33268563	0	0	0	16384	0	0	771891244	771891244	771891244	771891244	771891244	771891244	771891244	771891244	771891244	771891244	771891244	771891244	771891244	771891244	0	0	0	0	0	0	0	0	0	0	0	65077248	33390328	0	0	0	33874617	33874617	16937308	11291539	11291539	5645770	22583078	0	0	529294	0	0	0	296	33874617	129150390	533935546	28137207	8850097	0
31885040	390067	33894563	94032837	26	7983	3983	1050	2698000	0,032281	0,034853	timer,timer	33288435	0	0	0	16384	0	0	771890588	771890588	771890588	771890588	771890588	771890588	771890588	771890588	771890588	771890588	771890588	771890588	771890588	771890588	0	0	0	0	0	0	0	0	0	0	0	65077248	33637136	0	0	0	33894563	33894563	16947281	11298188	11298187	5649094	22596375	0	0	529604	0	0	33894563	456	33894563	130187988	538146972	29235839	8911132	0
31806041	389063	33828646	93793953	26	7983	3983	1050	2695090	0,032218	0,034802	timer,timer	33231419	0	0	0	16384	0	0	771891916	771891916	771891916	771891916	771891916	771891916	771891916	771891916	771891916	771891916	771891916	771891916	771891916	771891916	0	0	0	0	0	0	0	0	0	0	0	65077248	33327000	0	0	0	33828646	33828646	16914323	11276216	11276215	5638108	22552430	0	0	528574	0	0	33828646	33677425	33828646	129821777	539306640	27893066	8850097	0
31887289	390184	33881009	94054157	26	7983	3983	1050	2697143	0,032268	0,034872	timer,timer	33271271	0	0	0	16384	0	0	771899894	771899894	771899894	771899894	771899894	771899894	771899894	771899894	771899894	771899894	771899894	771899894	771899894	771899894	0	0	0	0	0	0	0	0	0	0	0	65077248	33428672	0	0	0	33881009	33881009	16940505	11293670	11293669	5646834	22587339	0	0	529395	0	16685798	0	306	33881009	129760742	539672851	28381347	8850097	0
31886040	390029	33878348	94024522	26	7983	3983	1050	2697142	0,032265	0,034861	timer,timer	33277036	0	0	0	16384	0	0	771869750	771869750	771869750	771869750	771869750	771869750	771869750	771869750	771869750	771869750	771869750	771869750	771869750	771869750	0	0	0	0	0	0	0	0	0	0	0	65077248	35393512	0	0	0	33878348	33878348	16939174	11292783	11292782	5646391	22585565	0	0	529350	0	0	33878348	361	33878348	133361816	539306640	29357910	8850097	0
31868456	389954	33886317	93995753	26	7983	3983	1050	2693634	0,032273	0,034896	timer,timer	33276867	0	0	0	16384	0	0	771905096	771905096	771905096	771905096	771905096	771905096	771905096	771905096	771905096	771905096	771905096	771905096	771905096	771905096	0	0	0	0	0	0	0	0	0	0	0	65077248	33428912	0	0	0	33886317	33886317	16943159	11295439	11295439	5647719	22590878	0	0	529477	0	0	33886317	246	33886317	134277343	541625976	27709960	8850097	0
31820956	389298	33851547	93851672	26	7983	3983	1050	2696436	0,032240	0,034806	timer,timer	33249010	0	0	0	16384	0	0	771825828	771825828	771825828	771825828	771825828	771825828	771825828	771825828	771825828	771825828	771825828	771825828	771825828	771825828	0	0	0	0	0	0	0	0	0	0	0	65077248	33344360	0	0	0	33851547	33851547	16925774	11283849	11283849	5641925	22567697	0	0	528933	0	0	33851547	10717	33851547	130187988	542236328	27832031	8850097	0
