OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
844080	15034	1312367	3338237	27	7983	3983	1050	2700003	0,001250	0,001236	timer,timer	918761	0	0	0	512	0	0	16966086	16966086	16966086	16966086	16966086	16966086	16966086	16966086	16966086	16966086	16966086	16966086	16966086	16966086	0	0	0	0	0	0	0	0	0	0	0	2048	1096880	0	0	0	1312367	1312367	656183	437455	437456	218728	874912	0	0	20505	0	0	1312367	330	1312367	6286621	24902343	4638671	793457	0
839080	14998	1309226	3312966	27	7983	3983	1050	2694245	0,001247	0,001230	timer,timer	913989	0	0	0	512	0	0	16860056	16860056	16860056	16860056	16860056	16860056	16860056	16860056	16860056	16860056	16860056	16860056	16860056	16860056	0	0	0	0	0	0	0	0	0	0	0	2048	1091512	0	0	0	1309226	1309226	654613	436409	436409	218205	872817	0	0	20457	0	0	1309226	323	1309226	6469726	25390625	4638671	793457	0
871247	15415	1345698	3419909	27	7983	3983	1050	2700003	0,001282	0,001267	timer,timer	947843	0	0	0	512	0	0	16732364	16732364	16732364	16732364	16732364	16732364	16732364	16732364	16732364	16732364	16732364	16732364	16732364	16732364	0	0	0	0	0	0	0	0	0	0	0	2048	2750120	0	0	0	1345698	1345698	672849	448566	448566	224283	897132	0	0	21027	0	0	0	293	1345698	3112792	10681152	4577636	549316	0
840247	15013	1310555	3317453	27	7983	3983	1050	2695535	0,001248	0,001231	timer,timer	915586	0	0	0	512	0	0	16811244	16811244	16811244	16811244	16811244	16811244	16811244	16811244	16811244	16811244	16811244	16811244	16811244	16811244	0	0	0	0	0	0	0	0	0	0	0	2048	1092088	0	0	0	1310555	1310555	655277	436852	436852	218426	873704	0	0	20478	0	0	0	302	1310555	3051757	10681152	4699707	549316	0
870746	15320	1337410	3397039	27	7983	3983	1050	2700002	0,001274	0,001258	timer,timer	947009	0	0	0	512	0	0	16840154	16840154	16840154	16840154	16840154	16840154	16840154	16840154	16840154	16840154	16840154	16840154	16840154	16840154	0	0	0	0	0	0	0	0	0	0	0	2048	1123792	0	0	0	1337410	1337410	668705	445804	445803	222902	891606	0	0	20897	0	0	0	302	1337410	2868652	10986328	4760742	488281	0
874163	15390	1343525	3415907	27	7983	3983	1050	2700003	0,001280	0,001265	timer,timer	950001	0	0	0	512	0	0	16925810	16925810	16925810	16925810	16925810	16925810	16925810	16925810	16925810	16925810	16925810	16925810	16925810	16925810	0	0	0	0	0	0	0	0	0	0	0	2048	1126328	0	0	0	1343525	1343525	671762	447842	447841	223921	895683	0	0	20993	0	0	0	332	1343525	2929687	10498046	4821777	488281	0
870830	15368	1341594	3409431	27	7983	3983	1050	2700003	0,001278	0,001263	timer,timer	947034	0	0	0	512	0	0	16683570	16683570	16683570	16683570	16683570	16683570	16683570	16683570	16683570	16683570	16683570	16683570	16683570	16683570	0	0	0	0	0	0	0	0	0	0	0	2048	1123624	0	0	0	1341594	1341594	670797	447198	447198	223599	894396	0	0	20962	0	0	0	277	1341594	2929687	11291503	4760742	488281	0
844163	15054	1314088	3332434	27	7983	3983	1050	2697173	0,001252	0,001236	timer,timer	918712	0	0	0	512	0	0	16815054	16815054	16815054	16815054	16815054	16815054	16815054	16815054	16815054	16815054	16815054	16815054	16815054	16815054	0	0	0	0	0	0	0	0	0	0	0	2048	1094936	0	0	0	1314088	1314088	657044	438030	438029	219014	876059	0	0	21188	0	278254	1314088	311	1314088	2990722	11047363	4516601	488281	0
869246	15456	1349259	3423874	27	7983	3983	1050	2694112	0,001285	0,001271	timer,timer	945063	0	0	0	512	0	0	16796140	16796140	16796140	16796140	16796140	16796140	16796140	16796140	16796140	16796140	16796140	16796140	16796140	16796140	0	0	0	0	0	0	0	0	0	0	0	2048	1124000	0	0	0	1349259	1349259	674629	449753	449753	224877	899506	0	5359	21082	0	0	1349259	313	1349259	3173828	11047363	4577636	549316	0
871080	15424	1346452	3414430	27	7983	3983	1050	2700003	0,001282	0,001265	timer,timer	947359	0	0	0	512	0	0	16914714	16914714	16914714	16914714	16914714	16914714	16914714	16914714	16914714	16914714	16914714	16914714	16914714	16914714	0	0	0	0	0	0	0	0	0	0	0	2048	1124608	0	0	0	1346452	1346452	673226	448817	448818	224409	897635	0	0	21038	0	0	1346452	301	1346452	3173828	12695312	4760742	488281	0
