OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
1203522427	14534759	1267744551	3495962557	25	7983	3983	1050	2701112	1,207376	1,294268	timer,timer	1267567193	137	0	0	1	0	688164	4921638	4922291	6674238	6674238	6674238	6674238	6674238	6674238	6674238	6674238	6674238	6674238	6674238	6674238	3788262	0	0	0	0	2739902	23018	1776786	435831	0	0	33554434	2535472112	0	0	0	1267744551	1267744551	633872275	422581517	422581517	211290758	845163035	0	0	19808530	0	0	1267744551	18495	1267744551	2400512695	10189697265	1095520019	270019531	0
