OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
4083	5135	448241	935803	49	7983	3983	1050	2692853	0,000427	0,000348	timer,timer	38961	0	0	0	2	0	0	324	324	324	324	324	324	324	324	324	324	324	324	324	324	0	0	0	0	0	0	0	0	0	0	4	8	107808	0	0	0	448241	448241	224120	149414	149413	74707	298827	0	0	7004	0	0	448241	186	448241	0	0	1281738	0	0
4583	4843	422779	893456	49	7983	3983	1050	2685626	0,000403	0,000333	timer,timer	39642	0	0	0	2	0	0	324	324	324	324	324	324	324	324	324	324	324	324	324	324	0	0	0	0	0	0	0	0	0	0	4	8	109056	0	0	0	422779	422779	211390	140927	140926	70463	281852	0	0	6606	0	0	422779	190	422779	0	0	1098632	0	0
4167	5071	442725	928612	49	7983	3983	1050	2689734	0,000422	0,000345	timer,timer	38944	0	0	0	2	0	0	324	324	324	324	324	324	324	324	324	324	324	324	324	324	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	442725	442725	221363	147575	147575	73788	295149	0	0	6918	0	0	442725	182	442725	0	0	1037597	0	0
4250	4875	425605	897260	49	7983	3983	1050	2700002	0,000405	0,000332	timer,timer	38673	0	0	0	2	0	0	324	324	324	324	324	324	324	324	324	324	324	324	324	324	0	0	0	0	0	0	0	0	0	0	4	8	2240592	0	0	0	425605	425605	212803	141868	141869	70934	283737	0	0	6650	0	0	425605	180	425605	0	0	1098632	0	0
4000	4757	415332	855724	49	7983	3983	1050	2693965	0,000396	0,000318	timer,timer	38753	0	0	0	2	0	0	324	324	324	324	324	324	324	324	324	324	324	324	324	324	0	0	0	0	0	0	0	0	0	0	4	8	108472	0	0	0	415332	415332	207666	138444	138444	69222	276888	0	0	6490	0	0	415332	174	415332	0	0	1403808	0	0
4250	5059	441677	928663	49	7983	3983	1050	2696582	0,000421	0,000344	timer,timer	39021	0	0	0	2	0	0	324	324	324	324	324	324	324	324	324	324	324	324	324	324	0	0	0	0	0	0	0	0	0	0	4	8	342528	0	0	0	441677	441677	220838	147225	147226	73613	294452	0	0	6901	0	0	441677	185	441677	0	0	1098632	0	0
4417	19870	1734563	4393623	49	7983	3983	1050	2700002	0,001652	0,001627	timer,timer	1563658	2	0	0	2	0	122107	1103852	1103852	1103852	1103852	1103852	1103852	1103852	1103852	1103852	1103852	1103852	1103852	1103852	1103852	488415	0	0	0	0	488415	0	488415	130900	0	4	8	1637464	0	0	0	1734563	1734563	867282	578188	578188	289094	1156375	0	0	27102	0	0	1734563	27167	1734563	3784179	14648437	7629394	1708984	0
4584	34829	3031988	1228513	49	7983	3983	1050	2700002	0,002888	0,000455	timer,timer	2581628	42	0	0	2	0	157468	2746240	2746240	2746240	2746240	2746240	2746240	2746240	2746240	2746240	2746240	2746240	2746240	2746240	2746240	629608	0	0	0	0	625280	20127	910836	162557	0	4	8	2682688	0	0	0	3031988	3031988	1515994	1010663	1010662	505331	2021325	0	0	47375	0	0	3031988	13552	3031988	2990722	10986328	2197265	671386	0
4417	4228	369039	727585	49	7983	3983	1050	2700002	0,000351	0,000269	timer,timer	39030	0	0	0	2	0	0	324	324	324	324	324	324	324	324	324	324	324	324	324	324	0	0	0	0	0	0	0	0	0	0	4	8	109176	0	0	0	369039	369039	184519	123013	123013	61507	246026	0	0	5767	0	0	0	186	369039	0	0	1098632	0	0
4167	4933	430710	894021	51	7983	3983	1050	2700002	0,000410	0,000331	timer,timer	39165	0	0	0	2	0	0	324	324	324	324	324	324	324	324	324	324	324	324	324	324	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	430710	430710	215355	143570	143570	71785	287140	0	0	6729	0	0	430710	430710	430710	2868652	10253906	1098632	549316	0
3917	4923	429797	897011	67	7983	3983	1050	2692717	0,000409	0,000333	timer,timer	38951	0	0	0	2	0	0	324	324	324	324	324	324	324	324	324	324	324	324	324	324	0	0	0	0	0	0	0	0	0	0	4	8	209448	0	0	0	429797	429797	214899	143266	143265	71632	286531	0	0	6716	0	0	429797	177	429797	0	0	1342773	0	0
