OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
18446744039349813256	1489	130034	87781	49	7983	3983	1050	2700001	0,000124	0,000033	timer,timer	15365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35112	0	0	0	130034	130034	65017	43345	43344	21672	86689	0	0	2032	0	0	130034	102	130034	0	0	183105	0	0
18446744039349813256	1470	128330	87163	49	7983	3983	1050	2700002	0,000122	0,000032	timer,timer	15233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35112	0	0	0	128330	128330	64165	42777	42776	21388	85553	0	0	2006	0	131	128330	91	128330	0	0	0	0	0
18446744039349813256	1512	132038	85996	49	7983	3983	1050	2700002	0,000126	0,000032	timer,timer	15279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34712	0	0	0	132038	132038	66019	44013	44013	22006	88026	0	0	2063	0	0	132038	132038	132038	0	0	0	0	0
1078277949280472971	1364	119149	83045	49	7983	3983	1050	2692640	0,000113	0,000031	timer,timer	15865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119149	119149	59575	39717	39716	19858	79432	0	0	2131	0	0	119149	119149	119149	0	0	183105	0	0
5583	4902	427985	895301	67	7983	3983	1050	2700005	0,000408	0,000332	timer,timer	40253	0	0	0	32	0	0	4976	4976	4976	4976	4976	4976	4976	4976	4976	4976	4976	4976	4976	4976	0	0	0	0	0	0	0	0	0	0	128	256	213688	0	0	0	427985	427985	213992	142662	142661	71331	285323	0	0	6687	214054	0	427985	206	427985	0	0	1281738	0	0
