OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
214782393	2583810	224779086	624832906	25	7983	3983	1050	2700004	0,214075	0,231419	timer,timer	224267039	0	0	0	65536	0	0	278660154	278660154	278660154	278660154	278660154	278660154	278660154	278660154	278660154	278660154	278660154	278660154	278660154	278660154	0	0	0	0	0	0	0	0	0	0	0	268566528	226044848	0	0	0	224779086	224779086	112389543	74926362	74926362	37463181	149852724	0	0	556641	0	0	0	0	224779086	694030761	2847351074	170532226	55053710	0
