OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
18446744039349813256	1513	132080	88299	49	7983	3983	1050	2699313	0,000126	0,000033	timer,timer	15229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34832	0	0	0	132080	132080	66040	44027	44027	22013	88054	0	0	2333	0	0	132080	104	132080	0	0	0	0	0
5834	4040	352679	703603	67	7983	3983	1050	2700005	0,000336	0,000261	timer,timer	40479	0	0	0	16	0	0	2592	2592	2592	2592	2592	2592	2592	2592	2592	2592	2592	2592	2592	2592	0	0	0	0	0	0	0	0	0	0	128	256	1251528	0	0	0	352679	352679	176339	117560	117560	58780	235120	0	0	6171	176322	0	352679	190	352679	2807617	9643554	671386	549316	0
