OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
1103829	18087	1578923	4078707	26	7983	3983	1050	2700004	0,001504	0,001511	timer,timer	1191214	0	0	0	8	0	0	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	0	0	0	0	0	0	0	0	0	0	0	1024	2522072	0	0	0	1578923	1578923	789461	526307	526308	263154	1052616	0	0	24671	0	0	1578923	188	1578923	2990722	10131835	5493164	549316	0
1103912	18087	1578935	4075794	26	7983	3983	1050	2698674	0,001504	0,001510	timer,timer	1191485	0	0	0	8	0	0	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	0	0	0	0	0	0	0	0	0	0	0	1024	2524240	0	0	0	1578935	1578935	789467	526311	526312	263156	1052624	0	4284	24671	0	0	0	192	1578935	2929687	11047363	5432128	488281	0
1103746	18139	1583437	4078021	26	7983	3983	1050	2700004	0,001508	0,001510	timer,timer	1191821	0	0	0	8	0	0	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	0	0	0	0	0	0	0	0	0	0	0	1024	3143592	0	0	0	1583437	1583437	791719	527812	527813	263906	1055625	0	0	24741	0	0	1583437	1583437	1583437	6042480	20935058	5737304	915527	0
1103329	18099	1579981	4075240	26	7983	3983	1050	2696011	0,001505	0,001512	timer,timer	1190716	0	0	0	8	0	0	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	0	0	0	0	0	0	0	0	0	0	0	1024	1261280	0	0	0	1579981	1579981	789990	526661	526660	263330	1053321	0	0	24687	0	0	1579981	1579981	1579981	2990722	9704589	5432128	610351	0
1103912	18128	1582444	4074050	26	7983	3983	1050	2700003	0,001507	0,001509	timer,timer	1190960	0	0	0	8	0	0	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	0	0	0	0	0	0	0	0	0	0	0	1024	2521448	0	0	0	1582444	1582444	791222	527482	527481	263740	1054963	0	4224	24726	0	0	0	1582444	1582444	5859375	20812988	5493164	793457	0
1103579	18062	1576739	4063636	26	7983	3983	1050	2700004	0,001502	0,001505	timer,timer	1191170	0	0	0	8	0	0	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	0	0	0	0	0	0	0	0	0	0	0	1024	4796696	0	0	0	1576739	1576739	788369	525579	525580	262790	1051160	0	0	24636	0	0	0	1576739	1576739	5859375	20568847	5432128	915527	0
1104079	18063	1576853	4065695	26	7983	3983	1050	2700004	0,001502	0,001506	timer,timer	1191487	0	0	0	8	0	0	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	0	0	0	0	0	0	0	0	0	0	0	1024	2522232	0	0	0	1576853	1576853	788427	525618	525618	262809	1051235	0	0	24638	788376	1159500	0	211	1576853	5859375	21484375	5310058	793457	0
1103162	18044	1575178	4065290	26	7983	3983	1050	2700006	0,001500	0,001506	timer,timer	1189926	0	0	0	8	0	0	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	0	0	0	0	0	0	0	0	0	0	0	1024	2936064	0	0	0	1575178	1575178	787589	525060	525059	262530	1050118	0	0	25327	0	0	1575178	1575178	1575178	5798339	10742187	5432128	549316	0
1103829	18134	1582949	4082048	26	7983	3983	1050	2700004	0,001508	0,001512	timer,timer	1190866	0	0	0	8	0	0	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	0	0	0	0	0	0	0	0	0	0	0	1024	1261424	0	0	0	1582949	1582949	791475	527650	527650	263825	1055299	0	1582949	24733	1582949	0	1582949	1582949	1582949	2990722	9887695	5310058	488281	0
1103579	18077	1578098	4062281	26	7983	3983	1050	2700004	0,001503	0,001505	timer,timer	1190854	0	0	0	8	0	0	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	8396960	0	0	0	0	0	0	0	0	0	0	0	1024	1260784	0	0	0	1578098	1578098	789049	526033	526033	263016	1052066	0	0	25309	0	1158963	1578098	213	1578098	2929687	10559082	5371093	366210	0
