OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
70499	5648	493097	1091612	26	7983	3983	1050	2694866	0,000470	0,000405	timer,timer	108586	0	0	0	104	0	0	433638	433638	433638	433638	433638	433638	433638	433638	433638	433638	433638	433638	433638	433638	0	0	0	0	0	0	0	0	0	0	0	416	192352	0	0	0	493097	493097	246549	164366	164366	82183	328731	0	0	7705	0	0	493097	203	493097	0	0	1464843	0	0
70750	5555	484951	1068171	26	7983	3983	1050	2700004	0,000462	0,000396	timer,timer	109331	0	0	0	104	0	0	433752	433752	433752	433752	433752	433752	433752	433752	433752	433752	433752	433752	433752	433752	0	0	0	0	0	0	0	0	0	0	0	416	192392	0	0	0	484951	484951	242475	161651	161650	80825	323301	0	4514	7578	484951	0	0	184	484951	0	0	1525878	0	0
75250	5678	495643	1108090	26	7983	3983	1050	2692523	0,000472	0,000412	timer,timer	115060	0	0	0	104	0	0	433624	433624	433624	433624	433624	433624	433624	433624	433624	433624	433624	433624	433624	433624	0	0	0	0	0	0	0	0	0	0	0	416	254688	0	0	0	495643	495643	247821	165215	165214	82607	330429	0	0	7745	0	0	495643	1662	495643	0	0	1525878	0	0
70666	5655	493675	1088883	26	7983	3983	1050	2700000	0,000470	0,000403	timer,timer	108971	0	0	0	104	0	0	433526	433526	433526	433526	433526	433526	433526	433526	433526	433526	433526	433526	433526	433526	0	0	0	0	0	0	0	0	0	0	0	416	2347536	0	0	0	493675	493675	246838	164559	164558	82279	329116	0	0	7713	0	0	493675	493675	493675	0	0	1525878	0	0
70750	5571	486373	1081488	26	7983	3983	1050	2696243	0,000463	0,000401	timer,timer	109506	0	0	0	104	0	0	433716	433716	433716	433716	433716	433716	433716	433716	433716	433716	433716	433716	433716	433716	0	0	0	0	0	0	0	0	0	0	0	416	337896	0	0	0	486373	486373	243186	162125	162124	81062	324249	0	0	7600	0	0	0	2370	486373	0	0	1647949	0	0
70249	5618	490388	1085495	26	7983	3983	1050	2700003	0,000467	0,000402	timer,timer	108627	0	0	0	104	0	0	433642	433642	433642	433642	433642	433642	433642	433642	433642	433642	433642	433642	433642	433642	0	0	0	0	0	0	0	0	0	0	0	416	193488	0	0	0	490388	490388	245194	163462	163463	81731	326926	0	0	8307	490388	0	0	1628	490388	0	0	1770019	0	0
70416	5615	490205	1084519	26	7983	3983	1050	2680858	0,000467	0,000405	timer,timer	108773	0	0	0	104	0	0	433766	433766	433766	433766	433766	433766	433766	433766	433766	433766	433766	433766	433766	433766	0	0	0	0	0	0	0	0	0	0	0	416	191584	0	0	0	490205	490205	245103	163402	163401	81700	326803	0	0	8314	245088	0	490205	490205	490205	0	0	1525878	0	0
70667	5538	483361	1073680	26	7983	3983	1050	2696202	0,000460	0,000398	timer,timer	109015	0	0	0	104	0	0	433780	433780	433780	433780	433780	433780	433780	433780	433780	433780	433780	433780	433780	433780	0	0	0	0	0	0	0	0	0	0	0	416	241856	0	0	0	483361	483361	241680	161120	161120	80560	322241	0	0	7553	0	0	483361	200	483361	2563476	10620117	1525878	488281	0
70500	5552	484663	1069640	26	7983	3983	1050	2697861	0,000462	0,000396	timer,timer	108572	0	0	0	104	0	0	433650	433650	433650	433650	433650	433650	433650	433650	433650	433650	433650	433650	433650	433650	0	0	0	0	0	0	0	0	0	0	0	416	192296	0	0	0	484663	484663	242331	161555	161554	80777	323109	0	0	7573	242336	0	484663	484663	484663	0	0	1708984	0	0
70166	5571	486284	1077697	26	7983	3983	1050	2696122	0,000463	0,000400	timer,timer	108144	0	0	0	104	0	0	433590	433590	433590	433590	433590	433590	433590	433590	433590	433590	433590	433590	433590	433590	0	0	0	0	0	0	0	0	0	0	0	416	191640	0	0	0	486284	486284	243142	162095	162095	81048	324189	0	0	7598	0	0	0	210	486284	0	0	1464843	0	0
