OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
6084	4021839704	287758	617903	53	7983	3983	1050	3438640	0,000274	0,000180	timer,timer	44734	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	120192	0	72	0	287758	287758	143879	95919	95919	47960	191838	0	0	4496	0	0	287758	443	287758	0	0	1953125	0	0
5750	4091205363	285375	617931	53	7983	3983	1050	3500001	0,000272	0,000177	timer,timer	44160	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	0	0	72	0	285375	285375	142688	95125	95125	47562	190250	0	0	4459	0	347	285375	285375	285375	0	0	1953125	0	0
5750	4160184403	287791	622626	53	7983	3983	1050	3500001	0,000274	0,000178	timer,timer	44017	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	121616	0	72	0	287791	287791	143895	95930	95931	47966	191861	0	0	4496	0	0	287791	287791	287791	4577636	14953613	1586914	610351	0
5750	4228868866	363270	831714	53	7983	3983	1050	3500003	0,000346	0,000238	timer,timer	44035	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	122496	0	72	0	363270	363270	181635	121090	121090	60545	242180	0	0	6286	0	0	363270	499	363270	0	0	1953125	0	0
5917	4124967	311732	689422	53	7983	3983	1050	3500002	0,000297	0,000197	timer,timer	44625	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	156784	0	72	0	311732	311732	155866	103911	103911	51956	207821	0	0	4871	0	12340	311732	495	311732	0	0	1892089	0	0
5917	74442910	311674	685769	53	7983	3983	1050	3498415	0,000297	0,000196	timer,timer	43980	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	0	0	72	0	311674	311674	155837	103891	103892	51946	207783	0	3996	4870	0	0	0	477	311674	0	0	1831054	0	0
6000	150045804	299141	620952	51	7983	3983	1050	3500002	0,000285	0,000177	timer,timer	44038	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	0	0	72	0	299141	299141	149570	99713	99714	49857	199428	0	0	4674	0	3866	299141	499	299141	0	0	1953125	0	0
6000	218826680	287974	625399	51	7983	3983	1050	3500002	0,000274	0,000179	timer,timer	44755	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	0	0	72	0	287974	287974	143987	95992	95991	47995	191983	0	0	5167	0	0	287974	487	287974	0	0	1892089	0	0
5666	288228874	291774	633671	51	7983	3983	1050	3500005	0,000278	0,000181	timer,timer	44041	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	0	0	72	0	291774	291774	145887	97258	97258	48629	194516	0	0	4559	0	0	0	497	291774	4821777	15991210	1586914	610351	0
5584	358452895	289338	628795	51	7983	3983	1050	3500000	0,000276	0,000180	timer,timer	44033	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	299752	0	72	0	289338	289338	144669	96446	96446	48223	192892	0	3984	4521	0	0	289338	473	289338	4638671	14953613	1586914	549316	0
6250	4190	365737	731252	49	7983	3983	1050	2700002	0,000348	0,000271	timer,timer	41238	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	110664	0	72	0	365737	365737	182868	121912	121912	60956	243825	0	0	5714	0	0	365737	186	365737	0	0	793457	0	0
5750	5074	442962	913046	49	7983	3983	1050	2689522	0,000422	0,000339	timer,timer	40942	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	110088	0	72	0	442962	442962	221481	147654	147654	73827	295308	0	0	6921	0	0	442962	183	442962	0	0	1037597	0	0
5666	4232	369468	742162	49	7983	3983	1050	2700002	0,000352	0,000275	timer,timer	40503	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	109864	0	72	0	369468	369468	184734	123156	123156	61578	246312	0	0	5773	0	0	369468	194	369468	0	0	976562	0	0
6167	4222	368587	741790	49	7983	3983	1050	2700003	0,000351	0,000275	timer,timer	40892	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	111320	0	72	0	368587	368587	184293	122862	122863	61432	245725	0	0	5759	0	0	0	180	368587	0	0	1037597	0	0
6166	4759	415495	850640	49	7983	3983	1050	2700001	0,000396	0,000315	timer,timer	41907	0	0	0	72	0	0	11744	11744	11744	11744	11744	11744	11744	11744	11744	11744	11744	11744	11744	11744	0	0	0	0	0	0	0	0	0	144	432	288	111872	0	72	0	415495	415495	207747	138498	138499	69250	276997	0	0	6492	0	0	0	223	415495	0	0	1159667	0	0
6084	4292	374670	754701	49	7983	3983	1050	2693061	0,000357	0,000280	timer,timer	40903	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	111528	0	72	0	374670	374670	187335	124890	124890	62445	249780	0	0	6563	0	0	374670	187	374670	0	0	854492	0	0
6000	5082	443647	931250	49	7983	3983	1050	2700002	0,000423	0,000345	timer,timer	41124	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	111008	0	72	0	443647	443647	221824	147882	147882	73941	295764	0	0	6932	443647	0	0	196	443647	0	0	1037597	0	0
6083	5093	444537	930830	49	7983	3983	1050	2700002	0,000423	0,000345	timer,timer	41401	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	111784	0	72	0	444537	444537	222268	148179	148179	74090	296358	0	0	7483	0	0	0	197	444537	0	0	1159667	0	0
5917	4238	369925	742008	49	7983	3983	1050	2700002	0,000352	0,000275	timer,timer	41159	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	110768	0	72	0	369925	369925	184962	123308	123308	61654	246617	0	0	6352	0	0	369925	201	369925	0	0	793457	0	0
6166	5115	446513	932217	49	7983	3983	1050	2700002	0,000425	0,000345	timer,timer	41210	0	0	0	72	0	0	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	11616	0	0	0	0	0	0	0	0	0	144	432	288	110624	0	72	0	446513	446513	223256	148837	148838	74419	297676	0	0	6977	223242	0	446513	188	446513	0	0	1098632	0	0
