OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
767663	14075	1228645	3126287	26	7983	3983	1050	2696462	0,001170	0,001159	timer,timer	839642	0	0	0	1024	0	0	17055368	17055368	17055368	17055368	17055368	17055368	17055368	17055368	17055368	17055368	17055368	17055368	17055368	17055368	0	0	0	0	0	0	0	0	0	0	0	16384	924176	0	0	0	1228645	1228645	614323	409548	409549	204774	819097	0	0	19198	0	0	1228645	1439	1228645	2868652	11657714	4455566	671386	0
769330	13982	1220645	3098181	26	7983	3983	1050	2695395	0,001163	0,001149	timer,timer	841372	0	0	0	1024	0	0	17071058	17071058	17071058	17071058	17071058	17071058	17071058	17071058	17071058	17071058	17071058	17071058	17071058	17071058	0	0	0	0	0	0	0	0	0	0	0	16384	925256	0	0	0	1220645	1220645	610322	406881	406882	203441	813764	0	0	19072	0	0	0	1367	1220645	2807617	11718750	4272460	549316	0
767580	13952	1217998	3103462	26	7983	3983	1050	2697278	0,001160	0,001151	timer,timer	839729	0	0	0	1024	0	0	17020136	17020136	17020136	17020136	17020136	17020136	17020136	17020136	17020136	17020136	17020136	17020136	17020136	17020136	0	0	0	0	0	0	0	0	0	0	0	16384	2807568	0	0	0	1217998	1217998	608999	405999	405999	202999	811999	0	0	19032	0	0	1217998	1332	1217998	2868652	11535644	4272460	610351	0
755997	13923	1215400	3083770	26	7983	3983	1050	2698004	0,001158	0,001143	timer,timer	827836	0	0	0	1024	0	0	17070524	17070524	17070524	17070524	17070524	17070524	17070524	17070524	17070524	17070524	17070524	17070524	17070524	17070524	0	0	0	0	0	0	0	0	0	0	0	16384	1186816	0	0	0	1215400	1215400	607700	405133	405134	202567	810267	0	0	18990	0	0	1215400	1335	1215400	2868652	11718750	4150390	671386	0
766581	13952	1217990	3098747	26	7983	3983	1050	2694680	0,001160	0,001150	timer,timer	838386	0	0	0	1024	0	0	17017324	17017324	17017324	17017324	17017324	17017324	17017324	17017324	17017324	17017324	17017324	17017324	17017324	17017324	0	0	0	0	0	0	0	0	0	0	0	16384	921656	0	0	0	1217990	1217990	608995	405997	405997	202998	811994	0	0	19031	0	0	0	1392	1217990	6225585	23681640	4333496	915527	0
766497	14033	1225083	3112673	26	7983	3983	1050	2700002	0,001167	0,001153	timer,timer	838813	0	0	0	1024	0	0	17047132	17047132	17047132	17047132	17047132	17047132	17047132	17047132	17047132	17047132	17047132	17047132	17047132	17047132	0	0	0	0	0	0	0	0	0	0	0	16384	922504	0	0	0	1225083	1225083	612541	408361	408361	204181	816722	0	624631	19142	0	0	1225083	1355	1225083	2868652	10375976	4211425	488281	0
767664	13949	1217782	3100814	26	7983	3983	1050	2697947	0,001160	0,001149	timer,timer	839418	0	0	0	1024	0	0	17042964	17042964	17042964	17042964	17042964	17042964	17042964	17042964	17042964	17042964	17042964	17042964	17042964	17042964	0	0	0	0	0	0	0	0	0	0	0	16384	924224	0	0	0	1217782	1217782	608891	405927	405928	202964	811855	0	0	19028	1217782	0	0	1420	1217782	2868652	10925292	4333496	549316	0
767247	13994	1221590	3103002	26	7983	3983	1050	2694627	0,001163	0,001152	timer,timer	839637	0	0	0	1024	0	0	17000438	17000438	17000438	17000438	17000438	17000438	17000438	17000438	17000438	17000438	17000438	17000438	17000438	17000438	0	0	0	0	0	0	0	0	0	0	0	16384	3091000	0	0	0	1221590	1221590	610795	407196	407197	203598	814394	0	0	19087	0	0	1221590	1312	1221590	5676269	23986816	4333496	854492	0
755330	13859	1209860	3075909	26	7983	3983	1050	2698112	0,001152	0,001140	timer,timer	827137	0	0	0	1024	0	0	17061232	17061232	17061232	17061232	17061232	17061232	17061232	17061232	17061232	17061232	17061232	17061232	17061232	17061232	0	0	0	0	0	0	0	0	0	0	0	16384	909480	0	0	0	1209860	1209860	604930	403287	403287	201644	806573	0	0	19554	0	0	1209860	4239	1209860	3173828	13183593	4089355	915527	0
770247	14037	1225312	3113695	26	7983	3983	1050	2694157	0,001167	0,001156	timer,timer	842382	0	0	0	1024	0	0	17001452	17001452	17001452	17001452	17001452	17001452	17001452	17001452	17001452	17001452	17001452	17001452	17001452	17001452	0	0	0	0	0	0	0	0	0	0	0	16384	925968	0	0	0	1225312	1225312	612656	408438	408437	204219	816874	0	0	19145	0	0	1225312	1309	1225312	2685546	9826660	4516601	488281	0
