OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
146148330	1760497	152523370	425637493	74	7983	3983	1050	2700002	0,145260	0,157643	timer,timer	151972706	0	0	0	32768	0	0	136618416	136618416	136618416	136618416	136618416	136618416	136618416	136618416	136618416	136618416	136618416	136618416	136618416	136618416	0	0	0	0	0	0	0	0	0	0	0	369164288	153481048	0	0	0	152523370	152523370	76261685	50841123	50841123	25420561	101682247	0	0	2383201	0	0	152523370	1508	152523370	562988281	2166687011	122375488	36743164	0
145774003	1756804	152441353	424738455	74	7983	3983	1050	2695458	0,145182	0,157576	timer,timer	151833162	0	0	0	32768	0	0	136619048	136619048	136619048	136619048	136619048	136619048	136619048	136619048	136619048	136619048	136619048	136619048	136619048	136619048	0	0	0	0	0	0	0	0	0	0	0	369164288	151921176	0	0	0	152441353	152441353	76220676	50813784	50813784	25406892	101627569	0	0	2382758	0	0	152441353	151366860	152441353	553894042	2160217285	123229980	36499023	0
145829419	1757407	152532269	424899266	74	7983	3983	1050	2696077	0,145269	0,157599	timer,timer	151929753	0	0	0	32768	0	0	136614428	136614428	136614428	136614428	136614428	136614428	136614428	136614428	136614428	136614428	136614428	136614428	136614428	136614428	0	0	0	0	0	0	0	0	0	0	0	369164288	153293912	0	0	0	152532269	152532269	76266134	50844089	50844090	25422045	101688180	0	0	2384007	0	0	152532269	1036	152532269	555847167	2150695800	122253417	36865234	0
145544332	1754019	152332321	424058736	74	7983	3983	1050	2697076	0,145078	0,157229	timer,timer	151726489	0	0	0	32768	0	0	136612700	136612700	136612700	136612700	136612700	136612700	136612700	136612700	136612700	136612700	136612700	136612700	136612700	136612700	0	0	0	0	0	0	0	0	0	0	0	369164288	153165432	0	0	0	152332321	152332321	76166160	50777440	50777440	25388720	101554881	0	0	2380208	0	0	152332321	787	152332321	555603027	2145385742	118530273	36499023	0
145674756	1755588	152488732	424447285	74	7983	3983	1050	2699523	0,145227	0,157230	timer,timer	151882890	0	0	0	32768	0	0	136613848	136613848	136613848	136613848	136613848	136613848	136613848	136613848	136613848	136613848	136613848	136613848	136613848	136613848	0	0	0	0	0	0	0	0	0	0	0	369164288	151968736	0	0	0	152488732	152488732	76244366	50829578	50829577	25414789	101659154	0	0	2382654	0	0	152488732	38259	152488732	547546386	2163696289	121948242	36926269	0
145511335	1754439	152476483	424176346	74	7983	3983	1050	2700004	0,145216	0,157102	timer,timer	151800020	0	0	0	32768	0	0	136600182	136600182	136600182	136600182	136600182	136600182	136600182	136600182	136600182	136600182	136600182	136600182	136600182	136600182	0	0	0	0	0	0	0	0	0	0	0	369164288	151889416	0	0	0	152476483	152476483	76238241	50825494	50825495	25412748	101650989	0	0	2382462	0	8400177	152476483	151731621	152476483	559997558	2158447265	117919921	36499023	0
146192582	1763887	152746262	426428375	74	7983	3983	1050	2700004	0,145473	0,157936	timer,timer	151958662	0	0	0	32768	0	0	136606572	136606572	136606572	136606572	136606572	136606572	136606572	136606572	136606572	136606572	136606572	136606572	136606572	136606572	0	0	0	0	0	0	0	0	0	0	0	369164288	152047408	0	0	0	152746262	152746262	76373131	50915421	50915421	25457710	101830842	0	0	2386685	0	0	152746262	1103	152746262	551391601	2184082031	127441406	36987304	0
145575836	1754377	152403479	424151222	74	7983	3983	1050	2700004	0,145146	0,157093	timer,timer	151800003	0	0	0	32768	0	0	136613568	136613568	136613568	136613568	136613568	136613568	136613568	136613568	136613568	136613568	136613568	136613568	136613568	136613568	0	0	0	0	0	0	0	0	0	0	0	369164288	153642096	0	0	0	152403479	152403479	76201740	50801160	50801159	25400579	101602319	0	0	2381998	0	0	152403479	828	152403479	542236328	2145874023	117614746	36499023	0
145987421	1759354	152572078	425357984	74	7983	3983	1050	2696330	0,145307	0,157754	timer,timer	151965273	0	0	0	32768	0	0	136615572	136615572	136615572	136615572	136615572	136615572	136615572	136615572	136615572	136615572	136615572	136615572	136615572	136615572	0	0	0	0	0	0	0	0	0	0	0	369164288	152052520	0	0	0	152572078	152572078	76286039	50857359	50857360	25428680	101714719	0	151485139	2383959	0	0	0	45631	152572078	564636230	2175537109	123229980	36987304	0
145433840	1752979	152377050	423807811	74	7983	3983	1050	2698279	0,145121	0,157066	timer,timer	151742817	0	0	0	32768	0	0	136611248	136611248	136611248	136611248	136611248	136611248	136611248	136611248	136611248	136611248	136611248	136611248	136611248	136611248	0	0	0	0	0	0	0	0	0	0	0	369164288	151830592	0	0	0	152377050	152377050	76188525	50792350	50792350	25396175	101584700	0	0	2380904	0	0	152377050	939	152377050	560180664	2159057617	118591308	36376953	0
