OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
205249	542508786	494427	1171179	102	7983	3983	1050	3500001	0,000471	0,000335	timer,timer	253131	0	0	0	56	0	0	236312	236312	236312	236312	236312	236312	236312	236312	236312	236312	236312	236312	236312	236312	0	0	0	0	0	0	0	0	0	0	0	229488	321320	0	0	0	494427	494427	247214	164809	164809	82404	329618	0	0	7725	0	0	494427	509	494427	4455566	14587402	2929687	549316	0
205999	625639880	500469	1187561	102	7983	3983	1050	3500003	0,000477	0,000339	timer,timer	253880	0	0	0	56	0	0	236252	236252	236252	236252	236252	236252	236252	236252	236252	236252	236252	236252	236252	236252	0	0	0	0	0	0	0	0	0	0	0	229488	0	0	0	0	500469	500469	250235	166823	166823	83412	333645	0	0	7819	0	0	0	500469	500469	0	0	2746582	0	0
206083	707043251	514741	1201266	102	7983	3983	1050	3500003	0,000490	0,000343	timer,timer	261177	0	0	0	56	0	0	236174	236174	236174	236174	236174	236174	236174	236174	236174	236174	236174	236174	236174	236174	0	0	0	0	0	0	0	0	0	0	0	229488	329840	0	0	0	514741	514741	257370	171581	171580	85790	343161	0	0	8043	0	0	0	499	514741	4760742	13916015	2746582	671386	0
205416	788164744	504305	1198761	102	7983	3983	1050	3492170	0,000480	0,000343	timer,timer	253953	0	0	0	56	0	0	236184	236184	236184	236184	236184	236184	236184	236184	236184	236184	236184	236184	236184	236184	0	0	0	0	0	0	0	0	0	0	0	229488	0	0	0	0	504305	504305	252152	168102	168102	84051	336204	0	0	7879	0	0	504305	516	504305	4455566	13671875	2929687	488281	0
206332	871690365	513219	1216780	102	7983	3983	1050	3500001	0,000489	0,000348	timer,timer	254497	0	0	0	56	0	0	236218	236218	236218	236218	236218	236218	236218	236218	236218	236218	236218	236218	236218	236218	0	0	0	0	0	0	0	0	0	0	0	229488	0	0	0	0	513219	513219	256609	171073	171073	85537	342146	0	0	8019	0	0	513219	549	513219	0	0	3051757	0	0
