OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
1662243	25970	2267050	5969467	74	7983	3983	1050	2692508	0,002159	0,002217	timer,timer	1775851	0	0	0	400	0	0	1661014	1661014	1661014	1661014	1661014	1661014	1661014	1661014	1661014	1661014	1661014	1661014	1661014	1661014	0	0	0	0	0	0	0	0	0	0	0	2868000	1844904	0	0	0	2267050	2267050	1133525	755683	755684	377842	1511367	0	0	35422	0	0	2267050	268	2267050	6652832	26550292	8300781	854492	0
1677993	26185	2285846	6034076	74	7983	3983	1050	2698470	0,002177	0,002236	timer,timer	1792588	0	0	0	400	0	0	1661466	1661466	1661466	1661466	1661466	1661466	1661466	1661466	1661466	1661466	1661466	1661466	1661466	1661466	0	0	0	0	0	0	0	0	0	0	0	2868000	3724520	0	0	0	2285846	2285846	1142923	761948	761949	380974	1523898	0	0	36368	0	594318	2285846	306	2285846	6530761	25268554	8422851	793457	0
1680327	25860	2257538	5950173	74	7983	3983	1050	2700004	0,002150	0,002204	timer,timer	1794459	0	0	0	400	0	0	1649068	1649068	1649068	1649068	1649068	1649068	1649068	1649068	1649068	1649068	1649068	1649068	1649068	1649068	0	0	0	0	0	0	0	0	0	0	0	2868000	1863888	0	0	0	2257538	2257538	1128769	752512	752513	376256	1505026	0	0	35274	0	0	2257538	2257538	2257538	7629394	30517578	8239746	732421	0
1713243	26223	2289156	6040612	74	7983	3983	1050	2698276	0,002180	0,002239	timer,timer	1829291	0	0	0	400	0	0	1660462	1660462	1660462	1660462	1660462	1660462	1660462	1660462	1660462	1660462	1660462	1660462	1660462	1660462	0	0	0	0	0	0	0	0	0	0	0	2868000	5883864	0	0	0	2289156	2289156	1144578	763052	763052	381526	1526104	0	0	36391	0	595685	2289156	286	2289156	7446289	29113769	9155273	976562	0
1686827	26227	2289479	6032812	74	7983	3983	1050	2690899	0,002180	0,002242	timer,timer	1801514	0	0	0	400	0	0	1648724	1648724	1648724	1648724	1648724	1648724	1648724	1648724	1648724	1648724	1648724	1648724	1648724	1648724	0	0	0	0	0	0	0	0	0	0	0	2868000	4506560	0	0	0	2289479	2289479	1144739	763160	763160	381580	1526320	0	0	36385	0	0	2289479	287	2289479	7324218	28808593	8789062	854492	0
1680744	26026	2271975	5992002	74	7983	3983	1050	2699200	0,002164	0,002220	timer,timer	1795176	0	0	0	400	0	0	1661110	1661110	1661110	1661110	1661110	1661110	1661110	1661110	1661110	1661110	1661110	1661110	1661110	1661110	0	0	0	0	0	0	0	0	0	0	0	2868000	3732064	0	0	0	2271975	2271975	1135988	757325	757325	378662	1514650	0	0	35499	0	0	0	292	2271975	7324218	29602050	8178710	732421	0
1677327	26279	2294046	6032715	74	7983	3983	1050	2697808	0,002185	0,002236	timer,timer	1792494	0	0	0	400	0	0	1657878	1657878	1657878	1657878	1657878	1657878	1657878	1657878	1657878	1657878	1657878	1657878	1657878	1657878	0	0	0	0	0	0	0	0	0	0	0	2868000	6033344	0	0	0	2294046	2294046	1147023	764682	764682	382341	1529364	0	0	36851	0	0	2294046	266	2294046	7507324	29052734	9094238	976562	0
1680577	25792	2251542	5947989	74	7983	3983	1050	2700004	0,002144	0,002203	timer,timer	1794759	0	0	0	400	0	0	1661192	1661192	1661192	1661192	1661192	1661192	1661192	1661192	1661192	1661192	1661192	1661192	1661192	1661192	0	0	0	0	0	0	0	0	0	0	0	2868000	1864816	0	0	0	2251542	2251542	1125771	750514	750514	375257	1501028	0	0	35180	0	0	2251542	290	2251542	6958007	25756835	8300781	793457	0
1681244	25852	2256851	5944812	74	7983	3983	1050	2695440	0,002149	0,002206	timer,timer	1796319	0	0	0	400	0	0	1660714	1660714	1660714	1660714	1660714	1660714	1660714	1660714	1660714	1660714	1660714	1660714	1660714	1660714	0	0	0	0	0	0	0	0	0	0	0	2868000	1866136	0	0	0	2256851	2256851	1128425	752284	752283	376142	1504567	0	0	141654	0	0	2256851	2256851	2256851	7019042	27587890	8361816	976562	0
1678743	26132	2281182	6013139	74	7983	3983	1050	2694763	0,002173	0,002231	timer,timer	1793255	0	0	0	400	0	0	1661108	1661108	1661108	1661108	1661108	1661108	1661108	1661108	1661108	1661108	1661108	1661108	1661108	1661108	0	0	0	0	0	0	0	0	0	0	0	2868000	3727904	0	0	0	2281182	2281182	1140591	760394	760394	380197	1520788	0	0	36253	0	0	2281182	2281182	2281182	7629394	29846191	8178710	732421	0
