OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
1289811851	15568315	1336936055	3746380877	25	7983	3983	1050	2536108	1,273272	1,477217	timer,timer	1336743407	127	0	0	112	0	683582	7433612420	7433611604	7435341464	7435341464	7435341464	7435341464	7435341464	7435341464	7435341464	7435341464	7435341464	7435341464	7435341464	7435341464	3770138	0	1	0	0	2721837	22765	1758383	431134	0	0	3758097280	2673786944	0	0	0	1336936055	1336936055	668468028	445645352	445645352	222822676	891290703	0	0	20889632	0	0	0	3097	1336936055	4419372558	19234497070	1007873535	288757324	0
