OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
1225662	19760	1724961	4485470	25	7983	3983	1050	2694980	0,001643	0,001664	timer,timer	1318602	0	0	0	192	0	0	6241794	6241794	6241794	6241794	6241794	6241794	6241794	6241794	6241794	6241794	6241794	6241794	6241794	6241794	0	0	0	0	0	0	0	0	0	0	0	3147264	3194432	0	0	0	1724961	1724961	862480	574987	574987	287494	1149974	0	0	27595	0	0	1724961	362	1724961	3112792	13000488	5981445	427246	0
