OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
1235058916	14823306	1272309053	3587089720	26	7983	3983	1050	2618254	1,211723	1,370031	timer,timer	1272115273	0	0	0	40	0	0	1626649914	1626649914	1626649914	1626649914	1626649914	1626649914	1626649914	1626649914	1626649914	1626649914	1626649914	1626649914	1626649914	1626649914	0	0	0	0	0	0	0	0	0	0	0	1342177360	2544405432	0	0	0	1272309053	1272309053	636154526	424103018	424103017	212051509	848206035	0	0	19879831	0	0	1272309053	59	1272309053	4674377441	18391784667	3731445312	674316406	0
1217264661	14699500	1281833492	3535419427	26	7983	3983	1050	2700628	1,220794	1,309110	timer,timer	1281648440	129	0	0	40	0	686800	1631579489	1631579905	1633319312	1633319312	1633319312	1633319312	1633319312	1633319312	1633319312	1633319312	1633319312	1633319312	1633319312	1633319312	3782947	0	1	0	0	2734644	19812	1771044	435199	0	0	1342177360	1281801744	0	0	0	1281833492	1281833492	640916746	427277831	427277830	213638915	854555661	0	0	9562	0	0	1281833492	38309	1281833492	3616088867	15845520019	1211181640	272827148	0
1217832004	14706637	1282144413	3541616580	26	7983	3983	1050	2700794	1,221090	1,311324	timer,timer	1281995219	129	0	0	40	0	686768	1630095905	1630097218	1633298722	1633298722	1633298722	1633298722	1633298722	1633298722	1633298722	1633298722	1633298722	1633298722	1633298722	1633298722	3782823	0	0	0	0	2734521	19699	1770479	434947	0	0	1342177360	2564288248	0	0	0	1282144413	1282144413	641072206	427381471	427381471	213690736	854762942	0	0	20035614	0	0	1282144413	1280229059	1282144413	3550598144	15602722167	1018066406	274414062	0
1214573843	14668108	1278825341	3527742225	26	7983	3983	1050	2700859	1,217929	1,306156	timer,timer	1278636376	129	0	0	40	0	686804	1631579984	1631579309	1633317250	1633317250	1633317250	1633317250	1633317250	1633317250	1633317250	1633317250	1633317250	1633317250	1633317250	1633317250	3782971	0	0	0	0	2734669	19847	1771219	435107	0	0	1342177360	2557585304	0	0	0	1278825341	1278825341	639412671	426275114	426275113	213137556	852550227	0	0	19981684	0	0	0	32295	1278825341	3591979980	15605285644	989196777	272399902	0
1217888759	14707585	1281634499	3537635491	26	7983	3983	1050	2700700	1,220604	1,309896	timer,timer	1281454425	129	0	0	40	0	686789	1631570450	1631570752	1633305194	1633305194	1633305194	1633305194	1633305194	1633305194	1633305194	1633305194	1633305194	1633305194	1633305194	1633305194	3782915	0	0	0	0	2734613	19791	1770939	435065	0	0	1342177360	2563209296	0	0	0	1281634499	1281634499	640817250	427211499	427211500	213605750	854422999	0	1281634499	20025584	0	0	0	1279127549	1281634499	3595581054	15744384765	978088378	272216796	0
1215931697	14711149	1282483155	3541972452	26	7983	3983	1050	2700443	1,221413	1,311626	timer,timer	1282316626	171	0	0	40	0	850079	1633422514	1633422395	1635158900	1635158900	1635158900	1635158900	1635158900	1635158900	1635158900	1635158900	1635158900	1635158900	1635158900	1635158900	4435831	0	1	0	0	3380647	30958	2481388	597652	0	0	1342177360	2564965736	0	0	0	1282483155	1282483155	641241577	427494385	427494385	213747193	854988770	0	4961	20038839	0	0	1282483155	1280550922	1282483155	3559020996	15666625976	1047973632	278015136	0
1220950185	14771598	1287512236	3555909024	26	7983	3983	1050	2700434	1,226202	1,316792	timer,timer	1287315758	171	0	0	40	0	850077	1633425608	1633425745	1635163428	1635163428	1635163428	1635163428	1635163428	1635163428	1635163428	1635163428	1635163428	1635163428	1635163428	1635163428	4435825	0	0	0	0	3380642	30963	2481413	597955	0	0	1342177360	2574971216	0	0	0	1287512236	1287512236	643756118	429170746	429170745	214585372	858341491	0	0	20117427	0	0	1287512236	1285062506	1287512236	3534118652	15701354980	1006469726	279113769	0
1217225672	14699770	1281374974	3535725245	26	7983	3983	1050	2700800	1,220357	1,309140	timer,timer	1281194447	129	0	0	40	0	686793	1631563466	1631563734	1633295712	1633295712	1633295712	1633295712	1633295712	1633295712	1633295712	1633295712	1633295712	1633295712	1633295712	1633295712	3782924	0	1	0	0	2734621	19789	1770929	435181	0	0	1342177360	1281343984	0	0	0	1281374974	1281374974	640687487	427124991	427124992	213562496	854249983	0	0	20021523	0	0	1281374974	6841088	1281374974	3504821777	15560180664	969909667	271850585	0
1219181464	14750774	1286081416	3550046045	26	7983	3983	1050	2700588	1,224839	1,314546	timer,timer	1285900642	171	0	0	40	0	850098	1633430131	1633429180	1635169986	1635169986	1635169986	1635169986	1635169986	1635169986	1635169986	1635169986	1635169986	1635169986	1635169986	1635169986	4435914	0	0	0	0	3380731	31052	2481858	597630	0	0	1342177360	1286086160	0	0	0	1286081416	1286081416	643040708	428693805	428693805	214346902	857387611	0	0	20097622	0	0	0	35926	1286081416	3539123535	15839233398	1081542968	277404785	0
1214209453	14686835	1280691125	3526928221	26	7983	3983	1050	2700507	1,219706	1,306024	timer,timer	1280476790	131	0	0	40	0	816580	1631866845	1631868422	1634486984	1634486984	1634486984	1634486984	1634486984	1634486984	1634486984	1634486984	1634486984	1634486984	1634486984	1634486984	4302071	0	0	0	0	3253769	19827	2290239	568203	0	0	1342177360	1280844432	0	0	0	1280691125	1280691125	640345562	426897041	426897042	213448521	853794084	0	0	20010829	0	0	1280691125	1279116044	1280691125	3588989257	15922058105	1312561035	272216796	0
