OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
303832	8530	744726	1756973	26	7983	3983	1050	2700004	0,000709	0,000651	timer,timer	352743	0	0	0	32	0	0	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	0	0	0	0	0	0	0	0	0	0	0	256	422744	0	0	0	744726	744726	372363	248242	248242	124121	496484	0	0	11636	372257	0	744726	744726	744726	0	0	2502441	0	0
303999	8458	738371	1744661	26	7983	3983	1050	2700003	0,000703	0,000646	timer,timer	353163	0	0	0	32	0	0	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	0	0	0	0	0	0	0	0	0	0	0	256	1100176	0	0	0	738371	738371	369185	246124	246123	123062	492247	0	0	11537	0	384135	0	195	738371	3051757	10559082	2319335	549316	0
303249	8489	741094	1742975	26	7983	3983	1050	2700005	0,000706	0,000646	timer,timer	352153	0	0	0	32	0	0	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	0	0	0	0	0	0	0	0	0	0	0	256	422216	0	0	0	741094	741094	370547	247032	247031	123515	494063	0	0	11579	741094	0	0	213	741094	2868652	10559082	2502441	610351	0
304249	8475	739811	1749132	26	7983	3983	1050	2700005	0,000705	0,000648	timer,timer	353019	0	0	0	32	0	0	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	0	0	0	0	0	0	0	0	0	0	0	256	2293360	0	0	0	739811	739811	369905	246604	246603	123302	493207	0	0	11560	0	0	0	204	739811	0	0	2502441	0	0
303999	8421	735107	1737342	26	7983	3983	1050	2700003	0,000700	0,000643	timer,timer	353263	0	0	0	32	0	0	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	0	0	0	0	0	0	0	0	0	0	0	256	1102968	0	0	0	735107	735107	367554	245035	245036	122518	490071	0	0	11486	0	0	0	0	735107	2868652	10131835	2380371	610351	0
303749	8481	740357	1747018	26	7983	3983	1050	2694443	0,000705	0,000648	timer,timer	352738	0	0	0	32	0	0	6326384	6326384	6326384	6326384	6326384	6326384	6326384	6326384	6326384	6326384	6326384	6326384	6326384	6326384	0	0	0	0	0	0	0	0	0	0	0	256	2713400	0	0	0	740357	740357	370178	246786	246786	123393	493572	0	0	11568	370219	0	740357	187	740357	3112792	10559082	2380371	488281	0
304333	8456	738197	1742310	26	7983	3983	1050	2692811	0,000703	0,000647	timer,timer	353161	0	0	0	32	0	0	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	0	0	0	0	0	0	0	0	0	0	0	256	1264624	0	0	0	738197	738197	369099	246066	246066	123033	492131	0	0	11534	0	0	0	204	738197	0	0	2380371	0	0
303832	8362	729955	1734571	26	7983	3983	1050	2697355	0,000695	0,000643	timer,timer	353622	0	0	0	32	0	0	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	0	0	0	0	0	0	0	0	0	0	0	256	849488	0	0	0	729955	729955	364977	243319	243318	121659	486637	0	0	11406	0	0	0	0	729955	2929687	10131835	2441406	549316	0
304082	8611	751786	1785700	26	7983	3983	1050	2700003	0,000716	0,000661	timer,timer	353653	0	0	0	32	0	0	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	0	0	0	0	0	0	0	0	0	0	0	256	3073056	0	0	0	751786	751786	375893	250595	250596	125298	501191	0	0	11747	751786	0	0	197	751786	2807617	10009765	2502441	427246	0
303998	8773	765838	1818118	26	7983	3983	1050	2700005	0,000729	0,000673	timer,timer	352987	0	0	0	32	0	0	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	6326352	0	0	0	0	0	0	0	0	0	0	0	256	846392	0	0	0	765838	765838	382919	255279	255279	127640	510558	0	0	11966	0	0	765838	765838	765838	2990722	10131835	2563476	549316	0
