OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
430742278	5171385	450534691	1251391269	25	7983	3983	1050	2700739	0,429081	0,463351	timer,timer	450354196	0	0	0	248	0	0	8532940130	8532940130	8532940130	8532940130	8532940130	8532940130	8532940130	8532940130	8532940130	8532940130	8532940130	8532940130	8532940130	8532940130	0	0	0	0	0	0	0	0	0	0	0	992	901096776	0	0	0	450534691	450534691	225267346	150178230	150178230	75089115	300356460	0	0	7040322	225262590	0	450534691	162	450534691	1391479492	5266113281	351867675	97045898	0
430594529	5169935	450503560	1251018079	29	7983	3983	1050	2700858	0,429051	0,463193	timer,timer	450305847	2	0	0	248	0	1	8492435654	8492435654	8492435654	8492435654	8492435654	8492435654	8492435654	8492435654	8492435654	8492435654	8492435654	8492435654	8492435654	8492435654	1	0	0	0	0	1	0	0	0	0	0	992	900977608	0	0	0	450503560	450503560	225251780	150167853	150167854	75083927	300335707	0	0	7039135	0	0	0	262	450503560	1361450195	5324890136	468872070	97839355	0
