OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
6676391	87255	7559849	20829234	26	7983	3983	1050	2690685	0,007200	0,007741	timer,timer	6983690	0	0	0	304	0	0	34581146	34581146	34581146	34581146	34581146	34581146	34581146	34581146	34581146	34581146	34581146	34581146	34581146	34581146	0	0	0	0	0	0	0	0	0	0	0	19961856	7080360	0	0	0	7559849	7559849	3779925	2519950	2519950	1259975	5039899	0	0	118123	0	0	7559849	7483701	7559849	22338867	91857910	12084960	2014160	0
6564891	87386	7588659	20862816	26	7983	3983	1050	2684642	0,007227	0,007771	timer,timer	6884677	0	0	0	304	0	0	34568738	34568738	34568738	34568738	34568738	34568738	34568738	34568738	34568738	34568738	34568738	34568738	34568738	34568738	0	0	0	0	0	0	0	0	0	0	0	19961856	6980664	0	0	0	7588659	7588659	3794330	2529553	2529553	1264776	5059106	0	0	118573	0	0	0	7537346	7588659	23071289	95581054	11840820	2441406	0
6680557	87008	7534339	20766565	26	7983	3983	1050	2691051	0,007176	0,007717	timer,timer	6984482	0	0	0	304	0	0	34504378	34504378	34504378	34504378	34504378	34504378	34504378	34504378	34504378	34504378	34504378	34504378	34504378	34504378	0	0	0	0	0	0	0	0	0	0	0	19961856	8210344	0	0	0	7534339	7534339	3767169	2511446	2511446	1255723	5022893	0	0	117724	7534339	0	0	182	7534339	22399902	93322753	11840820	2014160	0
6599808	86101	7459285	20547633	26	7983	3983	1050	2687422	0,007104	0,007646	timer,timer	6903650	0	0	0	304	0	0	34450370	34450370	34450370	34450370	34450370	34450370	34450370	34450370	34450370	34450370	34450370	34450370	34450370	34450370	0	0	0	0	0	0	0	0	0	0	0	19961856	6999376	0	0	0	7459285	7459285	3729643	2486428	2486429	1243214	4972857	0	7067124	116554	0	0	7459285	172	7459285	22888183	93322753	12390136	1953125	0
6559308	86306	7494229	20494260	26	7983	3983	1050	2684238	0,007137	0,007635	timer,timer	6878294	0	0	0	304	0	0	34523354	34523354	34523354	34523354	34523354	34523354	34523354	34523354	34523354	34523354	34523354	34523354	34523354	34523354	0	0	0	0	0	0	0	0	0	0	0	19961856	6972952	0	0	0	7494229	7494229	3747115	2498076	2498076	1249038	4996152	0	0	117098	0	0	7494229	181	7494229	22766113	94177246	11657714	2075195	0
6625557	86513	7495081	20660635	26	7983	3983	1050	2689182	0,007138	0,007683	timer,timer	6930330	0	0	0	304	0	0	34559770	34559770	34559770	34559770	34559770	34559770	34559770	34559770	34559770	34559770	34559770	34559770	34559770	34559770	0	0	0	0	0	0	0	0	0	0	0	19961856	7088384	0	0	0	7495081	7495081	3747540	2498360	2498360	1249180	4996721	0	0	117111	0	0	7495081	206	7495081	26000976	107055664	12145996	2380371	0
6590891	86050	7454430	20546447	26	7983	3983	1050	2696256	0,007099	0,007620	timer,timer	6894562	0	0	0	304	0	0	34520376	34520376	34520376	34520376	34520376	34520376	34520376	34520376	34520376	34520376	34520376	34520376	34520376	34520376	0	0	0	0	0	0	0	0	0	0	0	19961856	6990896	0	0	0	7454430	7454430	3727215	2484810	2484810	1242405	4969620	0	0	116477	0	0	0	150	7454430	23986816	95458984	12451171	1892089	0
6592724	86020	7451917	20537677	26	7983	3983	1050	2690742	0,007097	0,007633	timer,timer	6896059	0	0	0	304	0	0	34531486	34531486	34531486	34531486	34531486	34531486	34531486	34531486	34531486	34531486	34531486	34531486	34531486	34531486	0	0	0	0	0	0	0	0	0	0	0	19961856	7002480	0	0	0	7451917	7451917	3725959	2483973	2483972	1241986	4967944	0	0	116437	0	0	0	164	7451917	25756835	106689453	12268066	2441406	0
6679807	87275	7544150	20823289	26	7983	3983	1050	2696281	0,007185	0,007723	timer,timer	6970194	0	0	0	304	0	0	35565238	35565238	35565238	35565238	35565238	35565238	35565238	35565238	35565238	35565238	35565238	35565238	35565238	35565238	0	0	0	0	0	0	0	0	0	0	0	19961856	7073544	0	0	0	7544150	7544150	3772075	2514717	2514717	1257358	5029434	0	0	118546	3771873	0	7544150	203	7544150	25817871	105041503	12390136	2258300	0
6647057	89965	7811319	21490737	26	7983	3983	1050	2696977	0,007439	0,007968	timer,timer	6975637	0	0	0	304	0	0	34550426	34550426	34550426	34550426	34550426	34550426	34550426	34550426	34550426	34550426	34550426	34550426	34550426	34550426	0	0	0	0	0	0	0	0	0	0	0	19961856	7117512	0	0	0	7811319	7811319	3905659	2603773	2603773	1301887	5207546	0	0	122703	0	0	0	209	7811319	22827148	94421386	12634277	2075195	0
