OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
7212221	93177	8031494	22242676	25	7983	3983	1050	2698050	0,007649	0,008244	timer,timer	7499720	0	0	0	640	0	0	21726192	21726192	21726192	21726192	21726192	21726192	21726192	21726192	21726192	21726192	21726192	21726192	21726192	21726192	0	0	0	0	0	0	0	0	0	0	0	20981760	7909992	0	0	0	8031494	8031494	4015747	2677164	2677165	1338583	5354329	0	0	125495	0	1684044	8031494	170	8031494	24536132	102844238	13488769	1831054	0
