OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
854746	15241	1330450	3381519	26	7983	3983	1050	2700004	0,001267	0,001252	timer,timer	930206	0	0	0	72	0	0	19094930	19094930	19094930	19094930	19094930	19094930	19094930	19094930	19094930	19094930	19094930	19094930	19094930	19094930	0	0	0	0	0	0	0	0	0	0	0	1152	1998968	0	0	0	1330450	1330450	665225	443483	443483	221742	886966	0	0	20788	0	0	0	220	1330450	3112792	11169433	4638671	549316	0
854830	15221	1328733	3379129	26	7983	3983	1050	2700004	0,001265	0,001252	timer,timer	929868	0	0	0	72	0	0	19094714	19094714	19094714	19094714	19094714	19094714	19094714	19094714	19094714	19094714	19094714	19094714	19094714	19094714	0	0	0	0	0	0	0	0	0	0	0	1152	1000096	0	0	0	1328733	1328733	664366	442911	442911	221455	885823	0	0	20761	0	1758	1328733	1328733	1328733	5981445	22644042	4638671	915527	0
853747	15193	1326268	3375872	26	7983	3983	1050	2700003	0,001263	0,001250	timer,timer	929100	0	0	0	72	0	0	19095082	19095082	19095082	19095082	19095082	19095082	19095082	19095082	19095082	19095082	19095082	19095082	19095082	19095082	0	0	0	0	0	0	0	0	0	0	0	1152	1997504	0	0	0	1326268	1326268	663134	442089	442090	221045	884179	0	0	20722	0	0	1326268	248	1326268	6225585	22399902	4577636	915527	0
854497	15181	1325271	3371463	26	7983	3983	1050	2700004	0,001262	0,001249	timer,timer	929888	0	0	0	72	0	0	19094642	19094642	19094642	19094642	19094642	19094642	19094642	19094642	19094642	19094642	19094642	19094642	19094642	19094642	0	0	0	0	0	0	0	0	0	0	0	1152	2423024	0	0	0	1325271	1325271	662636	441757	441757	220879	883513	0	0	21366	0	0	1325271	1325271	1325271	3112792	10742187	4394531	610351	0
854497	15297	1335376	3394312	26	7983	3983	1050	2700004	0,001272	0,001257	timer,timer	930042	0	0	0	72	0	0	19095112	19095112	19095112	19095112	19095112	19095112	19095112	19095112	19095112	19095112	19095112	19095112	19095112	19095112	0	0	0	0	0	0	0	0	0	0	0	1152	1000792	0	0	0	1335376	1335376	667688	445125	445126	222563	890251	0	0	20865	0	1840	1335376	243	1335376	2990722	10070800	4638671	488281	0
854664	15260	1332209	3378106	26	7983	3983	1050	2700003	0,001269	0,001251	timer,timer	929576	0	0	0	72	0	0	19094726	19094726	19094726	19094726	19094726	19094726	19094726	19094726	19094726	19094726	19094726	19094726	19094726	19094726	0	0	0	0	0	0	0	0	0	0	0	1152	999216	0	0	0	1332209	1332209	666105	444070	444070	222035	888139	0	0	21474	0	894598	1332209	1332209	1332209	2929687	10070800	4394531	549316	0
854580	15290	1334756	3389801	26	7983	3983	1050	2698344	0,001271	0,001256	timer,timer	930180	0	0	0	72	0	0	19094456	19094456	19094456	19094456	19094456	19094456	19094456	19094456	19094456	19094456	19094456	19094456	19094456	19094456	0	0	0	0	0	0	0	0	0	0	0	1152	3980440	0	0	0	1334756	1334756	667378	444918	444919	222460	889837	0	0	20855	0	0	1334756	2035	1334756	2990722	11596679	4699707	366210	0
854414	15161	1323539	3363056	26	7983	3983	1050	2700003	0,001261	0,001246	timer,timer	929830	0	0	0	72	0	0	19094488	19094488	19094488	19094488	19094488	19094488	19094488	19094488	19094488	19094488	19094488	19094488	19094488	19094488	0	0	0	0	0	0	0	0	0	0	0	1152	1000400	0	0	0	1323539	1323539	661769	441180	441179	220590	882359	0	0	21424	0	0	1323539	252	1323539	3051757	11657714	4394531	427246	0
854663	15280	1333918	3385871	26	7983	3983	1050	2700003	0,001270	0,001254	timer,timer	930665	0	0	0	72	0	0	19094664	19094664	19094664	19094664	19094664	19094664	19094664	19094664	19094664	19094664	19094664	19094664	19094664	19094664	0	0	0	0	0	0	0	0	0	0	0	1152	2280040	0	0	0	1333918	1333918	666959	444639	444640	222320	889279	0	0	21503	1333918	0	0	234	1333918	3173828	11657714	4455566	488281	0
854413	15195	1326463	3364175	26	7983	3983	1050	2700003	0,001263	0,001246	timer,timer	929405	0	0	0	72	0	0	19094542	19094542	19094542	19094542	19094542	19094542	19094542	19094542	19094542	19094542	19094542	19094542	19094542	19094542	0	0	0	0	0	0	0	0	0	0	0	1152	3918904	0	0	0	1326463	1326463	663231	442154	442155	221078	884309	0	0	20726	663344	0	1326463	220	1326463	2990722	10498046	4394531	488281	0
