OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
869851911	10530870	918378471	2526971311	25	7983	3983	1050	2700477	0,874646	0,935750	timer,timer	918171657	133	0	0	16	0	683598	6731712	6731712	6731712	6731712	6731712	6731712	6731712	6731712	6731712	6731712	6731712	6731712	6731712	6731712	3770060	0	1	0	0	2721759	22648	1757825	430785	0	0	536870976	918320336	0	0	0	918378471	918378471	459189235	306126157	306126157	153063079	612252314	0	0	14349686	0	0	918378471	917319812	918378471	2267272949	9425231933	811035156	194519042	0
