OCL_TIME	TIMESTAMP	GPU_TICKS	CPU_TICKS	CTX_ID	SLICE_CLK[mhz]	UNSLICE_CLK[mhz]	GPU_CLK[mhz]	CPU_CLK[khz]	GPU_TIME[s]	CPU_TIME[s]	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU	
1116579	985264478	1456311	3837394	102	7983	3983	1050	3500003	0,001387	0,001096	timer,timer	1207477	0	0	0	216	0	0	3561650	3561650	3561650	3561650	3561650	3561650	3561650	3561650	3561650	3561650	3561650	3561650	3561650	3561650	0	0	0	0	0	0	0	0	0	0	0	1770336	1274584	0	0	0	1456311	1456311	728156	485437	485437	242718	970874	0	0	22755	0	596338	1456311	729	1456311	5065917	18249511	9704589	427246	0
1211412	1070321788	1558515	4122889	102	7983	3983	1050	3500001	0,001484	0,001178	timer,timer	1307612	0	0	0	216	0	0	3541994	3541994	3541994	3541994	3541994	3541994	3541994	3541994	3541994	3541994	3541994	3541994	3541994	3541994	0	0	0	0	0	0	0	0	0	0	0	1770336	0	0	0	0	1558515	1558515	779257	519505	519505	259752	1039011	0	0	24890	0	0	1558515	727	1558515	5126953	18188476	10498046	427246	0
1211662	1156624548	1562296	4130589	102	7983	3983	1050	3500003	0,001488	0,001180	timer,timer	1307520	0	0	0	216	0	0	3542874	3542874	3542874	3542874	3542874	3542874	3542874	3542874	3542874	3542874	3542874	3542874	3542874	3542874	0	0	0	0	0	0	0	0	0	0	0	1770336	0	0	0	0	1562296	1562296	781148	520765	520765	260383	1041530	0	0	24411	0	0	1562296	764	1562296	9765625	34851074	10559082	793457	0
1168079	1245324949	1517955	3998615	102	7983	3983	1050	3500003	0,001446	0,001142	timer,timer	1261961	0	0	0	216	0	0	3564856	3564856	3564856	3564856	3564856	3564856	3564856	3564856	3564856	3564856	3564856	3564856	3564856	3564856	0	0	0	0	0	0	0	0	0	0	0	1770336	0	0	0	0	1517955	1517955	758977	505985	505985	252993	1011970	0	0	23718	0	0	1517955	765	1517955	9826660	34851074	10070800	854492	0
1211162	1328791214	1559446	4115634	102	7983	3983	1050	3500000	0,001485	0,001176	timer,timer	1307024	0	0	0	216	0	0	3542200	3542200	3542200	3542200	3542200	3542200	3542200	3542200	3542200	3542200	3542200	3542200	3542200	3542200	0	0	0	0	0	0	0	0	0	0	0	1770336	1374760	0	0	0	1559446	1559446	779723	519815	519816	259908	1039631	0	0	24920	0	0	1559446	739	1559446	5004882	17517089	10681152	488281	0
