kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect16_sp_store_iter_1024_kernel	1	1	68416	5600	488813	1085973	106492	0	0	0	1	0	0	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	0	0	0	0	0	0	0	0	0	0	0	8	273628	0	0	0	0	488813	0	488813	7638	244407	0	162937	0	162938	243700	81469	182	325875	488813	0	0	1556396	0	0	
vect16_sp_store_iter_1024_kernel	1	2	68249	5621	490781	1086272	106446	0	0	0	1	0	0	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	0	0	0	0	0	0	0	0	0	0	0	16	190176	0	0	0	0	490781	0	490781	7668	245391	0	163593	0	163594	0	81796	243842	327187	490781	0	0	1556396	0	0	
vect16_sp_store_iter_1024_kernel	1	4	68250	5608	489564	1082671	106518	0	0	0	1	0	0	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	0	0	0	0	0	0	0	0	0	0	0	32	299504	0	0	0	0	489564	0	489564	7682	244782	0	163188	0	163188	0	81594	181	326375	489564	0	0	1525878	0	0	
vect16_sp_store_iter_1024_kernel	1	8	68374	5629	491370	1084794	106566	0	0	0	1	0	0	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	35312	0	0	0	0	0	0	0	0	0	0	0	64	190636	0	0	0	0	491370	0	491370	7708	245685	0	163790	0	163790	221852	81894	198	327580	491370	0	0	1525878	0	0	
vect16_sp_store_iter_1024_kernel	1	16	85291	5811	507318	1134531	124265	0	0	0	1	0	0	70228	70228	70228	70228	70228	70228	70228	70228	70228	70228	70228	70228	70228	70228	0	0	0	0	0	0	0	0	0	0	0	128	208144	0	0	0	0	507318	0	507318	7952	253659	0	169106	0	169106	500048	84553	180	338212	507318	0	0	1739501	0	0	
vect16_sp_store_iter_1024_kernel	1	32	85416	5854	511092	1142412	124247	0	0	0	2	0	0	140456	140456	140456	140456	140456	140456	140456	140456	140456	140456	140456	140456	140456	140456	0	0	0	0	0	0	0	0	0	0	0	256	328548	0	0	0	0	511092	0	511092	8002	255546	0	170364	0	170363	253701	85181	200	340727	511092	0	0	1525878	0	0	
vect16_sp_store_iter_1024_kernel	1	64	85624	5874	512791	1152536	124520	0	0	0	4	0	0	280912	280912	280912	280912	280912	280912	280912	280912	280912	280912	280912	280912	280912	280912	0	0	0	0	0	0	0	0	0	0	0	512	207920	0	0	0	0	512791	0	512791	8012	256396	0	170930	0	170930	254242	85465	189	341860	512791	0	0	1739501	0	0	
vect16_sp_store_iter_1024_kernel	1	128	86458	5869	512312	1147513	125463	0	0	0	8	0	0	561824	561824	561824	561824	561824	561824	561824	561824	561824	561824	561824	561824	561824	561824	0	0	0	0	0	0	0	0	0	0	0	1024	213752	0	0	0	0	512312	0	512312	8005	256156	0	170770	0	170770	0	85385	987	341541	512312	0	0	1678466	0	0	
vect16_sp_store_iter_1024_kernel	1	256	87750	5886	513898	1157310	126677	0	0	0	16	0	0	1123648	1123648	1123648	1123648	1123648	1123648	1123648	1123648	1123648	1123648	1123648	1123648	1123648	1123648	0	0	0	0	0	0	0	0	0	0	0	2048	210316	0	0	0	0	513898	0	513898	8080	256949	0	171299	0	171299	513898	85649	511583	342599	513898	0	0	1525878	0	0	
vect16_sp_store_iter_1024_kernel	2	256	89708	5941	518580	1164267	128759	0	0	0	32	0	0	1685648	1685648	1685648	1685648	1685648	1685648	1685648	1685648	1685648	1685648	1685648	1685648	1685648	1685648	0	0	0	0	0	0	0	0	0	0	0	4096	212972	0	0	0	0	518580	0	518580	8102	259290	0	172860	0	172860	515714	86430	253	345720	518580	0	0	1770019	0	0	
