kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
scalar_sp_add_priv_iter_8192_kernel	1	1	132833	6617	577625	1279708	174033	0	0	0	1	0	0	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	0	0	0	0	0	0	0	0	0	0	0	2	351948	0	0	0	0	577625	0	577625	9655	288812	0	192541	0	192541	575502	96271	179	385083	577625	2868652	10040282	1831054	244140	0	
scalar_sp_add_priv_iter_8192_kernel	1	2	132457	6592	575438	1276634	173465	0	0	0	1	0	0	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	0	0	0	0	0	0	0	0	0	0	0	2	349632	0	0	0	0	575438	0	575438	9038	287718	0	191813	0	191812	569423	95906	181	383625	575438	2960204	10681152	1770019	549316	0	
scalar_sp_add_priv_iter_8192_kernel	1	4	132666	6589	575167	1277129	173993	0	0	0	1	0	0	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	0	0	0	0	0	0	0	0	0	0	0	2	349732	0	0	0	0	575167	0	575167	9605	287583	0	191722	0	191722	573669	95861	184	383445	575167	1434326	4913330	1770019	244140	0	
scalar_sp_add_priv_iter_8192_kernel	1	8	132583	6700	584909	1280253	173451	0	0	0	1	0	0	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	16576	0	0	0	0	0	0	0	0	0	0	0	2	351044	0	0	0	0	584909	0	584909	9493	292454	0	194970	0	194969	0	97485	178	389939	584909	0	0	1800536	0	0	
scalar_sp_add_priv_iter_8192_kernel	1	16	147332	6753	589525	1323848	189033	0	0	0	1	0	0	32980	32980	32980	32980	32980	32980	32980	32980	32980	32980	32980	32980	32980	32980	0	0	0	0	0	0	0	0	0	0	0	2	366188	0	0	0	0	589525	502	589525	9511	294762	0	196508	0	196508	0	98254	189	393017	589525	2960204	10345458	1831054	549316	0	
scalar_sp_add_priv_iter_8192_kernel	1	32	147374	6826	595857	1326992	189106	0	0	0	1	0	0	65788	65788	65788	65788	65788	65788	65788	65788	65788	65788	65788	65788	65788	65788	0	0	0	0	0	0	0	0	0	0	0	4	368004	0	0	0	0	595857	2042	595857	9380	297928	0	198619	0	198619	592607	99309	181	397238	595857	2868652	10345458	1831054	488281	0	
scalar_sp_add_priv_iter_8192_kernel	1	64	147582	6785	592330	1324098	189154	0	0	0	2	0	0	131576	131576	131576	131576	131576	131576	131576	131576	131576	131576	131576	131576	131576	131576	0	0	0	0	0	0	0	0	0	0	0	8	367376	0	0	0	0	592330	0	592330	9323	296164	0	197443	0	197443	592330	98722	187	394887	592330	2990722	9979247	1831054	457763	0	
scalar_sp_add_priv_iter_8192_kernel	1	128	147249	6850	597996	1318010	188913	0	0	0	4	0	0	263152	263152	263152	263152	263152	263152	263152	263152	263152	263152	263152	263152	263152	263152	0	0	0	0	0	0	0	0	0	0	0	16	366492	0	0	0	0	597996	0	597996	9666	298998	0	199331	0	199332	597797	99666	183	398665	597996	2929687	9979247	1892089	488281	0	
scalar_sp_add_priv_iter_8192_kernel	1	256	147332	6796	593257	1325307	189501	0	0	0	8	0	0	526304	526304	526304	526304	526304	526304	526304	526304	526304	526304	526304	526304	526304	526304	0	0	0	0	0	0	0	0	0	0	0	32	367492	0	0	0	0	593257	0	593257	9879	296628	0	197752	0	197752	589908	98876	189	395504	593257	2960204	9887695	1831054	488281	0	
scalar_sp_add_priv_iter_8192_kernel	2	256	147374	6801	593738	1325710	188932	0	0	0	16	0	0	1052608	1052608	1052608	1052608	1052608	1052608	1052608	1052608	1052608	1052608	1052608	1052608	1052608	1052608	0	0	0	0	0	0	0	0	0	0	0	64	366868	0	0	0	0	593738	0	593738	9311	296869	0	197913	0	197913	592981	98956	189	395826	593738	2868652	10192870	1831054	518798	0	
scalar_sp_add_priv_iter_8192_kernel	3	256	147582	6803	593893	1330825	189318	0	0	0	24	0	0	1578912	1578912	1578912	1578912	1578912	1578912	1578912	1578912	1578912	1578912	1578912	1578912	1578912	1578912	0	0	0	0	0	0	0	0	0	0	0	96	367268	0	0	0	0	593893	0	593893	9317	296946	0	197964	0	197964	590133	98982	192	395928	593893	0	0	1831054	0	0	
scalar_sp_add_priv_iter_8192_kernel	4	256	162124	7076	617705	1368608	204695	0	0	0	32	0	0	1579280	1579280	1579280	1579280	1579280	1579280	1579280	1579280	1579280	1579280	1579280	1579280	1579280	1579280	0	0	0	0	0	0	0	0	0	0	0	128	380992	0	0	0	0	617705	0	617705	10333	308852	0	205902	0	205901	611439	102951	196	411803	617705	2960204	10253906	1892089	488281	0	
scalar_sp_add_priv_iter_8192_kernel	5	256	162207	6998	610875	1381021	204743	0	0	0	40	0	0	1579648	1579648	1579648	1579648	1579648	1579648	1579648	1579648	1579648	1579648	1579648	1579648	1579648	1579648	0	0	0	0	0	0	0	0	0	0	0	160	381904	0	0	0	0	610875	0	610875	9559	305437	0	203625	0	203625	610160	101812	194	407250	610875	2960204	10345458	1922607	518798	0	
scalar_sp_add_priv_iter_8192_kernel	6	256	162499	6970	608483	1373409	205065	0	0	0	48	0	0	1580016	1580016	1580016	1580016	1580016	1580016	1580016	1580016	1580016	1580016	1580016	1580016	1580016	1580016	0	0	0	0	0	0	0	0	0	0	0	192	382804	0	0	0	0	608483	0	608483	9530	304241	0	202828	0	202827	0	101413	191	405656	608483	2899169	10009765	1861571	518798	0	
scalar_sp_add_priv_iter_8192_kernel	7	256	162624	6984	609734	1378139	205169	0	0	0	56	0	0	1843020	1843020	1843020	1843020	1843020	1843020	1843020	1843020	1843020	1843020	1843020	1843020	1843020	1843020	0	0	0	0	0	0	0	0	0	0	0	224	382516	0	0	0	0	609734	576	609734	9831	304867	0	203244	0	203245	604753	101622	199	406490	609734	1434326	5035400	1892089	244140	0	
scalar_sp_add_priv_iter_8192_kernel	8	256	162749	7073	617491	1372019	205211	0	0	0	64	0	0	2105827	2105827	2105827	2105827	2105827	2105827	2105827	2105827	2105827	2105827	2105827	2105827	2105827	2105827	0	0	0	0	0	0	0	0	0	0	0	256	382156	0	0	0	0	617491	0	617491	9903	308745	0	205830	0	205830	609793	102915	210	411661	617491	2960204	10040282	1892089	488281	0	
scalar_sp_add_priv_iter_8192_kernel	9	256	155874	6933	605199	1360086	198219	0	0	0	72	0	0	2368574	2368574	2368574	2368574	2368574	2368574	2368574	2368574	2368574	2368574	2368574	2368574	2368574	2368574	0	0	0	0	0	0	0	0	0	0	0	288	375172	0	0	0	0	605199	0	605199	9594	302599	0	201733	0	201733	598976	100867	199	403466	605199	2929687	10131835	1831054	488281	0	
scalar_sp_add_priv_iter_8192_kernel	10	256	177916	7187	627445	1419858	221332	0	0	0	80	0	0	2631971	2631971	2631971	2631971	2631971	2631971	2631971	2631971	2631971	2631971	2631971	2631971	2631971	2631971	0	0	0	0	0	0	0	0	0	0	0	320	399028	0	0	0	0	627445	4326	627445	10427	313722	0	209148	0	209148	625579	104574	203	418297	627445	1434326	5157470	1861571	274658	0	
scalar_sp_add_priv_iter_8192_kernel	11	256	178166	7169	625834	1425698	221384	0	0	0	88	0	0	2895287	2895287	2895287	2895287	2895287	2895287	2895287	2895287	2895287	2895287	2895287	2895287	2895287	2895287	0	0	0	0	0	0	0	0	0	0	0	352	398528	0	0	0	0	625834	0	625834	10141	312917	0	208611	0	208611	624322	104306	194	417222	625834	2899169	10406493	1983642	488281	0	
scalar_sp_add_priv_iter_8192_kernel	12	256	178416	7307	637889	1420091	221872	0	0	0	96	0	0	3158504	3158504	3158504	3158504	3158504	3158504	3158504	3158504	3158504	3158504	3158504	3158504	3158504	3158504	0	0	0	0	0	0	0	0	0	0	0	384	399352	0	0	0	0	637889	0	637889	10000	318945	0	212629	0	212630	631458	106314	215	425260	637889	2960204	10192870	1892089	488281	0	
scalar_sp_add_priv_iter_8192_kernel	13	256	209916	7570	660892	1512895	254766	0	0	0	104	0	0	3420116	3420116	3420116	3420116	3420116	3420116	3420116	3420116	3420116	3420116	3420116	3420116	3420116	3420116	0	0	0	0	0	0	0	0	0	0	0	416	432384	0	0	0	0	660892	0	660892	10573	330446	0	220297	0	220297	0	110149	213	440595	660892	2868652	10528564	2136230	518798	0	
scalar_sp_add_priv_iter_8192_kernel	14	256	209583	7575	661226	1516475	254321	0	0	0	112	0	0	3684859	3684859	3684859	3684859	3684859	3684859	3684859	3684859	3684859	3684859	3684859	3684859	3684859	3684859	0	0	0	0	0	0	0	0	0	0	0	448	431900	0	0	0	0	661226	2211	661226	10389	330613	0	220409	0	220408	661226	110204	208	440817	661226	2899169	10101318	2014160	488281	0	
scalar_sp_add_priv_iter_8192_kernel	15	256	209707	7571	660979	1520586	254623	0	0	0	120	0	0	3947441	3947441	3947441	3947441	3947441	3947441	3947441	3947441	3947441	3947441	3947441	3947441	3947441	3947441	0	0	0	0	0	0	0	0	0	0	0	480	432328	0	0	0	0	660979	0	660979	10963	330489	0	220327	0	220326	660979	110163	216	440652	660979	2868652	10040282	2075195	518798	0	
scalar_sp_add_priv_iter_8192_kernel	16	256	237790	8031	701101	1595005	283748	0	0	0	128	0	0	4213873	4213873	4213873	4213873	4213873	4213873	4213873	4213873	4213873	4213873	4213873	4213873	4213873	4213873	0	0	0	0	0	0	0	0	0	0	0	512	461020	0	0	0	0	701101	0	701101	10992	350550	0	233700	0	233700	672715	116850	214	467400	701101	2960204	10162353	2227782	518798	0	
scalar_sp_add_priv_iter_8192_kernel	17	256	237790	7895	689179	1600053	283992	0	0	0	136	0	0	4474943	4474943	4474943	4474943	4474943	4474943	4474943	4474943	4474943	4474943	4474943	4474943	4474943	4474943	0	0	0	0	0	0	0	0	0	0	0	544	461688	0	0	0	0	689179	0	689179	10786	344589	0	229726	0	229726	688629	114863	221	459452	689179	2929687	10284423	2288817	488281	0	
scalar_sp_add_priv_iter_8192_kernel	18	256	238332	7889	688714	1595512	284259	0	0	0	144	0	0	4738844	4738844	4738844	4738844	4738844	4738844	4738844	4738844	4738844	4738844	4738844	4738844	4738844	4738844	0	0	0	0	0	0	0	0	0	0	0	576	461076	0	0	0	0	688714	0	688714	11352	344357	0	229571	0	229571	341395	114786	209	459143	688714	3021239	10467528	2227782	549316	0	
scalar_sp_add_priv_iter_8192_kernel	19	256	269582	8266	721554	1689588	317092	0	0	0	152	0	0	5001439	5001439	5001439	5001439	5001439	5001439	5001439	5001439	5001439	5001439	5001439	5001439	5001439	5001439	0	0	0	0	0	0	0	0	0	0	0	608	493856	0	0	0	0	721554	0	721554	11305	360777	0	240518	0	240518	358516	120259	221	481036	721554	2960204	10162353	2349853	549316	0	
scalar_sp_add_priv_iter_8192_kernel	20	256	269623	8387	732191	1688597	317137	0	0	0	160	0	0	5263853	5263853	5263853	5263853	5263853	5263853	5263853	5263853	5263853	5263853	5263853	5263853	5263853	5263853	0	0	0	0	0	0	0	0	0	0	0	640	494756	0	0	0	0	732191	4557	732191	11659	366095	0	244063	0	244063	730835	122031	218	488127	732191	2960204	9948730	2319335	549316	0	
scalar_sp_add_priv_iter_8192_kernel	21	256	347873	9167	800328	1911948	399296	0	0	0	168	0	0	5692326	5692326	5692326	5692326	5692326	5692326	5692326	5692326	5692326	5692326	5692326	5692326	5692326	5692326	0	0	0	0	0	0	0	0	0	0	0	672	661068	0	0	0	0	800328	0	800328	12976	400164	0	266775	0	266776	788348	133388	231	533552	800328	2899169	9979247	2777099	488281	0	
scalar_sp_add_priv_iter_8192_kernel	22	256	348499	9296	811501	1937151	399896	0	0	0	176	0	0	5856717	5856717	5856717	5856717	5856717	5856717	5856717	5856717	5856717	5856717	5856717	5856717	5856717	5856717	0	0	0	0	0	0	0	0	0	0	0	704	577520	0	0	0	0	811501	2250	811501	13296	405750	0	270500	0	270500	808233	135250	220	541001	811501	2899169	10528564	2716064	518798	0	
scalar_sp_add_priv_iter_8192_kernel	23	256	395248	9776	853407	2055412	449068	0	0	0	184	0	0	6054641	6054641	6054641	6054641	6054641	6054641	6054641	6054641	6054641	6054641	6054641	6054641	6054641	6054641	0	0	0	0	0	0	0	0	0	0	0	736	729536	0	0	0	0	853407	0	853407	13715	426703	0	284469	0	284469	852256	142234	957	568938	853407	3051757	10375976	2899169	518798	0	
scalar_sp_add_priv_iter_8192_kernel	24	256	426873	10253	895090	2147016	481888	0	0	0	192	0	0	6318162	6318162	6318162	6318162	6318162	6318162	6318162	6318162	6318162	6318162	6318162	6318162	6318162	6318162	0	0	0	0	0	0	0	0	0	0	0	768	658500	0	0	0	0	895090	2306	895090	14009	447545	0	298363	0	298363	443646	149181	225	596727	895090	2960204	10223388	2990722	549316	0	
scalar_sp_add_priv_iter_8192_kernel	25	256	459373	10550	920972	2243663	516035	0	0	0	200	0	0	6582219	6582219	6582219	6582219	6582219	6582219	6582219	6582219	6582219	6582219	6582219	6582219	6582219	6582219	0	0	0	0	0	0	0	0	0	0	0	800	693792	0	0	0	0	920972	0	920972	14457	460486	0	306990	0	306991	917735	153495	220	613982	920972	3021239	10467528	3173828	549316	0	
scalar_sp_add_priv_iter_8192_kernel	26	256	464248	10621	927254	2254708	521233	0	0	0	208	0	0	6815954	6815954	6815954	6815954	6815954	6815954	6815954	6815954	6815954	6815954	6815954	6815954	6815954	6815954	0	0	0	0	0	0	0	0	0	0	0	832	781244	0	0	0	0	927254	0	927254	15062	463627	0	309085	0	309084	927254	154542	234	618169	927254	2960204	10375976	3051757	549316	0	
scalar_sp_add_priv_iter_8192_kernel	27	256	467665	10648	929568	2265146	524708	0	0	0	216	0	0	7088627	7088627	7088627	7088627	7088627	7088627	7088627	7088627	7088627	7088627	7088627	7088627	7088627	7088627	0	0	0	0	0	0	0	0	0	0	0	864	703832	0	0	0	0	929568	0	929568	15145	464784	0	309856	0	309856	0	154927	246	619712	929568	2899169	10192870	3173828	488281	0	
scalar_sp_add_priv_iter_8192_kernel	28	256	467082	10772	940382	2264356	524333	0	0	0	224	0	0	7347121	7347121	7347121	7347121	7347121	7347121	7347121	7347121	7347121	7347121	7347121	7347121	7347121	7347121	0	0	0	0	0	0	0	0	0	0	0	896	701216	0	0	0	0	940382	0	940382	14724	470191	0	313460	0	313461	466477	156730	234	626922	940382	2990722	10559082	3173828	488281	0	
