kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect2_sp_load_store_shm_iter_1024_kernel	1	1	6500	202556461	332575	679148	43360	0	0	0	1	0	0	96	96	96	96	96	96	96	96	96	96	96	96	96	96	0	0	0	0	0	0	0	0	0	1	3	2	114376	0	1	0	0	332575	0	332575	5508	166287	0	110858	0	110858	287017	55429	336	221717	332575	0	0	1403808	0	0	
vect2_sp_load_store_shm_iter_1024_kernel	1	2	6541	203135321	362666	736823	43296	0	0	0	1	0	0	96	96	96	96	96	96	96	96	96	96	96	96	96	96	0	0	0	0	0	0	0	0	0	1	3	2	113668	0	1	0	0	362666	0	362666	5666	181333	0	120888	0	120888	289273	60444	481	241777	362666	0	0	1342773	0	0	
vect2_sp_load_store_shm_iter_1024_kernel	1	4	6500	203877067	340486	717011	43255	0	0	0	1	0	0	96	96	96	96	96	96	96	96	96	96	96	96	96	96	0	0	0	0	0	0	0	0	0	1	3	2	119216	0	1	0	0	340486	0	340486	5590	170242	0	113495	0	113495	143919	56748	318	226991	340486	0	0	1495361	0	0	
vect2_sp_load_store_shm_iter_1024_kernel	1	8	6500	204454867	338679	711792	43735	0	0	0	1	0	0	96	96	96	96	96	96	96	96	96	96	96	96	96	96	0	0	0	0	0	0	0	0	0	1	3	2	112076	0	1	0	0	338679	0	338679	5599	169339	0	112892	0	112893	143208	56446	468	225786	338679	0	0	1373290	0	0	
vect2_sp_load_store_shm_iter_1024_kernel	1	16	6541	205246259	334039	698508	43537	0	0	0	1	0	0	162	162	162	162	162	162	162	162	162	162	162	162	162	162	0	0	0	0	0	0	0	0	0	2	6	4	120900	0	1	0	0	334039	0	334039	5457	167020	0	111346	0	111346	288340	55673	333	222692	334039	0	0	1556396	0	0	
vect2_sp_load_store_shm_iter_1024_kernel	1	32	6500	205985869	331217	684081	43551	0	0	0	1	0	0	294	294	294	294	294	294	294	294	294	294	294	294	294	294	0	0	0	0	0	0	0	0	0	4	12	8	112604	0	1	0	0	331217	0	331217	5428	165609	0	110406	0	110405	285653	55202	330	220811	331217	0	0	1403808	0	0	
vect2_sp_load_store_shm_iter_1024_kernel	1	64	6500	206639194	361041	734737	43833	0	0	0	2	0	0	588	588	588	588	588	588	588	588	588	588	588	588	588	588	0	0	0	0	0	0	0	0	0	8	24	16	111760	0	2	0	0	361041	0	361041	5641	180520	0	120347	0	120347	325877	60174	457	240694	361041	0	0	1403808	0	0	
vect2_sp_load_store_shm_iter_1024_kernel	1	128	6541	207263542	341995	717519	43595	0	0	0	4	0	0	1176	1176	1176	1176	1176	1176	1176	1176	1176	1176	1176	1176	1176	1176	0	0	0	0	0	0	0	0	0	16	48	32	112608	0	4	0	0	341995	0	341995	5344	170997	0	113998	0	113998	298847	56999	454	227996	341995	0	0	1464843	0	0	
vect2_sp_load_store_shm_iter_1024_kernel	1	256	6584	207956751	336529	707902	43382	0	0	0	8	0	0	2352	2352	2352	2352	2352	2352	2352	2352	2352	2352	2352	2352	2352	2352	0	0	0	0	0	0	0	0	0	32	96	64	111548	0	8	0	0	336529	0	336529	5522	168264	0	112176	0	112176	299404	56088	487	224353	336529	0	0	1312255	0	0	
vect2_sp_load_store_shm_iter_1024_kernel	2	256	6833	208581857	330749	690172	45046	0	0	0	16	0	0	4704	4704	4704	4704	4704	4704	4704	4704	4704	4704	4704	4704	4704	4704	0	0	0	0	0	0	0	0	0	64	192	128	112416	0	16	0	0	330749	0	330749	5172	165375	0	110249	0	110250	291916	55125	489	220499	330749	0	0	1312255	0	0	
vect2_sp_load_store_shm_iter_1024_kernel	3	256	6750	209206524	344180	721515	43849	0	0	0	24	0	0	7056	7056	7056	7056	7056	7056	7056	7056	7056	7056	7056	7056	7056	7056	0	0	0	0	0	0	0	0	0	96	288	192	111924	0	24	0	0	344180	0	344180	5378	172090	0	114726	0	114727	284898	57363	472	229453	344180	0	0	1342773	0	0	
vect2_sp_load_store_shm_iter_1024_kernel	4	256	6750	209808057	330494	692552	43691	0	0	0	32	0	0	8048	8048	8048	8048	8048	8048	8048	8048	8048	8048	8048	8048	8048	8048	0	0	0	0	0	0	0	0	0	128	384	256	174368	0	32	0	0	330494	0	330494	5424	165247	0	110164	0	110165	286117	55082	468	220329	330494	0	0	1403808	0	0	
vect2_sp_load_store_shm_iter_1024_kernel	5	256	6833	210383282	346274	718680	43695	0	0	0	40	0	0	9040	9040	9040	9040	9040	9040	9040	9040	9040	9040	9040	9040	9040	9040	0	0	0	0	0	0	0	0	0	160	480	320	112632	0	40	0	0	346274	0	346274	5410	173137	0	115425	0	115425	285847	57712	468	230850	346274	0	0	1220702	0	0	
vect2_sp_load_store_shm_iter_1024_kernel	6	256	7041	211149006	341600	725113	43893	0	0	0	48	0	0	10032	10032	10032	10032	10032	10032	10032	10032	10032	10032	10032	10032	10032	10032	0	0	0	0	0	0	0	0	0	192	576	384	112244	0	48	0	0	341600	0	341600	5401	170800	0	113867	0	113867	291361	56933	450	227734	341600	0	0	1312255	0	0	
vect2_sp_load_store_shm_iter_1024_kernel	7	256	7000	211895747	329260	685077	43924	0	0	0	56	0	0	11408	11408	11408	11408	11408	11408	11408	11408	11408	11408	11408	11408	11408	11408	0	0	0	0	0	0	0	0	0	224	672	448	112896	0	56	0	0	329260	0	329260	5419	164630	0	109753	0	109753	141140	54877	463	219506	329260	0	0	1403808	0	0	
vect2_sp_load_store_shm_iter_1024_kernel	8	256	7000	212616521	330007	683267	43872	0	0	0	64	0	0	12784	12784	12784	12784	12784	12784	12784	12784	12784	12784	12784	12784	12784	12784	0	0	0	0	0	0	0	0	0	256	768	512	120340	0	64	0	0	330007	0	330007	5376	165003	0	110002	0	110002	284702	55001	329	220005	330007	0	0	1342773	0	0	
