kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect4_sp_add_kernel	1	1	4000	1060433621	302946	604106	42553	0	0	0	1	0	0	46	46	46	46	46	46	46	46	46	46	46	46	46	46	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	302946	0	302946	4734	151473	0	100982	0	100982	302946	50491	491	201964	302946	0	0	1892089	0	0	
vect4_sp_add_kernel	1	2	3833	1061875717	290683	586724	42445	0	0	0	1	0	0	46	46	46	46	46	46	46	46	46	46	46	46	46	46	0	0	0	0	0	0	0	0	0	0	0	3	110008	0	0	0	0	290683	0	290683	4542	145342	0	96895	0	96894	290683	48447	290683	193788	290683	0	0	1586914	0	0	
vect4_sp_add_kernel	1	4	4084	1063217972	285897	582260	42399	0	0	0	1	0	0	46	46	46	46	46	46	46	46	46	46	46	46	46	46	0	0	0	0	0	0	0	0	0	0	0	3	312136	0	0	0	0	285897	4310	285897	4467	142948	0	95299	0	95299	285897	47650	499	190598	285897	0	0	1403808	0	0	
vect4_sp_add_kernel	1	8	3833	1064710758	296301	613424	42373	0	0	0	1	0	0	46	46	46	46	46	46	46	46	46	46	46	46	46	46	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	296301	0	296301	4630	148150	0	98767	402	98767	296301	49384	483	197534	296301	0	0	1464843	0	0	
vect4_sp_add_kernel	1	16	4000	1066005873	312896	624955	42409	0	0	0	1	0	0	82	82	82	82	82	82	82	82	82	82	82	82	82	82	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	312896	0	312896	4889	156448	0	104299	0	104298	312896	52149	509	208597	312896	0	0	1586914	0	0	
vect4_sp_add_kernel	1	32	3917	1067685638	294492	601208	42363	0	0	0	1	0	0	154	154	154	154	154	154	154	154	154	154	154	154	154	154	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	294492	0	294492	4601	147246	0	98164	0	98164	294492	49082	470	196328	294492	0	0	1281738	0	0	
vect4_sp_add_kernel	1	64	4083	1069315689	300804	607231	42314	0	0	0	2	0	0	308	308	308	308	308	308	308	308	308	308	308	308	308	308	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	300804	4176	300804	4700	150402	0	100268	0	100268	300804	50134	500	200536	300804	0	0	1647949	0	0	
vect4_sp_add_kernel	1	128	4250	1070615502	298919	615406	42955	0	0	0	4	0	0	616	616	616	616	616	616	616	616	616	616	616	616	616	616	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	298919	4194	298919	4670	149459	0	99639	0	99640	298919	49820	514	199280	298919	0	0	1647949	0	0	
vect4_sp_add_kernel	1	256	4666	1072047416	324240	691230	43242	0	0	0	8	0	0	1232	1232	1232	1232	1232	1232	1232	1232	1232	1232	1232	1232	1232	1232	0	0	0	0	0	0	0	0	0	0	0	192	348008	0	0	0	0	324240	0	324240	5066	162120	0	108080	0	108080	324240	54040	504	216160	324240	4577636	14953613	1708984	671386	0	
vect4_sp_add_kernel	2	256	7167	1073206504	327534	643792	48021	0	0	0	16	0	0	2464	2464	2464	2464	2464	2464	2464	2464	2464	2464	2464	2464	2464	2464	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	327534	0	327534	5118	163767	0	109178	0	109178	327534	54589	565	218356	327534	0	0	1586914	0	0	
vect4_sp_add_kernel	3	256	6833	1074690051	310185	635444	45788	0	0	0	24	0	0	3696	3696	3696	3696	3696	3696	3696	3696	3696	3696	3696	3696	3696	3696	0	0	0	0	0	0	0	0	0	0	0	576	1478736	0	0	0	0	310185	0	310185	4846	155093	0	103395	0	103395	310185	51698	310185	206789	310185	0	0	2075195	0	0	
vect4_sp_add_kernel	4	256	8334	1076176912	301269	630773	47593	0	0	0	32	0	0	4016	4016	4016	4016	4016	4016	4016	4016	4016	4016	4016	4016	4016	4016	0	0	0	0	0	0	0	0	0	0	0	768	115512	0	0	0	0	301269	0	301269	4708	150635	0	100423	0	100423	301269	50211	587	200846	301269	4516601	14343261	1647949	488281	0	
vect4_sp_add_kernel	5	256	8917	1077618106	311973	636754	47647	0	0	0	40	0	0	4336	4336	4336	4336	4336	4336	4336	4336	4336	4336	4336	4336	4336	4336	0	0	0	0	0	0	0	0	0	0	0	960	0	0	0	0	0	311973	0	311973	5413	155986	0	103991	0	103991	311973	51995	311973	207983	311973	0	0	1464843	0	0	
vect4_sp_add_kernel	6	256	10166	1078959877	302156	628432	49014	0	0	0	48	0	0	4656	4656	4656	4656	4656	4656	4656	4656	4656	4656	4656	4656	4656	4656	0	0	0	0	0	0	0	0	0	0	0	1152	116392	0	0	0	0	302156	0	302156	5261	151078	0	100719	0	100718	302156	50359	609	201437	302156	4516601	14892578	1281738	549316	0	
vect4_sp_add_kernel	7	256	10416	1080311552	299822	620919	48830	0	0	0	56	0	0	5200	5200	5200	5200	5200	5200	5200	5200	5200	5200	5200	5200	5200	5200	0	0	0	0	0	0	0	0	0	0	0	1344	116832	0	0	0	0	299822	0	299822	4685	149911	0	99941	0	99940	299822	49970	299822	199881	299822	0	0	1708984	0	0	
vect4_sp_add_kernel	8	256	12000	1082319363	315397	631753	58442	0	0	0	64	0	0	5744	5744	5744	5744	5744	5744	5744	5744	5744	5744	5744	5744	5744	5744	0	0	0	0	0	0	0	0	0	0	0	1536	125672	0	0	0	0	315397	0	315397	4928	157698	0	105132	0	105133	315397	52567	668	210265	315397	4394531	13610839	1281738	549316	0	
