kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect2_sp_load_store_shm_iter_1024_kernel_exp	1	1	9762510994315143168	1829	159668	148376	15627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35132	0	0	0	0	159668	0	159668	2495	79834	0	53223	0	53222	159668	26611	138	106445	159668	0	0	305175	0	0	
vect2_sp_load_store_shm_iter_1024_kernel_exp	1	2	18446744039349813256	1617	141200	130910	16020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35368	0	0	0	0	141200	0	141200	2206	70600	0	47067	0	47067	141200	23534	106	94133	141200	0	0	183105	0	0	
vect2_sp_load_store_shm_iter_1024_kernel_exp	1	4	1078277949280472971	1584	138244	128675	15414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35688	0	0	0	0	138244	0	138244	2160	69122	0	46081	0	46082	138244	23041	95	92163	138244	0	0	244140	0	0	
vect2_sp_load_store_shm_iter_1024_kernel_exp	1	8	18446744039349813256	1607	140273	131088	15783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35448	0	0	0	0	140273	0	140273	2192	70137	0	46758	0	46757	139307	23378	100	93515	140273	0	0	244140	0	0	
vect2_sp_load_store_shm_iter_1024_kernel_exp	1	16	1078277949280472971	1579	137839	131138	15517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35440	0	0	0	0	137839	0	137839	2153	68919	0	45947	0	45946	137839	22973	102	91893	137839	0	0	244140	0	0	
vect2_sp_load_store_shm_iter_1024_kernel_exp	1	32	9762510994315143168	1593	139116	129579	16046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36088	0	0	0	0	139116	0	139116	2173	69558	0	46372	0	46372	139116	23186	101	92744	139116	0	0	183105	0	0	
vect2_sp_load_store_shm_iter_1024_kernel_exp	1	64	1078277949280472960	1566	136796	279947	15699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35480	0	0	0	0	136796	0	136796	2138	68398	0	45598	0	45598	136796	22799	136	91197	136796	0	0	518798	0	0	
vect2_sp_load_store_shm_iter_1024_kernel_exp	1	128	1078277949280472960	1603	140008	130215	15629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35880	0	0	0	0	140008	0	140008	2187	70004	0	46669	0	46669	138184	23334	107	93339	140008	0	0	244140	0	0	
vect2_sp_load_store_shm_iter_1024_kernel_exp	1	256	9223372019674908672	3348	292349	528172	27768	0	0	0	4	0	0	712	712	712	712	712	712	712	712	712	712	712	712	712	712	0	0	0	0	0	0	0	0	0	0	16	32	123968	0	0	0	0	292349	0	292349	4568	146174	0	97449	70	97450	292349	48725	135	194899	292349	0	0	640868	0	0	
vect2_sp_load_store_shm_iter_1024_kernel_exp	2	256	1078277949280472960	1449	126464	85577	15591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35460	0	0	0	0	126464	0	126464	1975	63231	0	42154	0	42154	119594	21077	103	84309	126464	0	0	0	0	0	
