kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect4_dp_add_iter_1024_kernel	1	1	328999	2759996950	630078	1539558	382851	0	0	0	1	0	0	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	0	0	0	0	0	0	0	0	0	0	0	4098	0	0	0	0	0	630078	0	630078	9845	315039	0	210026	345958	210026	0	105013	481	420052	630078	4882812	15319824	3662109	549316	0	
vect4_dp_add_iter_1024_kernel	1	2	330999	2761250711	634461	1537386	384954	0	0	0	1	0	0	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	0	0	0	0	0	0	0	0	0	0	0	4098	0	0	0	0	0	634461	0	634461	9914	317230	0	211487	348773	211487	0	105744	500	422974	634461	0	0	3845214	0	0	
vect4_dp_add_iter_1024_kernel	1	4	330832	2762403894	667142	1643650	385055	0	0	0	1	0	0	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	0	0	0	0	0	0	0	0	0	0	0	8196	0	0	0	0	0	667142	0	667142	10424	333571	0	222381	348527	222381	0	111191	479	444761	667142	0	0	4211425	0	0	
vect4_dp_add_iter_1024_kernel	1	8	332499	2763648050	637586	1562969	386460	0	0	0	1	0	0	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	81264	0	0	0	0	0	0	0	0	0	0	0	16392	0	0	0	0	0	637586	0	637586	9962	318793	0	212529	347592	212528	0	106264	485	425057	637586	4577636	14221191	3967285	549316	0	
vect4_dp_add_iter_1024_kernel	1	16	387248	2765186107	689602	1705755	443867	0	0	0	1	0	0	162196	162196	162196	162196	162196	162196	162196	162196	162196	162196	162196	162196	162196	162196	0	0	0	0	0	0	0	0	0	0	0	32784	0	0	0	0	0	689602	0	689602	10775	344801	0	229868	409919	229867	0	114934	463	459734	689602	4821777	16235351	4821777	610351	0	
vect4_dp_add_iter_1024_kernel	1	32	482832	2766481360	794050	1981632	544551	0	0	0	1	0	0	324060	324060	324060	324060	324060	324060	324060	324060	324060	324060	324060	324060	324060	324060	0	0	0	0	0	0	0	0	0	0	0	65568	0	0	0	0	0	794050	0	794050	12407	397025	0	264683	507319	264683	0	132341	502	529367	794050	4516601	14343261	5371093	610351	0	
vect4_dp_add_iter_1024_kernel	1	64	484748	2768064841	792530	1992671	546348	0	0	0	2	0	0	648120	648120	648120	648120	648120	648120	648120	648120	648120	648120	648120	648120	648120	648120	0	0	0	0	0	0	0	0	0	0	0	131136	0	0	0	0	0	792530	0	792530	12383	396265	0	264177	509237	264176	0	132088	503	528353	792530	4577636	15014648	5798339	549316	0	
vect4_dp_add_iter_1024_kernel	1	128	488915	2769501570	797467	2004460	550389	0	0	0	4	0	0	1296240	1296240	1296240	1296240	1296240	1296240	1296240	1296240	1296240	1296240	1296240	1296240	1296240	1296240	0	0	0	0	0	0	0	0	0	0	0	262272	0	0	0	0	0	797467	0	797467	12460	398734	0	265822	516339	265822	0	132911	535	531644	797467	4882812	15136718	5371093	549316	0	
vect4_dp_add_iter_1024_kernel	1	256	487582	2770659882	793667	1994094	549042	0	0	0	8	0	0	2592480	2592480	2592480	2592480	2592480	2592480	2592480	2592480	2592480	2592480	2592480	2592480	2592480	2592480	0	0	0	0	0	0	0	0	0	0	0	524544	0	0	0	0	0	793667	0	793667	12401	396834	0	264555	509146	264556	0	132278	517	529111	793667	4577636	14709472	5737304	427246	0	
vect4_dp_add_iter_1024_kernel	2	256	496415	2771820070	803608	2026611	558046	0	0	0	16	0	0	5184960	5184960	5184960	5184960	5184960	5184960	5184960	5184960	5184960	5184960	5184960	5184960	5184960	5184960	0	0	0	0	0	0	0	0	0	0	0	1049088	0	0	0	0	0	803608	0	803608	12557	401804	0	267869	517965	267870	0	133935	803608	535739	803608	4821777	15563964	5798339	610351	0	
vect4_dp_add_iter_1024_kernel	3	256	591998	2773639424	910712	2317263	658129	0	0	0	24	0	0	7777440	7777440	7777440	7777440	7777440	7777440	7777440	7777440	7777440	7777440	7777440	7777440	7777440	7777440	0	0	0	0	0	0	0	0	0	0	0	1573632	953896	0	0	0	0	910712	0	910712	14230	455356	0	303571	0	303570	910712	151785	593	607141	910712	0	0	6225585	0	0	
vect4_dp_add_iter_1024_kernel	4	256	816081	2774941443	1143859	2951140	892926	0	0	0	32	0	0	7777776	7777776	7777776	7777776	7777776	7777776	7777776	7777776	7777776	7777776	7777776	7777776	7777776	7777776	0	0	0	0	0	0	0	0	0	0	0	2098176	960688	0	0	0	0	1143859	0	1143859	17873	571929	0	381286	850920	381286	1143859	190643	671	762573	1143859	4577636	15869140	9460449	488281	0	
vect4_dp_add_iter_1024_kernel	5	256	970247	2776431309	1302529	3404382	1054631	0	0	0	40	0	0	7778112	7778112	7778112	7778112	7778112	7778112	7778112	7778112	7778112	7778112	7778112	7778112	7778112	7778112	0	0	0	0	0	0	0	0	0	0	0	2622720	0	0	0	0	0	1302529	0	1302529	20352	651265	0	434176	1008913	434176	1302529	217088	641	868352	1302529	4455566	15869140	8728027	549316	0	
vect4_dp_add_iter_1024_kernel	6	256	1103162	2777824974	1440579	3789347	1194105	0	0	0	48	0	0	7778448	7778448	7778448	7778448	7778448	7778448	7778448	7778448	7778448	7778448	7778448	7778448	7778448	7778448	0	0	0	0	0	0	0	0	0	0	0	3147264	2337096	0	0	0	0	1440579	0	1440579	22509	720289	0	480193	1145730	480193	1440579	240096	2772	960387	1440579	4394531	15380859	10070800	549316	0	
vect4_dp_add_iter_1024_kernel	7	256	1308411	2779506963	1660266	4394534	1409056	0	0	0	56	0	0	9055442	9055442	9055442	9055442	9055442	9055442	9055442	9055442	9055442	9055442	9055442	9055442	9055442	9055442	0	0	0	0	0	0	0	0	0	0	0	3671808	1476504	0	0	0	0	1660266	0	1660266	26526	830133	0	553422	1357891	553422	1660266	276711	752	1106844	1660266	4394531	15197753	11230468	549316	0	
vect4_dp_add_iter_1024_kernel	8	256	1487078	2781092945	1847441	4909701	1595973	0	0	0	64	0	0	10330516	10330516	10330516	10330516	10330516	10330516	10330516	10330516	10330516	10330516	10330516	10330516	10330516	10330516	0	0	0	0	0	0	0	0	0	0	0	4196352	0	0	0	0	0	1847441	0	1847441	28867	923720	0	615813	1543642	615814	1847441	307907	802	1231628	1847441	10375976	38757324	12573242	793457	0	
vect4_dp_add_iter_1024_kernel	9	256	1609993	2782822707	1983647	5308722	1724671	0	0	0	72	0	0	11631088	11631088	11631088	11631088	11631088	11631088	11631088	11631088	11631088	11631088	11631088	11631088	11631088	11631088	0	0	0	0	0	0	0	0	0	0	0	4720896	2156920	0	0	0	0	1983647	0	1983647	30995	991824	0	661216	0	661216	1983647	330608	846	1322431	1983647	10437011	36682128	13732910	732421	0	
vect4_dp_add_iter_1024_kernel	10	256	1857326	2784599493	2263216	6071074	1984102	0	0	0	80	0	0	12904250	12904250	12904250	12904250	12904250	12904250	12904250	12904250	12904250	12904250	12904250	12904250	12904250	12904250	0	0	0	0	0	0	0	0	0	0	0	5245440	0	0	0	0	0	2263216	0	2263216	35947	1131608	0	754406	1926454	754405	2263216	377203	915	1508810	2263216	10437011	38757324	15258789	732421	0	
vect4_dp_add_iter_1024_kernel	11	256	2048159	2786045745	2461293	6626438	2183834	0	0	0	88	0	0	14182464	14182464	14182464	14182464	14182464	14182464	14182464	14182464	14182464	14182464	14182464	14182464	14182464	14182464	0	0	0	0	0	0	0	0	0	0	0	5769984	2252096	0	0	0	0	2461293	0	2461293	38458	1230646	0	820431	2123470	820431	0	410216	932	1640862	2461293	10375976	38940429	15625000	915527	0	
vect4_dp_add_iter_1024_kernel	12	256	2133409	2787523507	2551429	6865912	2272763	0	0	0	96	0	0	15472288	15472288	15472288	15472288	15472288	15472288	15472288	15472288	15472288	15472288	15472288	15472288	15472288	15472288	0	0	0	0	0	0	0	0	0	0	0	6294528	2340424	0	0	0	0	2551429	0	2551429	39866	1275715	0	850477	0	850476	0	425238	965	1700952	2551429	10498046	38635253	17333984	793457	0	
vect4_dp_add_iter_1024_kernel	13	256	2349491	2789121603	2906964	7889722	2490627	0	0	0	104	0	0	16783784	16783784	16783784	16783784	16783784	16783784	16783784	16783784	16783784	16783784	16783784	16783784	16783784	16783784	0	0	0	0	0	0	0	0	0	0	0	6819072	0	0	0	0	0	2906964	0	2906964	45423	1453482	0	968988	2427330	968988	0	484494	392	1937976	2906964	15686035	54870605	16174316	1098632	0	
vect4_dp_add_iter_1024_kernel	14	256	2601157	2790899242	3150295	8625187	2737332	0	0	0	112	0	0	18074926	18074926	18074926	18074926	18074926	18074926	18074926	18074926	18074926	18074926	18074926	18074926	18074926	18074926	0	0	0	0	0	0	0	0	0	0	0	7343616	2825216	0	0	0	0	3150295	0	3150295	49225	1575147	0	1050099	2672724	1050098	3150295	525049	365	2100197	3150295	15747070	55541992	16540527	976562	0	
vect4_dp_add_iter_1024_kernel	15	256	2689989	2792386247	3240922	8879728	2829741	0	0	0	120	0	0	19365524	19365524	19365524	19365524	19365524	19365524	19365524	19365524	19365524	19365524	19365524	19365524	19365524	19365524	0	0	0	0	0	0	0	0	0	0	0	7868160	0	0	0	0	0	3240922	0	3240922	50640	1620461	0	1080308	0	1080307	0	540154	347	2160614	3240922	15686035	55847167	16418457	976562	0	
vect4_dp_add_iter_1024_kernel	16	256	3032821	2793829657	3607869	9887707	3189226	0	0	0	128	0	0	20659750	20659750	20659750	20659750	20659750	20659750	20659750	20659750	20659750	20659750	20659750	20659750	20659750	20659750	0	0	0	0	0	0	0	0	0	0	0	8392704	4243744	0	0	0	0	3607869	0	3607869	56945	1803935	0	1202623	3122561	1202623	3607869	601311	3556443	2405246	3607869	16052246	58288574	17517089	976562	0	
vect4_dp_add_iter_1024_kernel	17	256	3205404	2795560939	3777879	10364057	3369875	0	0	0	136	0	0	21944538	21944538	21944538	21944538	21944538	21944538	21944538	21944538	21944538	21944538	21944538	21944538	21944538	21944538	0	0	0	0	0	0	0	0	0	0	0	8917248	3457656	0	0	0	0	3777879	0	3777879	59030	1888940	0	1259293	3300363	1259293	0	629646	3726399	2518586	3777879	15747070	55358886	16418457	915527	0	
vect4_dp_add_iter_1024_kernel	18	256	3184487	2796668895	3769488	10300271	3365713	0	0	0	144	0	0	23211652	23211652	23211652	23211652	23211652	23211652	23211652	23211652	23211652	23211652	23211652	23211652	23211652	23211652	0	0	0	0	0	0	0	0	0	0	0	9441792	3613904	0	0	0	0	3769488	0	3769488	59539	1884744	0	1256496	0	1256496	3769488	628248	369	2512992	3769488	20141601	70556640	16357421	1525878	0	
vect4_dp_add_iter_1024_kernel	19	256	3378737	2798109299	3982166	10869851	3568806	0	0	0	152	0	0	24519608	24519608	24519608	24519608	24519608	24519608	24519608	24519608	24519608	24519608	24519608	24519608	24519608	24519608	0	0	0	0	0	0	0	0	0	0	0	9966336	0	0	0	0	0	3982166	0	3982166	62222	1991083	0	1327389	0	1327388	0	663694	345	2654777	3982166	20446777	71838378	17395019	1281738	0	
vect4_dp_add_iter_1024_kernel	20	256	3586069	2799451988	4176695	11473356	3768694	0	0	0	160	0	0	25837212	25837212	25837212	25837212	25837212	25837212	25837212	25837212	25837212	25837212	25837212	25837212	25837212	25837212	0	0	0	0	0	0	0	0	0	0	0	10490880	0	0	0	0	0	4176695	0	4176695	65263	2088347	0	1392232	3694896	1392232	0	696116	339	2784464	4176695	19897460	70983886	17089843	1098632	0	
vect4_dp_add_iter_1024_kernel	21	256	4246316	2800711988	4872228	13387487	4460775	0	0	0	168	0	0	26792656	26792656	26792656	26792656	26792656	26792656	26792656	26792656	26792656	26792656	26792656	26792656	26792656	26792656	0	0	0	0	0	0	0	0	0	0	0	11015424	4547280	0	0	0	0	4872228	0	4872228	76129	2436114	0	1624076	0	1624076	0	812038	6809	3248152	4872228	20141601	69213867	17883300	1281738	0	
vect4_dp_add_iter_1024_kernel	22	256	4500232	2802106813	5133729	14127902	4726497	0	0	0	176	0	0	28574384	28574384	28574384	28574384	28574384	28574384	28574384	28574384	28574384	28574384	28574384	28574384	28574384	28574384	0	0	0	0	0	0	0	0	0	0	0	11539968	4848304	0	0	0	0	5133729	0	5133729	80215	2566865	0	1711243	3443643	1711243	0	855622	373	3422485	5133729	24353027	86608886	17822265	1525878	0	
vect4_dp_add_iter_1024_kernel	23	256	4498899	2803737410	5156889	14188696	4725005	0	0	0	184	0	0	29886378	29886378	29886378	29886378	29886378	29886378	29886378	29886378	29886378	29886378	29886378	29886378	29886378	29886378	0	0	0	0	0	0	0	0	0	0	0	12064512	4812312	0	0	0	0	5156889	0	5156889	80576	2578445	0	1718963	7728	1718963	5156889	859481	396	3437926	5156889	24414062	86791992	18066406	1464843	0	
vect4_dp_add_iter_1024_kernel	24	256	4935564	2805181893	5640147	15520087	5181383	0	0	0	192	0	0	30852458	30852458	30852458	30852458	30852458	30852458	30852458	30852458	30852458	30852458	30852458	30852458	30852458	30852458	0	0	0	0	0	0	0	0	0	0	0	12589056	0	0	0	0	0	5640147	0	5640147	88129	2820074	0	1880049	3475200	1880049	0	940025	369	3760097	5640147	24291992	83984375	18188476	1403808	0	
vect4_dp_add_iter_1024_kernel	25	256	4715065	2806667482	5263690	14538584	4943362	0	0	0	200	0	0	32292756	32292756	32292756	32292756	32292756	32292756	32292756	32292756	32292756	32292756	32292756	32292756	32292756	32292756	0	0	0	0	0	0	0	0	0	0	0	13113600	0	0	0	0	0	5263690	0	5263690	82246	2631845	0	1754564	3470199	1754563	5263690	877281	1467	3509127	5263690	24841308	86914062	19470214	1525878	0	
vect4_dp_add_iter_1024_kernel	26	256	5159896	2808068303	5884633	16143213	5433480	0	0	0	208	0	0	33762490	33762490	33762490	33762490	33762490	33762490	33762490	33762490	33762490	33762490	33762490	33762490	33762490	33762490	0	0	0	0	0	0	0	0	0	0	0	13638144	0	0	0	0	0	5884633	0	5884633	92612	2942316	0	1961545	3484460	1961544	5884633	980772	371	3923089	5884633	28320312	96984863	17761230	1708984	0	
vect4_dp_add_iter_1024_kernel	27	256	5533978	2809418933	6186362	16979868	5824913	0	0	0	216	0	0	34903134	34903134	34903134	34903134	34903134	34903134	34903134	34903134	34903134	34903134	34903134	34903134	34903134	34903134	0	0	0	0	0	0	0	0	0	0	0	14162688	5910000	0	0	0	0	6186362	0	6186362	96662	3093181	0	2062120	3488984	2062121	6186362	1031061	6162350	4124241	6186362	28747558	98388671	17395019	1953125	0	
vect4_dp_add_iter_1024_kernel	28	256	5676561	2811104324	6393166	17625552	5949296	0	0	0	224	0	0	36342894	36342894	36342894	36342894	36342894	36342894	36342894	36342894	36342894	36342894	36342894	36342894	36342894	36342894	0	0	0	0	0	0	0	0	0	0	0	14687232	0	0	0	0	0	6393166	0	6393166	99893	3196583	0	2131055	0	2131055	0	1065527	385	4262111	6393166	32470703	113586425	17822265	2014160	0	
vect4_dp_add_iter_1024_kernel	29	256	5703895	2812730104	6452764	17761116	5986036	0	0	0	232	0	0	37496328	37496328	37496328	37496328	37496328	37496328	37496328	37496328	37496328	37496328	37496328	37496328	37496328	37496328	0	0	0	0	0	0	0	0	0	0	0	15211776	0	0	0	0	0	6452764	0	6452764	100825	3226382	0	2150921	3533788	2150922	6452764	1075461	383	4301843	6452764	28808593	100524902	18249511	1708984	0	
vect4_dp_add_iter_1024_kernel	30	256	5892227	2814217064	6652269	18318692	6183361	0	0	0	240	0	0	39069808	39069808	39069808	39069808	39069808	39069808	39069808	39069808	39069808	39069808	39069808	39069808	39069808	39069808	0	0	0	0	0	0	0	0	0	0	0	15736320	0	0	0	0	0	6652269	0	6652269	104534	3326135	0	2217423	0	2217423	6652269	1108711	380	4434846	6652269	28442382	98266601	18920898	1647949	0	
vect4_dp_add_iter_1024_kernel	31	256	5769394	2815514752	6530872	17989383	6053964	0	0	0	248	0	0	39884640	39884640	39884640	39884640	39884640	39884640	39884640	39884640	39884640	39884640	39884640	39884640	39884640	39884640	0	0	0	0	0	0	0	0	0	0	0	16260864	6139136	0	0	0	0	6530872	0	6530872	102663	3265436	0	2176958	3517795	2176957	6530872	1088478	6481318	4353915	6530872	29174804	102172851	18737792	1770019	0	
vect4_dp_add_iter_1024_kernel	32	256	6117559	2817060308	6839602	18911857	6389065	0	0	0	256	0	0	41657828	41657828	41657828	41657828	41657828	41657828	41657828	41657828	41657828	41657828	41657828	41657828	41657828	41657828	0	0	0	0	0	0	0	0	0	0	0	16785408	0	0	0	0	0	6839602	0	6839602	106870	3419801	0	2279867	3518466	2279867	0	1139934	349	4559734	6839602	33203125	112792968	18737792	1953125	0	
vect4_dp_add_iter_1024_kernel	64	256	12179785	2818516552	13152286	36510334	12702186	0	0	0	512	0	0	82818168	82818168	82818168	82818168	82818168	82818168	82818168	82818168	82818168	82818168	82818168	82818168	82818168	82818168	0	0	0	0	0	0	0	0	0	0	0	33570816	0	0	0	0	0	13152286	0	13152286	205505	6576143	0	4384095	3678714	4384095	13152286	2192047	368	8768191	13152286	54748535	192932128	23498535	3112792	0	
vect4_dp_add_iter_1024_kernel	128	256	23883322	2820431808	25397701	70567164	24914613	0	0	0	1024	0	0	165268152	165268152	165268152	165268152	165268152	165268152	165268152	165268152	165268152	165268152	165268152	165268152	165268152	165268152	0	0	0	0	0	0	0	0	0	0	0	67141632	0	0	0	0	0	25397701	0	25397701	396840	12698851	0	8465901	11580655	8465900	0	4232950	7114	16931800	25397701	115112304	392944335	35156250	6530761	0	
vect4_dp_add_iter_1024_kernel	256	256	45065152	2822415246	47603695	132142751	47081281	0	0	0	2048	0	0	330777756	330777756	330777756	330777756	330777756	330777756	330777756	330777756	330777756	330777756	330777756	330777756	330777756	330777756	0	0	0	0	0	0	0	0	0	0	0	134283264	48200768	0	0	0	0	47603695	0	47603695	743812	23801848	0	15867898	0	15867898	47603695	7933949	790	31735796	47603695	205566406	716247558	51635742	11291503	0	
vect4_dp_add_iter_1024_kernel	512	256	89366894	2825253308	93849772	260753129	93331637	0	0	0	4096	0	0	661397106	661397106	661397106	661397106	661397106	661397106	661397106	661397106	661397106	661397106	661397106	661397106	661397106	661397106	0	0	0	0	0	0	0	0	0	0	0	268566528	0	0	0	0	0	93849772	0	93849772	1466409	46924886	0	31283257	0	31283257	0	15641628	1563	62566515	93849772	405822753	1413940429	86975097	22338867	0	
vect4_dp_add_iter_1024_kernel	1024	256	179186278	2829352210	187194890	521569635	186685341	0	0	0	8192	0	0	1322819852	1322819852	1322819852	1322819852	1322819852	1322819852	1322819852	1322819852	1322819852	1322819852	1322819852	1322819852	1322819852	1322819852	0	0	0	0	0	0	0	0	0	0	0	537133056	188064304	0	0	0	0	187194890	0	187194890	2925581	93597445	0	62398297	13296139	62398296	187194890	31199148	2939	124796593	187194890	820983886	2829223632	175476074	44128417	0	
vect4_dp_add_iter_1024_kernel	2048	256	356500242	2835573316	374846238	1037197449	374620423	32	0	0	16384	0	129850	2647479400	2647479400	2647479400	2647479400	2647479400	2647479400	2647479400	2647479400	2647479400	2647479400	2647479400	2647479400	2647479400	2647479400	519149	0	0	0	0	512773	9597	589538	131274	0	0	1074266112	374850184	0	0	0	0	374846238	0	374846238	5857926	187423119	0	124948746	23838249	124948746	374846238	62474373	44683	249897492	374846238	1642700195	5686950683	363403320	88989257	0	
vect4_dp_add_iter_1024_kernel	4096	256	712570468	2846839551	745058325	2070521403	744551107	0	0	0	32768	0	0	5292172336	5292172336	5292172336	5292172336	5292172336	5292172336	5292172336	5292172336	5292172336	5292172336	5292172336	5292172336	5292172336	5292172336	0	0	0	0	0	0	0	0	0	0	0	2148532224	745666912	0	0	0	0	745058325	0	745058325	11641579	372529162	0	248352775	0	248352775	745058325	124176388	7808	496705550	745058325	3173217773	11247802734	594848632	174560546	0	
