kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect2_dp_div_kernel	1	1	11666	4227538193	282949	586301	50413	0	0	0	1	0	0	246	246	246	246	246	246	246	246	246	246	246	246	246	246	0	0	0	0	0	0	0	0	0	0	0	3	305784	0	0	0	0	282949	0	282949	4421	141475	0	94317	14090	94316	282949	47158	478	188632	282949	0	0	1647949	0	0	
vect2_dp_div_kernel	1	2	11666	4228979973	287719	593085	50474	0	0	0	1	0	0	246	246	246	246	246	246	246	246	246	246	246	246	246	246	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	287719	0	287719	4496	143860	0	95906	16772	95907	287719	47953	287719	191813	287719	0	0	1647949	0	0	
vect2_dp_div_kernel	1	4	11583	4230515197	284562	588302	50771	0	0	0	1	0	0	246	246	246	246	246	246	246	246	246	246	246	246	246	246	0	0	0	0	0	0	0	0	0	0	0	3	119448	0	0	0	0	284562	0	284562	4447	142281	0	94854	17293	94854	284562	47427	491	189708	284562	0	0	1647949	0	0	
vect2_dp_div_kernel	1	8	12250	4232153278	288066	602858	51428	0	0	0	1	0	0	214	214	214	214	214	214	214	214	214	214	214	214	214	214	0	0	0	0	0	0	0	0	0	0	0	6	1335408	0	0	0	0	288066	0	288066	5089	144033	0	96022	0	96022	288066	48011	464	192044	288066	4455566	14099121	1281738	488281	0	
vect2_dp_div_kernel	1	16	13916	4233436742	291675	607069	52692	0	0	0	1	0	0	226	226	226	226	226	226	226	226	226	226	226	226	226	226	0	0	0	0	0	0	0	0	0	0	0	12	121608	0	0	0	0	291675	0	291675	4558	145838	0	97225	19252	97225	291675	48612	502	194450	291675	4882812	16113281	1342773	610351	0	
vect2_dp_div_kernel	1	32	16250	4234841962	321111	697846	55632	0	0	0	1	0	0	256	256	256	256	256	256	256	256	256	256	256	256	256	256	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	321111	0	321111	5017	160555	0	107037	18695	107037	321111	53518	478	214075	321111	4516601	14404296	2197265	488281	0	
vect2_dp_div_kernel	1	64	16417	4236275623	300489	613570	55543	0	0	0	2	0	0	512	512	512	512	512	512	512	512	512	512	512	512	512	512	0	0	0	0	0	0	0	0	0	0	0	48	373344	0	0	0	0	300489	0	300489	4695	150245	0	100163	22235	100163	0	50081	478	200326	300489	0	0	1708984	0	0	
vect2_dp_div_kernel	1	128	16333	4237668780	295644	621064	55125	0	0	0	4	0	0	1024	1024	1024	1024	1024	1024	1024	1024	1024	1024	1024	1024	1024	1024	0	0	0	0	0	0	0	0	0	0	0	96	122400	0	0	0	0	295644	0	295644	4619	147822	0	98548	21389	98548	0	49274	492	197096	295644	0	0	1647949	0	0	
vect2_dp_div_kernel	1	256	16917	4239326568	297156	616569	56014	0	0	0	8	0	0	2048	2048	2048	2048	2048	2048	2048	2048	2048	2048	2048	2048	2048	2048	0	0	0	0	0	0	0	0	0	0	0	192	248552	0	0	0	0	297156	0	297156	4644	148578	148482	99052	19362	99052	297156	49526	530	198104	297156	0	0	1586914	0	0	
vect2_dp_div_kernel	2	256	17749	4240697027	299911	628323	57094	0	0	0	16	0	0	4096	4096	4096	4096	4096	4096	4096	4096	4096	4096	4096	4096	4096	4096	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	299911	0	299911	4687	149955	0	99970	21937	99970	299911	49985	521	199941	299911	4638671	14953613	976562	549316	0	
