kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect16_sp_mul_priv_iter_8192_kernel	1	1	434915	10104	881990	2131699	490514	0	0	0	1	0	0	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	0	0	0	0	0	0	0	0	0	0	0	8	1333276	0	0	0	0	881990	0	881990	14255	440995	0	293997	0	293997	0	146998	186	587994	881990	2990722	10681152	2990722	488281	0	
vect16_sp_mul_priv_iter_8192_kernel	1	2	434873	10131	884426	2132124	490374	0	0	0	1	0	0	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	0	0	0	0	0	0	0	0	0	0	0	16	1003704	0	0	0	0	884426	0	884426	14439	442213	0	294809	0	294808	883107	147404	203	589617	884426	2990722	10986327	2929687	488281	0	
vect16_sp_mul_priv_iter_8192_kernel	1	4	434956	10093	881124	2126211	490350	0	0	0	1	0	0	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	0	0	0	0	0	0	0	0	0	0	0	32	999732	0	0	0	0	881124	0	881124	14101	440562	0	293708	0	293708	860548	146854	190	587416	881124	3082274	11016845	2990722	549316	0	
vect16_sp_mul_priv_iter_8192_kernel	1	8	434915	10194	889877	2130788	490442	0	0	0	1	0	0	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	263056	0	0	0	0	0	0	0	0	0	0	0	64	764988	0	0	0	0	889877	0	889877	14210	444938	0	296625	0	296625	442262	148313	196	593251	889877	3051757	10589599	3021239	488281	0	
vect16_sp_mul_priv_iter_8192_kernel	1	16	558873	11610	1013503	2490417	620418	0	0	0	1	0	0	525332	525332	525332	525332	525332	525332	525332	525332	525332	525332	525332	525332	525332	525332	0	0	0	0	0	0	0	0	0	0	0	128	874428	0	0	0	0	1013503	0	1013503	16472	506752	0	337835	0	337834	1013503	168917	192	675668	1013503	3051757	10864257	3448485	488281	0	
vect16_sp_mul_priv_iter_8192_kernel	1	32	558956	11628	1015144	2494195	620556	0	0	0	2	0	0	1050664	1050664	1050664	1050664	1050664	1050664	1050664	1050664	1050664	1050664	1050664	1050664	1050664	1050664	0	0	0	0	0	0	0	0	0	0	0	256	798932	0	0	0	0	1015144	0	1015144	16234	507572	0	338381	0	338381	1012302	169191	994	676762	1015144	2990722	10711669	3448485	488281	0	
vect16_sp_mul_priv_iter_8192_kernel	1	64	558956	11607	1013310	2494401	620305	0	0	0	4	0	0	2101328	2101328	2101328	2101328	2101328	2101328	2101328	2101328	2101328	2101328	2101328	2101328	2101328	2101328	0	0	0	0	0	0	0	0	0	0	0	512	798812	0	0	0	0	1013310	0	1013310	16141	506655	0	337770	0	337770	1012117	168885	199	675540	1013310	3051757	10589599	3448485	488281	0	
vect16_sp_mul_priv_iter_8192_kernel	1	128	559831	11690	1020430	2495976	621200	0	0	0	8	0	0	4202656	4202656	4202656	4202656	4202656	4202656	4202656	4202656	4202656	4202656	4202656	4202656	4202656	4202656	0	0	0	0	0	0	0	0	0	0	0	1024	797628	0	0	0	0	1020430	0	1020430	15980	510215	0	340143	0	340143	1019603	170071	200	680287	1020430	3112792	10955810	3448485	488281	0	
vect16_sp_mul_priv_iter_8192_kernel	1	256	561206	11674	1019074	2506751	622943	0	0	0	16	0	0	8405312	8405312	8405312	8405312	8405312	8405312	8405312	8405312	8405312	8405312	8405312	8405312	8405312	8405312	0	0	0	0	0	0	0	0	0	0	0	2048	800164	0	0	0	0	1019074	0	1019074	15948	509537	0	339691	0	339691	1017292	169846	232	679383	1019074	3051757	11047363	3479003	488281	0	
vect16_sp_mul_priv_iter_8192_kernel	2	256	563290	11726	1023600	2521924	624944	0	0	0	32	0	0	12608144	12608144	12608144	12608144	12608144	12608144	12608144	12608144	12608144	12608144	12608144	12608144	12608144	12608144	0	0	0	0	0	0	0	0	0	0	0	4096	801808	0	0	0	0	1023600	0	1023600	15994	511800	0	341200	0	341200	1023313	170600	245	682400	1023600	2990722	10772704	3540039	457763	0	
