kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect4_sp_sub_kernel	1	1	4083	501181805	303938	624691	42692	0	0	0	1	0	0	46	46	46	46	46	46	46	46	46	46	46	46	46	46	0	0	0	0	0	0	0	0	0	0	0	3	194160	0	0	0	0	303938	0	303938	4749	151969	0	101313	0	101312	0	50656	502	202625	303938	0	0	1403808	0	0	
vect4_sp_sub_kernel	1	2	3833	502339002	291079	610806	42586	0	0	0	1	0	0	46	46	46	46	46	46	46	46	46	46	46	46	46	46	0	0	0	0	0	0	0	0	0	0	0	3	189296	0	0	0	0	291079	0	291079	4548	145540	0	97027	6528	97026	291079	48513	500	194052	291079	4272460	14709472	1831054	549316	0	
vect4_sp_sub_kernel	1	4	4167	504061887	300292	626619	42530	0	0	0	1	0	0	46	46	46	46	46	46	46	46	46	46	46	46	46	46	0	0	0	0	0	0	0	0	0	0	0	3	193664	0	0	0	0	300292	0	300292	4692	150146	0	100098	0	100097	0	50049	300292	200194	300292	0	0	1953125	0	0	
vect4_sp_sub_kernel	1	8	3750	505788380	291795	599400	42096	0	0	0	1	0	0	46	46	46	46	46	46	46	46	46	46	46	46	46	46	0	0	0	0	0	0	0	0	0	0	0	6	192840	0	0	0	0	291795	0	291795	4559	145897	145882	97265	0	97265	0	48633	518	194530	291795	0	0	1342773	0	0	
vect4_sp_sub_kernel	1	16	3833	507661457	297111	616327	42217	0	0	0	1	0	0	82	82	82	82	82	82	82	82	82	82	82	82	82	82	0	0	0	0	0	0	0	0	0	0	0	12	193184	0	0	0	0	297111	0	297111	4642	148556	0	99037	0	99037	297111	49518	466	198074	297111	0	0	1464843	0	0	
vect4_sp_sub_kernel	1	32	3750	509436831	296565	622108	42343	0	0	0	1	0	0	154	154	154	154	154	154	154	154	154	154	154	154	154	154	0	0	0	0	0	0	0	0	0	0	0	24	191320	0	0	0	0	296565	0	296565	4634	148282	0	98855	0	98855	0	49427	490	197711	296565	0	0	1831054	0	0	
vect4_sp_sub_kernel	1	64	4084	510972361	295282	612506	42662	0	0	0	2	0	0	308	308	308	308	308	308	308	308	308	308	308	308	308	308	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	295282	0	295282	4614	147641	0	98427	0	98427	0	49213	487	196855	295282	0	0	1770019	0	0	
vect4_sp_sub_kernel	1	128	4167	512411130	289670	602653	42776	0	0	0	4	0	0	616	616	616	616	616	616	616	616	616	616	616	616	616	616	0	0	0	0	0	0	0	0	0	0	0	96	975328	0	0	0	0	289670	0	289670	4526	144835	0	96557	0	96556	0	48278	494	193113	289670	0	0	1831054	0	0	
vect4_sp_sub_kernel	1	256	4833	513805790	307386	630190	44068	0	0	0	8	0	0	1232	1232	1232	1232	1232	1232	1232	1232	1232	1232	1232	1232	1232	1232	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	307386	0	307386	4803	153693	0	102462	0	102462	0	51231	307386	204924	307386	0	0	1403808	0	0	
vect4_sp_sub_kernel	2	256	5833	515294054	302236	641794	44858	0	0	0	16	0	0	2464	2464	2464	2464	2464	2464	2464	2464	2464	2464	2464	2464	2464	2464	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	302236	0	302236	4722	151118	0	100745	6668	100745	0	50372	530	201491	302236	0	0	1831054	0	0	
