kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect4_dp_mad_kernel	1	1	4500	409219749	291189	599934	42836	0	0	0	1	0	0	94	94	94	94	94	94	94	94	94	94	94	94	94	94	0	0	0	0	0	0	0	0	0	0	0	6	109904	0	0	0	0	291189	0	291189	5173	145594	0	97063	0	97063	0	48532	485	194126	291189	0	0	4150390	0	0	
vect4_dp_mad_kernel	1	2	4583	410657127	293321	602286	43620	0	0	0	1	0	0	94	94	94	94	94	94	94	94	94	94	94	94	94	94	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	293321	0	293321	4583	146660	0	97773	4428	97774	0	48887	478	195548	293321	6835937	22460937	2807617	610351	0	
vect4_dp_mad_kernel	1	4	4250	412223975	294730	606790	42635	0	0	0	1	0	0	94	94	94	94	94	94	94	94	94	94	94	94	94	94	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	294730	0	294730	4605	147365	0	98243	6831	98243	0	49122	463	196486	294730	0	0	3173828	0	0	
vect4_dp_mad_kernel	1	8	4250	413348176	321858	661596	42737	0	0	0	1	0	0	94	94	94	94	94	94	94	94	94	94	94	94	94	94	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	321858	0	321858	5029	160929	0	107286	9004	107286	321858	53643	810	214572	321858	0	0	3906250	0	0	
vect4_dp_mad_kernel	1	16	4250	414738198	289323	597415	43396	0	0	0	1	0	0	178	178	178	178	178	178	178	178	178	178	178	178	178	178	0	0	0	0	0	0	0	0	0	0	0	48	111448	0	0	0	0	289323	0	289323	4520	144662	0	96441	8998	96441	289323	48220	480	192882	289323	6408691	22583007	3295898	549316	0	
vect4_dp_mad_kernel	1	32	4167	415941825	288696	602980	42728	0	0	0	1	0	0	346	346	346	346	346	346	346	346	346	346	346	346	346	346	0	0	0	0	0	0	0	0	0	0	0	96	110744	0	0	0	0	288696	0	288696	4511	144348	0	96232	6444	96232	288696	48116	503	192464	288696	0	0	2319335	0	0	
vect4_dp_mad_kernel	1	64	5000	417522044	332581	682752	46366	0	0	0	2	0	0	692	692	692	692	692	692	692	692	692	692	692	692	692	692	0	0	0	0	0	0	0	0	0	0	0	192	335120	0	0	0	0	332581	0	332581	5197	166290	0	110860	7170	110861	332581	55431	332581	221721	332581	6469726	21179199	3295898	1037597	0	
vect4_dp_mad_kernel	1	128	4917	418883221	295749	591974	43239	0	0	0	4	0	0	1384	1384	1384	1384	1384	1384	1384	1384	1384	1384	1384	1384	1384	1384	0	0	0	0	0	0	0	0	0	0	0	384	1165184	0	0	0	0	295749	0	295749	5202	147875	0	98583	6890	98583	295749	49291	508	197166	295749	0	0	2929687	0	0	
vect4_dp_mad_kernel	1	256	5750	420548010	293787	591373	44185	0	0	0	8	0	0	2768	2768	2768	2768	2768	2768	2768	2768	2768	2768	2768	2768	2768	2768	0	0	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	293787	0	293787	4591	146893	0	97929	6758	97929	293787	48965	293787	195858	293787	0	0	2319335	0	0	
vect4_dp_mad_kernel	2	256	7666	421843531	324672	674271	45811	0	0	0	16	0	0	5536	5536	5536	5536	5536	5536	5536	5536	5536	5536	5536	5536	5536	5536	0	0	0	0	0	0	0	0	0	0	0	1536	0	0	0	0	0	324672	0	324672	5073	162336	0	108224	0	108224	324672	54112	1349	216448	324672	0	0	2929687	0	0	
