kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect8_sp_sub_kernel	1	1	4583	889013241	289543	597772	42711	0	0	0	1	0	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	0	0	0	0	0	0	0	0	0	0	0	6	192992	0	0	0	0	289543	0	289543	4524	144771	0	96514	0	96514	0	48257	289543	193029	289543	4394531	14953613	1464843	549316	0	
vect8_sp_sub_kernel	1	2	4500	890651418	290643	599983	43184	0	0	0	1	0	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	290643	0	290643	4541	145322	0	96881	0	96881	290643	48440	508	193762	290643	0	0	1525878	0	0	
vect8_sp_sub_kernel	1	4	4417	892231541	321723	691515	42955	0	0	0	1	0	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	321723	0	321723	5027	160861	0	107241	0	107241	321723	53621	321723	214482	321723	0	0	1708984	0	0	
vect8_sp_sub_kernel	1	8	4250	893531005	303355	594959	43531	0	0	0	1	0	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	0	0	0	0	0	0	0	0	0	0	0	24	206608	0	0	0	0	303355	0	303355	4740	151677	0	101119	0	101118	303355	50559	2242	202237	303355	0	0	1953125	0	0	
vect8_sp_sub_kernel	1	16	4250	895162274	287089	592894	42930	0	0	0	1	0	0	146	146	146	146	146	146	146	146	146	146	146	146	146	146	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	287089	0	287089	4485	143545	0	95696	0	95697	0	47848	462	191393	287089	0	0	1464843	0	0	
vect8_sp_sub_kernel	1	32	4417	896694326	295724	615369	42848	0	0	0	1	0	0	282	282	282	282	282	282	282	282	282	282	282	282	282	282	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	295724	0	295724	4621	147862	0	98575	0	98574	295724	49287	444	197149	295724	4577636	15319824	1770019	488281	0	
vect8_sp_sub_kernel	1	64	4584	897946379	291079	604964	43293	0	0	0	2	0	0	564	564	564	564	564	564	564	564	564	564	564	564	564	564	0	0	0	0	0	0	0	0	0	0	0	192	192072	0	0	0	0	291079	0	291079	4548	145539	0	97027	0	97026	291079	48513	497	194053	291079	0	0	2014160	0	0	
vect8_sp_sub_kernel	1	128	5166	899430067	293111	605179	43508	0	0	0	4	0	0	1128	1128	1128	1128	1128	1128	1128	1128	1128	1128	1128	1128	1128	1128	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	293111	0	293111	4580	146555	0	97703	0	97704	0	48852	476	195408	293111	4333496	14343261	1770019	549316	0	
vect8_sp_sub_kernel	1	256	6500	900869506	298327	612595	45070	0	0	0	8	0	0	2256	2256	2256	2256	2256	2256	2256	2256	2256	2256	2256	2256	2256	2256	0	0	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	298327	0	298327	4662	149164	0	99442	0	99442	0	49721	521	198884	298327	4516601	15441894	1464843	549316	0	
vect8_sp_sub_kernel	2	256	8250	902309881	302254	636387	47243	0	0	0	16	0	0	4512	4512	4512	4512	4512	4512	4512	4512	4512	4512	4512	4512	4512	4512	0	0	0	0	0	0	0	0	0	0	0	1536	0	0	0	0	0	302254	0	302254	4723	151127	0	100751	0	100751	302254	50375	593	201503	302254	4516601	16174316	1525878	488281	0	
