kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect16_sp_mul_kernel	1	1	4000	1383358579	294996	609552	43026	0	0	0	1	0	0	150	150	150	150	150	150	150	150	150	150	150	150	150	150	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	294996	0	294996	4609	147498	0	98332	0	98332	0	49166	475	196664	294996	0	0	1831054	0	0	
vect16_sp_mul_kernel	1	2	4084	1385137886	289366	605299	42407	0	0	0	1	0	0	150	150	150	150	150	150	150	150	150	150	150	150	150	150	0	0	0	0	0	0	0	0	0	0	0	24	190112	0	0	0	0	289366	0	289366	4521	144683	0	96455	992	96455	0	48228	526	192910	289366	0	0	1525878	0	0	
vect16_sp_mul_kernel	1	4	4416	1386669280	291630	605756	43396	0	0	0	1	0	0	150	150	150	150	150	150	150	150	150	150	150	150	150	150	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	291630	0	291630	4557	145815	0	97210	0	97210	291630	48605	492	194420	291630	0	0	1831054	0	0	
vect16_sp_mul_kernel	1	8	4083	1387970587	336147	671833	45771	0	0	0	1	0	0	150	150	150	150	150	150	150	150	150	150	150	150	150	150	0	0	0	0	0	0	0	0	0	0	0	96	1145288	0	0	0	0	336147	0	336147	5252	168074	0	112049	0	112049	336147	56025	336147	224097	336147	0	0	2319335	0	0	
vect16_sp_mul_kernel	1	16	4083	1389598318	322760	693921	42608	0	0	0	1	0	0	290	290	290	290	290	290	290	290	290	290	290	290	290	290	0	0	0	0	0	0	0	0	0	0	0	192	193448	0	0	0	0	322760	0	322760	5625	161380	0	107586	0	107587	322760	53793	322760	215174	322760	0	0	1953125	0	0	
vect16_sp_mul_kernel	1	32	4250	1391084886	294921	613918	42843	0	0	0	2	0	0	580	580	580	580	580	580	580	580	580	580	580	580	580	580	0	0	0	0	0	0	0	0	0	0	0	384	193768	0	0	0	0	294921	0	294921	4608	147460	0	98307	0	98307	0	49154	461	196614	294921	0	0	1831054	0	0	
vect16_sp_mul_kernel	1	64	5250	1392523399	300093	625576	43353	0	0	0	4	0	0	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	1160	0	0	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	300093	0	300093	4689	150046	0	100031	0	100031	300093	50016	515	200062	300093	4577636	15930175	2258300	427246	0	
vect16_sp_mul_kernel	1	128	6083	1394159733	304640	636789	44795	0	0	0	8	0	0	2320	2320	2320	2320	2320	2320	2320	2320	2320	2320	2320	2320	2320	2320	0	0	0	0	0	0	0	0	0	0	0	1536	196992	0	0	0	0	304640	0	304640	4760	152320	0	101547	0	101546	304640	50773	515	203093	304640	0	0	1586914	0	0	
vect16_sp_mul_kernel	1	256	8583	1395787427	297080	621535	47700	0	0	0	16	0	0	4640	4640	4640	4640	4640	4640	4640	4640	4640	4640	4640	4640	4640	4640	0	0	0	0	0	0	0	0	0	0	0	3072	0	0	0	0	0	297080	0	297080	4642	148540	0	99026	0	99027	297080	49513	576	198054	297080	0	0	1647949	0	0	
vect16_sp_mul_kernel	2	256	12417	1397084912	302664	639917	50915	0	0	0	32	0	0	7152	7152	7152	7152	7152	7152	7152	7152	7152	7152	7152	7152	7152	7152	0	0	0	0	0	0	0	0	0	0	0	6144	0	0	0	0	0	302664	0	302664	4729	151332	0	100888	0	100888	302664	50444	302664	201776	302664	0	0	1770019	0	0	
