kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect2_dp_load_store_iter_1024_kernel	1	1	148083	5714	498842	1110095	190200	0	0	0	1	0	0	80	80	80	80	80	80	80	80	80	80	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	2048	726672	0	0	0	0	498842	0	498842	7795	249421	0	166281	0	166280	497749	83140	192	332561	498842	0	0	2563476	0	0	
vect2_dp_load_store_iter_1024_kernel	1	2	148166	5827	508656	1117806	190494	0	0	0	1	0	0	80	80	80	80	80	80	80	80	80	80	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	2048	366984	0	0	0	0	508656	0	508656	7948	254328	0	169552	0	169552	497465	84776	1846	339104	508656	0	0	2441406	0	0	
vect2_dp_load_store_iter_1024_kernel	1	4	148333	5782	504792	1115953	190311	0	0	0	1	0	0	80	80	80	80	80	80	80	80	80	80	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	2048	364816	0	0	0	0	504792	0	504792	7887	252396	0	168264	0	168264	498707	84132	180	336528	504792	3540039	12817382	2563476	671386	0	
vect2_dp_load_store_iter_1024_kernel	1	8	149666	5800	506294	1116834	192331	0	0	0	1	0	0	80	80	80	80	80	80	80	80	80	80	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	4096	366832	0	0	0	0	506294	0	506294	7916	253147	0	168765	0	168764	492748	84382	195	337529	506294	0	0	2380371	0	0	
vect2_dp_load_store_iter_1024_kernel	1	16	152166	5784	504931	1121537	194717	0	0	0	1	0	0	108	108	108	108	108	108	108	108	108	108	108	108	108	108	0	0	0	0	0	0	0	0	0	0	0	8192	365968	0	0	0	0	504931	0	504931	7899	252466	0	168310	0	168310	502001	84155	197	336620	504931	0	0	2624511	0	0	
vect2_dp_load_store_iter_1024_kernel	1	32	152500	5829	508862	1120785	195017	0	0	0	1	0	0	164	164	164	164	164	164	164	164	164	164	164	164	164	164	0	0	0	0	0	0	0	0	0	0	0	16384	369368	0	0	0	0	508862	0	508862	8036	254431	0	169620	0	169621	499836	84811	184	339241	508862	3662109	12695312	2502441	732421	0	
vect2_dp_load_store_iter_1024_kernel	1	64	152249	5786	505074	1118443	194755	0	0	0	2	0	0	328	328	328	328	328	328	328	328	328	328	328	328	328	328	0	0	0	0	0	0	0	0	0	0	0	32768	367048	0	0	0	0	505074	0	505074	7892	252537	0	168358	0	168358	496434	84179	1106	336716	505074	0	0	2685546	0	0	
vect2_dp_load_store_iter_1024_kernel	1	128	152666	5791	505544	1123033	195064	0	0	0	4	0	0	656	656	656	656	656	656	656	656	656	656	656	656	656	656	0	0	0	0	0	0	0	0	0	0	0	65536	369304	0	0	0	0	505544	0	505544	7990	252772	0	168515	0	168515	504999	84258	189	337029	505544	0	0	2441406	0	0	
vect2_dp_load_store_iter_1024_kernel	1	256	164749	6045	527657	1164153	207889	0	0	0	8	0	0	1312	1312	1312	1312	1312	1312	1312	1312	1312	1312	1312	1312	1312	1312	0	0	0	0	0	0	0	0	0	0	0	131072	381832	0	0	0	0	527657	0	527657	8254	263829	0	175885	0	175886	0	87943	197	351771	527657	3662109	13305664	2624511	0	0	
vect2_dp_load_store_iter_1024_kernel	2	256	188583	6266	546982	1230148	233136	0	0	0	16	0	0	2624	2624	2624	2624	2624	2624	2624	2624	2624	2624	2624	2624	2624	2624	0	0	0	0	0	0	0	0	0	0	0	262144	406880	0	0	0	0	546982	0	546982	8547	273491	0	182327	0	182328	531239	91164	206	364655	546982	0	0	2746582	0	0	
vect2_dp_load_store_iter_1024_kernel	3	256	206499	6472	564997	1294989	251746	0	0	0	24	0	0	3936	3936	3936	3936	3936	3936	3936	3936	3936	3936	3936	3936	3936	3936	0	0	0	0	0	0	0	0	0	0	0	393216	426048	0	0	0	0	564997	0	564997	8828	282498	0	188333	0	188332	560763	94166	206	376665	564997	0	0	2929687	0	0	
vect2_dp_load_store_iter_1024_kernel	4	256	206499	6454	563437	1287061	251999	0	0	0	32	0	0	4272	4272	4272	4272	4272	4272	4272	4272	4272	4272	4272	4272	4272	4272	0	0	0	0	0	0	0	0	0	0	0	524288	428440	0	0	0	0	563437	0	563437	8921	281718	0	187812	0	187813	0	93907	209	375625	563437	3601074	12756347	2929687	793457	0	
vect2_dp_load_store_iter_1024_kernel	5	256	234249	6846	597640	1358748	280654	0	0	0	40	0	0	4608	4608	4608	4608	4608	4608	4608	4608	4608	4608	4608	4608	4608	4608	0	0	0	0	0	0	0	0	0	0	0	655360	456208	0	0	0	0	597640	0	597640	9338	298820	0	199214	0	199213	0	99607	236	398426	597640	0	0	2929687	0	0	
vect2_dp_load_store_iter_1024_kernel	6	256	267999	7227	630907	1467832	315456	0	0	0	48	0	0	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	4944	0	0	0	0	0	0	0	0	0	0	0	786432	491240	0	0	0	0	630907	0	630907	9884	315453	0	210303	0	210302	625929	105151	223	420605	630907	0	0	3356933	0	0	
vect2_dp_load_store_iter_1024_kernel	7	256	341166	8201	715924	1682826	392761	0	0	0	56	0	0	5760	5760	5760	5760	5760	5760	5760	5760	5760	5760	5760	5760	5760	5760	0	0	0	0	0	0	0	0	0	0	0	917504	571400	0	0	0	0	715924	0	715924	11511	357962	0	238641	0	238642	704503	119321	239	477283	715924	3601074	13122558	3784179	793457	0	
vect2_dp_load_store_iter_1024_kernel	8	256	387915	8644	754605	1807990	441566	0	0	0	64	0	0	6576	6576	6576	6576	6576	6576	6576	6576	6576	6576	6576	6576	6576	6576	0	0	0	0	0	0	0	0	0	0	0	1048576	614344	0	0	0	0	754605	0	754605	11791	377303	0	251535	0	251535	746056	125767	250	503070	754605	3601074	12756347	4333496	793457	0	
vect2_dp_load_store_iter_1024_kernel	9	256	400081	8825	770386	1845062	454363	0	0	0	72	0	0	7392	7392	7392	7392	7392	7392	7392	7392	7392	7392	7392	7392	7392	7392	0	0	0	0	0	0	0	0	0	0	0	1179648	629128	0	0	0	0	770386	0	770386	12037	385193	0	256795	0	256795	770319	128397	231	513591	770386	3601074	13183593	3967285	610351	0	
vect2_dp_load_store_iter_1024_kernel	10	256	470165	9693	846185	2047260	527954	0	0	0	80	0	0	8176	8176	8176	8176	8176	8176	8176	8176	8176	8176	8176	8176	8176	8176	0	0	0	0	0	0	0	0	0	0	0	1310720	702888	0	0	0	0	846185	0	846185	13329	423093	0	282062	0	282061	840835	141030	257	564123	846185	3723144	13427734	4760742	793457	0	
