kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect8_dp_sub_kernel	1	1	4167	575249698	290090	607420	42745	0	0	0	1	0	0	182	182	182	182	182	182	182	182	182	182	182	182	182	182	0	0	0	0	0	0	0	0	0	0	0	12	1551256	0	0	0	0	290090	0	290090	5121	145045	0	96696	0	96697	290090	48349	460	193393	290090	4455566	15075683	1647949	488281	0	
vect8_dp_sub_kernel	1	2	4583	576496495	310481	599130	42909	0	0	0	1	0	0	182	182	182	182	182	182	182	182	182	182	182	182	182	182	0	0	0	0	0	0	0	0	0	0	0	24	110224	0	0	0	0	310481	0	310481	4851	155241	0	103494	0	103493	310481	51746	509	206987	310481	0	0	1342773	0	0	
vect8_dp_sub_kernel	1	4	4333	577931497	287136	601018	42886	0	0	0	1	0	0	182	182	182	182	182	182	182	182	182	182	182	182	182	182	0	0	0	0	0	0	0	0	0	0	0	48	109808	0	0	0	0	287136	0	287136	4486	143568	0	95712	0	95712	287136	47856	500	191424	287136	0	0	1281738	0	0	
vect8_dp_sub_kernel	1	8	4666	579326318	290257	605627	43213	0	0	0	1	0	0	182	182	182	182	182	182	182	182	182	182	182	182	182	182	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	290257	0	290257	4535	145128	0	96753	0	96752	290257	48376	474	193505	290257	0	0	1708984	0	0	
vect8_dp_sub_kernel	1	16	4417	580619079	287176	601818	43078	0	0	0	1	0	0	354	354	354	354	354	354	354	354	354	354	354	354	354	354	0	0	0	0	0	0	0	0	0	0	0	192	110368	0	0	0	0	287176	0	287176	4487	143588	0	95726	6543	95725	287176	47863	822	191450	287176	0	0	1647949	0	0	
vect8_dp_sub_kernel	1	32	4834	581967776	284734	594423	43236	0	0	0	2	0	0	708	708	708	708	708	708	708	708	708	708	708	708	708	708	0	0	0	0	0	0	0	0	0	0	0	384	110816	0	0	0	0	284734	0	284734	4449	142367	0	94912	7117	94911	284734	47455	470	189823	284734	0	0	1403808	0	0	
vect8_dp_sub_kernel	1	64	5583	583503643	289663	587540	44109	0	0	0	4	0	0	1416	1416	1416	1416	1416	1416	1416	1416	1416	1416	1416	1416	1416	1416	0	0	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	289663	0	289663	4526	144831	0	96555	10231	96554	289663	48277	496	193109	289663	0	0	1708984	0	0	
vect8_dp_sub_kernel	1	128	5916	584801825	288546	588145	44863	0	0	0	8	0	0	2832	2832	2832	2832	2832	2832	2832	2832	2832	2832	2832	2832	2832	2832	0	0	0	0	0	0	0	0	0	0	0	1536	112472	0	0	0	0	288546	0	288546	4508	144273	0	96182	6930	96182	288546	48091	528	192364	288546	4638671	14770507	1647949	549316	0	
vect8_dp_sub_kernel	1	256	8334	586235802	331837	664675	47308	0	0	0	16	0	0	5664	5664	5664	5664	5664	5664	5664	5664	5664	5664	5664	5664	5664	5664	0	0	0	0	0	0	0	0	0	0	0	3072	273640	0	0	0	0	331837	0	331837	5185	165919	0	110612	0	110613	331837	55306	331837	221225	331837	0	0	2624511	0	0	
vect8_dp_sub_kernel	2	256	11583	587968554	292335	608960	50382	0	0	0	32	0	0	8688	8688	8688	8688	8688	8688	8688	8688	8688	8688	8688	8688	8688	8688	0	0	0	0	0	0	0	0	0	0	0	6144	118096	0	0	0	0	292335	0	292335	4567	146168	0	97445	7426	97445	292335	48722	607	194890	292335	0	0	1342773	0	0	
