kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect2_sp_add_power_kernel	1	1	538551342	6465115	562896971	1564473230	562714915	0	0	0	1	0	0	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	0	0	0	0	0	0	0	0	0	0	0	8388609	562804540	0	0	0	0	562896971	0	562896971	8795297	281448486	0	187632323	0	187632324	281505997	93816162	280692085	375264647	562896971	1216278075	4472625732	373931884	122131347	0	
vect2_sp_add_power_kernel	1	2	538314569	6462300	562819012	1563788213	562635228	0	0	0	1	0	0	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	0	0	0	0	0	0	0	0	0	0	0	8388609	562725624	0	0	0	0	562819012	0	562819012	8794077	281409506	0	187606337	0	187606337	281534959	93803168	280822762	375212675	562819012	1232604980	4510650634	422882080	122192382	0	
vect2_sp_add_power_kernel	1	4	538209646	6461057	562779016	1563481966	562593389	0	0	0	1	0	0	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	0	0	0	0	0	0	0	0	0	0	0	8388609	1125616900	0	0	0	0	562779016	0	562779016	8793447	281389508	0	187593005	0	187593005	281399332	93796502	280724751	375186010	562779016	1207885741	4510253905	429626464	122253417	0	
vect2_sp_add_power_kernel	1	8	538790781	6468180	563001687	1565188454	562803476	0	0	0	1	0	0	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	33953832	0	0	0	0	0	0	0	0	0	0	0	8388609	1125977496	0	0	0	0	563001687	0	563001687	8796940	281500844	0	187667229	0	187667229	281518518	93833614	280607305	375334458	563001687	1189971923	4416961669	379302978	122467040	0	
vect2_sp_add_power_kernel	1	16	570794378	6852114	596450297	1658124027	596261304	0	0	0	1	0	0	67246148	67246148	67246148	67246148	67246148	67246148	67246148	67246148	67246148	67246148	67246148	67246148	67246148	67246148	0	0	0	0	0	0	0	0	0	0	0	16777218	1192891380	0	0	0	0	596450297	0	596450297	9319578	298225148	0	198816766	0	198816766	298336500	99408383	297411431	397633532	596450297	1285278319	4675384521	393554687	129547118	0	
vect2_sp_add_power_kernel	1	32	586495622	7040524	613116468	1703713814	612928115	0	0	0	1	0	0	133830780	133830780	133830780	133830780	133830780	133830780	133830780	133830780	133830780	133830780	133830780	133830780	133830780	133830780	0	0	0	0	0	0	0	0	0	0	0	33554436	919666328	0	0	0	0	613116468	0	613116468	9579976	306558234	0	204372155	0	204372156	306702544	102186078	305880664	408744311	613116468	1317810058	4839294433	403167724	133087157	0	
vect2_sp_add_power_kernel	1	64	585887438	7033199	612892900	1701948344	612706653	0	0	0	2	0	0	267661560	267661560	267661560	267661560	267661560	267661560	267661560	267661560	267661560	267661560	267661560	267661560	267661560	267661560	0	0	0	0	0	0	0	0	0	0	0	67108872	1225771916	0	0	0	0	612892900	0	612892900	9576477	306446450	0	204297633	0	204297633	306491322	102148817	305910411	408595267	612892900	1381622314	5060638427	522949218	132995605	0	
vect2_sp_add_power_kernel	1	128	586445130	7039972	613121156	1703587253	612928181	0	0	0	4	0	0	535323120	535323120	535323120	535323120	535323120	535323120	535323120	535323120	535323120	535323120	535323120	535323120	535323120	535323120	0	0	0	0	0	0	0	0	0	0	0	134217744	1226201192	0	0	0	0	613121156	0	613121156	9580053	306560578	0	204373718	0	204373719	306586673	102186859	305831032	408747437	613121156	1409729003	5223266601	420745849	134826660	0	
vect2_sp_add_power_kernel	1	256	650293366	7806131	679714225	1888985920	679523001	0	0	0	8	0	0	1070646240	1070646240	1070646240	1070646240	1070646240	1070646240	1070646240	1070646240	1070646240	1070646240	1070646240	1070646240	1070646240	1070646240	0	0	0	0	0	0	0	0	0	0	0	268435488	1019949788	0	0	0	0	679714225	0	679714225	10620903	339857113	0	226571408	0	226571408	0	113285704	338780926	453142816	679714225	1712432861	6322265624	488922118	147521972	0	
vect2_sp_add_power_kernel	2	256	732610317	8794142	765102155	2128074094	764893486	0	0	0	16	0	0	2141292480	2141292480	2141292480	2141292480	2141292480	2141292480	2141292480	2141292480	2141292480	2141292480	2141292480	2141292480	2141292480	2141292480	0	0	0	0	0	0	0	0	0	0	0	536870976	1146078388	0	0	0	0	765102155	0	765102155	11955156	382551077	0	255034052	0	255034051	383963472	127517025	379938807	510068103	765102155	2052764892	7946228027	571929931	166534423	0	
vect2_sp_add_power_kernel	3	256	821791084	9864284	858761757	2387060403	858556161	0	0	0	24	0	0	3211938720	3211938720	3211938720	3211938720	3211938720	3211938720	3211938720	3211938720	3211938720	3211938720	3211938720	3211938720	3211938720	3211938720	0	0	0	0	0	0	0	0	0	0	0	805306464	1717514904	0	0	0	0	858761757	0	858761757	13418534	429380878	0	286253919	0	286253919	429409041	143126960	428277377	572507838	858761757	2396362304	9552978515	565155029	186401366	0	
vect2_sp_add_power_kernel	4	256	735703849	8830934	768815036	2136999112	768635111	0	0	0	32	0	0	3211969344	3211969344	3211969344	3211969344	3211969344	3211969344	3211969344	3211969344	3211969344	3211969344	3211969344	3211969344	3211969344	3211969344	0	0	0	0	0	0	0	0	0	0	0	1073741952	1537707864	0	0	0	0	768815036	0	768815036	12013111	384407518	0	256271679	0	256271679	384282739	128135839	383418947	512543358	768815036	2376403808	9502319335	525573730	166870116	0	
