kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect4_dp_mad_iter_1024_kernel	1	1	223666	3513745784	479622	1225995	272487	0	0	0	1	0	0	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	0	0	0	0	0	0	0	0	0	0	0	4098	328080	0	0	0	0	479622	0	479622	7494	239811	0	159874	236269	159874	479622	79937	486	319748	479622	0	0	3784179	0	0	
vect4_dp_mad_iter_1024_kernel	1	2	223499	3515275974	518505	1219968	272866	0	0	0	1	0	0	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	0	0	0	0	0	0	0	0	0	0	0	4098	0	0	0	0	0	518505	0	518505	8682	259253	0	172835	235790	172835	0	86417	477	345670	518505	4455566	14465332	3173828	610351	0	
vect4_dp_mad_iter_1024_kernel	1	4	225666	3516904749	522195	1239497	274302	0	0	0	1	0	0	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	0	0	0	0	0	0	0	0	0	0	0	8196	341264	0	0	0	0	522195	0	522195	8160	261098	0	174065	235914	174065	522195	87032	977	348130	522195	0	0	3479003	0	0	
vect4_dp_mad_iter_1024_kernel	1	8	227083	3518392187	523974	1239712	276227	0	0	0	1	0	0	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	81136	0	0	0	0	0	0	0	0	0	0	0	16392	0	0	0	0	0	523974	0	523974	8745	261987	0	174658	4017	174658	0	87329	523974	349316	523974	0	0	3540039	0	0	
vect4_dp_mad_iter_1024_kernel	1	16	290499	3519834150	597021	1435711	342547	0	0	0	1	0	0	162068	162068	162068	162068	162068	162068	162068	162068	162068	162068	162068	162068	162068	162068	0	0	0	0	0	0	0	0	0	0	0	32784	409984	0	0	0	0	597021	0	597021	9328	298511	0	199007	303589	199007	0	99503	480	398014	597021	0	0	3906250	0	0	
vect4_dp_mad_iter_1024_kernel	1	32	290916	3521083008	591279	1428865	342445	0	0	0	2	0	0	324136	324136	324136	324136	324136	324136	324136	324136	324136	324136	324136	324136	324136	324136	0	0	0	0	0	0	0	0	0	0	0	65568	410624	0	0	0	0	591279	0	591279	9799	295640	0	197093	306530	197093	591279	98547	528	394185	591279	0	0	3967285	0	0	
vect4_dp_mad_iter_1024_kernel	1	64	291999	3522469237	591827	1432345	343957	0	0	0	4	0	0	648272	648272	648272	648272	648272	648272	648272	648272	648272	648272	648272	648272	648272	648272	0	0	0	0	0	0	0	0	0	0	0	131136	616488	0	0	0	0	591827	0	591827	9847	295914	0	197275	307530	197276	0	98638	490	394551	591827	4760742	15625000	3967285	488281	0	
vect4_dp_mad_iter_1024_kernel	1	128	294416	3523725764	596404	1442816	346264	0	0	0	8	0	0	1296544	1296544	1296544	1296544	1296544	1296544	1296544	1296544	1296544	1296544	1296544	1296544	1296544	1296544	0	0	0	0	0	0	0	0	0	0	0	262272	414112	0	0	0	0	596404	0	596404	9318	298202	0	198801	0	198802	596404	99401	480	397603	596404	4760742	16784667	3479003	671386	0	
vect4_dp_mad_iter_1024_kernel	1	256	303165	3525120078	602102	1457481	355799	0	0	0	16	0	0	2593088	2593088	2593088	2593088	2593088	2593088	2593088	2593088	2593088	2593088	2593088	2593088	2593088	2593088	0	0	0	0	0	0	0	0	0	0	0	524544	424472	0	0	0	0	602102	0	602102	9997	301051	0	200701	318224	200700	602102	100350	602102	401401	602102	4455566	15075683	3845214	610351	0	
vect4_dp_mad_iter_1024_kernel	2	256	402082	3526792439	704961	1750174	459378	0	0	0	32	0	0	3889808	3889808	3889808	3889808	3889808	3889808	3889808	3889808	3889808	3889808	3889808	3889808	3889808	3889808	0	0	0	0	0	0	0	0	0	0	0	1049088	1583528	0	0	0	0	704961	0	704961	11015	352480	0	234987	0	234987	704961	117493	607	469975	704961	0	0	5187988	0	0	
vect4_dp_mad_iter_1024_kernel	3	256	555164	3528094282	865847	2197097	619584	0	0	0	48	0	0	3890160	3890160	3890160	3890160	3890160	3890160	3890160	3890160	3890160	3890160	3890160	3890160	3890160	3890160	0	0	0	0	0	0	0	0	0	0	0	1573632	1755816	0	0	0	0	865847	0	865847	13529	432923	0	288616	577676	288615	865847	144308	1788	577231	865847	4455566	16174316	5798339	549316	0	
vect4_dp_mad_iter_1024_kernel	4	256	744330	3529486683	1065575	2740368	817849	0	0	0	64	0	0	5124888	5124888	5124888	5124888	5124888	5124888	5124888	5124888	5124888	5124888	5124888	5124888	5124888	5124888	0	0	0	0	0	0	0	0	0	0	0	2098176	886176	0	0	0	0	1065575	0	1065575	16649	532788	0	355192	773009	355192	0	177596	630	710383	1065575	4821777	17700195	7019042	488281	0	
vect4_dp_mad_iter_1024_kernel	5	256	933163	3530598097	1258834	3287818	1015528	0	0	0	80	0	0	6390394	6390394	6390394	6390394	6390394	6390394	6390394	6390394	6390394	6390394	6390394	6390394	6390394	6390394	0	0	0	0	0	0	0	0	0	0	0	2622720	1211928	0	0	0	0	1258834	0	1258834	20208	629417	0	419612	967593	419611	1258834	209806	2343	839222	1258834	4394531	14404296	8789062	549316	0	
vect4_dp_mad_iter_1024_kernel	6	256	1068579	3532369709	1406951	3689676	1157109	0	0	0	96	0	0	7688936	7688936	7688936	7688936	7688936	7688936	7688936	7688936	7688936	7688936	7688936	7688936	7688936	7688936	0	0	0	0	0	0	0	0	0	0	0	3147264	1224976	0	0	0	0	1406951	0	1406951	21984	703475	0	468984	0	468984	1406951	234492	683	937968	1406951	4516601	16784667	9521484	488281	0	
vect4_dp_mad_iter_1024_kernel	7	256	1287578	3534053831	1634412	4321438	1387070	0	0	0	112	0	0	8973600	8973600	8973600	8973600	8973600	8973600	8973600	8973600	8973600	8973600	8973600	8973600	8973600	8973600	0	0	0	0	0	0	0	0	0	0	0	3671808	0	0	0	0	0	1634412	0	1634412	25538	817206	0	544804	7938	544804	0	272402	784	1089608	1634412	4516601	15625000	11230468	549316	0	
vect4_dp_mad_iter_1024_kernel	8	256	1471077	3535690086	1825114	4854829	1579018	0	0	0	128	0	0	10251678	10251678	10251678	10251678	10251678	10251678	10251678	10251678	10251678	10251678	10251678	10251678	10251678	10251678	0	0	0	0	0	0	0	0	0	0	0	4196352	2699952	0	0	0	0	1825114	0	1825114	28517	912557	0	608371	0	608372	0	304186	789	1216743	1825114	10131835	36926269	12573242	793457	0	
vect4_dp_mad_iter_1024_kernel	9	256	1585994	3537320198	1977425	5278885	1700213	0	0	0	144	0	0	11546652	11546652	11546652	11546652	11546652	11546652	11546652	11546652	11546652	11546652	11546652	11546652	11546652	11546652	0	0	0	0	0	0	0	0	0	0	0	4720896	1768848	0	0	0	0	1977425	0	1977425	30897	988713	0	659141	1644542	659142	1977425	329571	3402	1318283	1977425	10498046	39184570	13916015	732421	0	
vect4_dp_mad_iter_1024_kernel	10	256	1774826	3538720267	2185337	5832674	1902867	0	0	0	160	0	0	12841150	12841150	12841150	12841150	12841150	12841150	12841150	12841150	12841150	12841150	12841150	12841150	12841150	12841150	0	0	0	0	0	0	0	0	0	0	0	5245440	0	0	0	0	0	2185337	0	2185337	34690	1092669	0	728446	1841623	728445	2185337	364222	897	1456891	2185337	10131835	37719726	14770507	915527	0	
vect4_dp_mad_iter_1024_kernel	11	256	2133992	3540208539	2649007	7042958	2264952	0	0	0	176	0	0	14277142	14277142	14277142	14277142	14277142	14277142	14277142	14277142	14277142	14277142	14277142	14277142	14277142	14277142	0	0	0	0	0	0	0	0	0	0	0	5769984	0	0	0	0	0	2649007	0	2649007	41953	1324504	0	883003	1699572	883002	2649007	441501	344	1766004	2649007	10559082	38879394	15319824	732421	0	
