31	32	260999	7747	676280	1589823	308101	738976
32	32	246666	7530	657325	1527278	293222	755580
2	256	191083	7209	629266	1448378	235156	427520
3	256	228499	7232	631389	1445269	273976	641280
4	256	251332	7737	675397	1581038	298544	753840
5	256	271999	8140	710609	1664587	319521	874500
6	256	298249	8564	747609	1765203	347244	996324
7	256	324165	8257	720865	1717195	374293	1156826
8	256	365082	9285	810531	1945920	417298	1321064
9	256	417915	9611	838991	2031117	472563	1488024
10	256	452082	10298	898980	2188035	508052	1640904
11	256	468165	10488	915493	2236066	524687	1799496
12	256	546748	11173	975346	2397133	607140	1978666
13	256	450248	10452	912463	2233797	513601	2091680
14	256	510998	10549	920896	2268729	570128	2246520
15	256	718247	13342	1164726	2924830	786850	2469378
16	256	564498	11103	969207	2387369	626380	2529728
17	256	523748	11200	977740	2411469	583429	2638032
18	256	719330	13655	1192094	3001935	788132	2762416
19	256	506331	10647	929413	2288454	564997	2823210
20	256	563248	11071	966513	2387292	625427	2915894
21	256	674747	12881	1124436	2809743	741565	3076388
22	256	683664	13010	1135706	2845402	750905	3217162
23	256	683164	13171	1149820	2885612	749956	3346380
24	256	721330	13489	1177501	2955645	790287	3469772
25	256	715581	13629	1189824	2985349	784457	3617632
26	256	719997	13294	1160453	2916259	788856	3738322
27	256	728914	13489	1177584	2960791	798429	3885962
28	256	737663	13740	1199460	3016580	807585	4042802
29	256	742747	13607	1187837	2964789	812806	4166090
30	256	760414	13616	1188683	3000969	831309	4304806
31	256	746831	13518	1180057	2970726	817076	4457644
32	256	761747	14040	1225668	3087374	832160	4581138
1	1	436081	10138	885056	2141345	491510	47184
1	2	436248	10148	885915	2154165	491955	47184
1	4	436165	10040	876436	2126405	491690	47184
1	8	436249	10143	885451	2144698	491980	47184
1	16	442499	10223	892417	2162466	498206	79952
1	32	445832	10266	896114	2178163	501901	145488
1	64	465248	10498	916416	2230390	521973	290976
1	128	538915	11397	994927	2447170	599350	581952
1	256	758830	13800	1204680	3019327	829084	1163904
2	32	469332	10559	921790	2248491	526698	290976
3	32	588581	11935	1041851	2575995	651550	436464
4	32	537748	11136	972067	2387630	597826	581952
5	32	592998	11243	981531	2430285	655686	727440
6	32	719830	13351	1165511	2929743	788970	872928
7	32	830663	14826	1294271	3288209	904748	1018416
8	32	771080	13961	1218754	3073693	842681	1163904
9	32	942079	15618	1363335	3488299	1021896	1309392
10	32	1071912	17654	1541193	3957627	1157656	1454880
11	32	981746	15961	1393328	3569288	1063285	1600368
12	32	1220412	19255	1680887	4356026	1313284	1745856
13	32	1254995	20031	1748692	4531202	1349894	1891344
14	32	1336578	20496	1789204	4651670	1434615	2036832
15	32	1404161	21750	1898605	4943523	1505798	2182320
16	32	1566994	23836	2080783	5480398	1676193	2327808
17	32	1501077	22981	2006133	5248805	1607347	2473296
18	32	1610827	24606	2148021	5660003	1722072	2618784
19	32	1542077	23014	2008988	5291653	1650328	2764272
20	32	1522911	23486	2050311	5397582	1630236	2909760
21	32	1346245	21294	1858859	4806162	1445096	3055248
22	32	1763660	25748	2247723	5933069	1882679	3200736
23	32	1971825	29002	2514414	6736476	2091468	3346224
24	32	2216492	32335	2805481	7529153	2347840	3491712
25	32	1970576	29965	2598491	6950484	2090249	3491718
26	32	1949825	28703	2488245	6668550	2068934	3491724
27	32	1468328	21719	1896009	4956253	1572843	3491730
28	32	1464577	22204	1938267	5058877	1569255	3491736
29	32	1463078	22639	1976289	5164885	1568533	3491742
30	32	1779076	26543	2317118	6124619	1898154	3491748
31	32	1545744	23533	2054315	5396569	1654482	3491754
32	32	1476994	22571	1970344	5164876	1581973	3491760
2	256	1556828	23791	2076886	5476791	1665743	2327808
3	256	2212491	32439	2814603	7578518	2352135	3491712
4	256	1471661	22482	1962625	5149129	1576729	3491760
5	256	1356328	21053	1837810	4797744	1455445	3491808
6	256	2048826	30240	2622542	7021702	2172707	3491856
7	256	2037825	29945	2604014	6963488	2160677	4051352
8	256	2257074	32472	2817310	7562621	2390508	4614544
9	256	2760656	39068	3389919	9088341	2917898	5166060
10	256	2442157	34868	3026495	8161716	2584011	5738130
11	256	2706239	38162	3296713	8948442	2860607	6326264
12	256	3237904	44377	3839233	10457723	3398832	6926216
13	256	3225487	44607	3864699	10490575	3386541	7494064
14	256	3696236	49940	4342190	11809561	3903376	8069886
15	256	4380816	58637	5093292	13884211	4596073	8655190
16	256	3905985	52895	4594839	12412700	4100687	9205562
17	256	6336225	82262	7141327	19616560	6644647	9791828
18	256	7500054	96048	8321812	22944654	7819606	10420268
19	256	6031643	78753	6834962	18740646	6325666	10978290
20	256	5741811	76100	6573975	17953317	6063254	11536528
21	256	6231892	80806	6985426	19182463	6505657	12168470
22	256	6774140	87964	7609167	20952769	7097111	12684610
23	256	7208471	92676	8036693	22109051	7545017	13261894
24	256	7304221	95097	8239301	22482669	7698438	13828554
25	256	7502720	96363	8316125	23018352	7843950	14401050
26	256	7920302	101537	8801184	24271709	8281145	14981178
27	256	7991552	101541	8809988	24278928	8374080	15559372
28	256	8487383	108397	9397528	25910237	8881868	16140372
29	256	8784465	111296	9650811	26649466	9178922	16718268
30	256	8685549	110636	9570057	26478827	9058512	17348864
31	256	8817299	111349	9655359	26649318	9218714	17864934
32	256	9171547	115803	10020451	27732451	9530164	18436326
1	1	799997	14543	1269515	3211725	872752	92240
1	2	799914	14516	1267227	3200725	872772	92240
1	4	799997	14517	1267274	3209087	872555	92240
1	8	799746	13884	1212009	3069542	872417	92240
1	16	802746	14570	1271928	3220823	875822	157776
1	32	810580	14699	1283207	3247769	883841	288848
1	64	925163	15945	1391923	3574175	1003799	577696
1	128	1040913	17382	1517343	3909026	1125503	1155392
1	256	1459244	21709	1895125	4976798	1563550	2310784
2	32	923747	15957	1393027	3558639	1002112	577696
3	32	1138912	18515	1616333	4170745	1227681	866544
4	32	1042829	17425	1521144	3916270	1127089	1155392
5	32	1053913	17606	1536928	3954907	1138758	1444240
6	32	1378911	21391	1867396	4877816	1478803	1733088
7	32	1529411	23009	2008591	5288093	1637196	2021936
8	32	1459078	22372	1953006	5119230	1562938	2310784
9	32	1726493	26170	2284518	6037947	1843583	2599632
10	32	2017409	30256	2623827	6993605	2139246	2888480
11	32	1923492	29082	2521474	6761462	2041009	3177328
12	32	2390740	34635	3006201	8010587	2528980	3466176
13	32	2433657	34972	3035517	8172939	2575346	3755024
14	32	2622739	37362	3228087	8741223	2761017	4043872
15	32	2282324	33581	2914190	7830384	2433485	4332720
16	32	2873155	40031	3459130	9405391	3018525	4621568
17	32	2836405	39938	3446587	9369401	2977928	4910416
18	32	3336737	46262	3998621	10906677	3502520	5199264
19	32	2900322	41055	3544047	9584810	3045837	5488112
20	32	2849155	40117	3471832	9409307	2991662	5776960
21	32	2617406	37813	3261133	8839657	2767745	6065808
22	32	3038155	42064	3632097	9886373	3189999	6354656
23	32	3206154	45060	3893642	10592268	3365669	6643504
24	32	4002568	54460	4714198	12875311	4200175	6932352
25	32	3325070	46256	3998131	10891129	3490606	6932358
26	32	3075988	42618	3684280	10014932	3229100	6932364
27	32	2908406	41223	3558757	9667858	3054038	6932370
28	32	2941239	41601	3591674	9769665	3088843	6932376
29	32	2991322	41743	3609892	9804218	3140495	6932382
30	32	3853318	52306	4522531	12356842	4043806	6932388
31	32	3626486	49469	4275003	11679690	3806509	6932394
32	32	3478403	47961	4147012	11307943	3651074	6932400
2	256	2899072	40503	3518364	9524618	3052044	4621568
3	256	4049900	54574	4724034	12911311	4249247	6932352
4	256	3389820	46379	4013909	10932217	3557638	6932400
5	256	3979151	53792	4655829	12733062	4198342	6932448
6	256	4076318	55353	4778829	13112338	4277936	6932496
7	256	4210234	56620	4902678	13399240	4416973	8044764
8	256	4470566	59809	5184815	14050949	4709658	9169012
9	256	4262316	57268	4957931	13569904	4472288	10334022
10	256	4861064	63981	5545177	15268452	5098954	11449786
11	256	5136813	67605	5861638	16066755	5389495	12577838
12	256	5469479	71994	6231753	17083843	5720373	13697584
13	256	6261476	81420	7056620	19407635	6565919	14816232
14	256	7155555	91752	7952356	21903852	7478123	15949346
15	256	7136305	91924	7962141	21949203	7460490	17126492
16	256	8149051	104197	9008396	24913884	8515913	18226794
17	256	10107210	127543	11068925	30583892	10570124	19260822
18	256	18582426	229374	19913444	55219937	19403188	20343138
19	256	11956870	149830	12992193	35958373	12482352	21378318
20	256	10879707	136946	11869711	32843621	11358800	22414996
21	256	12271285	153585	13319850	36869904	12815569	23533680
22	256	13271114	165411	14301717	39738633	13862392	24676994
23	256	14223777	176843	15352574	42491534	14859601	25804952
24	256	14345110	181469	15733925	43614261	14989901	26956720
25	256	14531109	182684	15806496	43414596	15181984	28073870
26	256	14556109	183146	15810028	44030511	15208164	29158204
27	256	15701855	195334	16936908	46728047	16393750	30313720
28	256	16525101	204314	17749029	49163562	17263924	31409150
29	256	16704434	206740	17928791	49731837	17437743	32528662
30	256	16627517	205843	17809218	49523580	17305350	33610912
31	256	16989516	210116	18200828	50549402	17702986	34784368
32	256	16869434	208820	18116614	50238662	17600706	35892180
1	1	5583	5066	442210	919291	40656	86
1	2	5834	5100	445152	923662	40790	86
1	4	5667	4252	371125	739380	40810	86
1	8	5833	5092	444503	924630	40800	86
1	16	5750	5091	444399	920232	40864	142
1	32	5750	4278	373526	739042	40694	254
1	64	5500	5090	444310	915644	41046	508
1	128	5750	5077	443176	917456	40785	1016
1	256	5917	4936	430916	895150	41099	2032
2	32	5667	4289	374371	739587	40714	508
3	32	5916	5107	445784	927250	40754	762
4	32	5500	5066	442242	919434	40644	1016
5	32	5750	5000	436435	898825	40864	1270
6	32	5666	5051	440969	913540	40806	1524
7	32	5750	5136	448368	934717	40907	1778
8	32	5667	4322	377313	761738	40657	2032
9	32	5916	5070	442608	920675	40829	2286
10	32	5667	5101	445268	930088	40704	2540
11	32	5750	5048	440640	910315	40731	2794
12	32	5750	5087	444095	918666	40918	3048
13	32	5750	4251	371120	736573	40802	3302
14	32	5750	5081	443563	924333	41024	3556
15	32	5667	5085	443902	922975	40895	3810
16	32	5833	5094	444668	922972	40692	4064
17	32	5750	5083	443713	919582	40714	4318
18	32	5917	5078	443321	925572	40923	4572
19	32	5917	5016	437837	906071	40962	4826
20	32	5584	5073	442814	918932	41056	5080
21	32	5916	5037	439692	914341	40793	5334
22	32	5833	5094	444647	920795	40922	5588
23	32	5917	5091	444414	923804	41114	5842
24	32	5833	5029	439062	913443	40689	6096
25	32	5917	5098	445050	927037	41149	6190
26	32	5667	4259	371812	740785	40781	6284
27	32	5833	5134	448184	932092	41081	6378
28	32	5750	5105	445708	924394	40776	6472
29	32	5917	5082	443579	922212	40948	6566
30	32	5916	5026	438826	908321	41153	6660
31	32	5917	5110	446062	920259	41053	6754
32	32	5834	5136	448352	922240	40943	6848
2	256	5834	5085	443882	926519	40767	4064
3	256	5833	5030	439143	910878	40883	6096
4	256	5834	5048	440664	910975	40861	6848
5	256	5917	5012	437472	908297	40943	7600
6	256	5916	5069	442550	918644	40954	8352
7	256	6083	5076	443152	920611	41030	9440
8	256	5917	5062	441905	914760	41128	10528
9	256	5833	5020	438290	902777	40886	11616
10	256	6000	4290	374481	745900	41079	12916
11	256	6000	5022	438427	907220	41098	14216
12	256	6334	5050	440859	915321	41385	15516
13	256	6250	5076	443180	922857	41331	16764
14	256	6333	5033	439354	904644	41454	18032
15	256	6250	4977	434476	851727	41394	19320
16	256	6333	4956	432678	894138	41336	20554
17	256	6250	5024	438586	912152	41150	21892
18	256	6333	5019	438118	906344	41445	23148
19	256	6417	4992	435807	903334	41307	24376
20	256	6583	4643	405284	824541	41661	25644
21	256	6750	5070	442584	913820	42028	27614
22	256	6916	4261	371930	741379	41992	29556
23	256	6916	4327	377649	769806	41916	30130
24	256	7084	5035	439523	909781	42204	30986
25	256	7083	5031	439196	910141	42204	31976
26	256	7167	5041	440090	910688	42244	33264
27	256	7333	5074	442929	914385	42243	33988
28	256	7166	4987	435337	902291	42392	35008
29	256	7333	4660	406784	834918	42528	36148
30	256	7333	5008	437139	902848	42400	38108
31	256	7583	5004	436822	904390	42718	39270
32	256	7833	5060	441734	914827	42912	40526
1	1	6667	5008	437172	899700	41636	96
1	2	6667	5074	442944	914046	41608	96
1	4	6666	5046	440494	915152	41728	96
1	8	6666	5016	437843	900057	41599	96
1	16	6417	5038	439829	912401	41446	162
1	32	6667	5032	439339	917307	41885	294
1	64	6584	5039	439925	908571	41767	588
1	128	6667	5042	440145	911878	41761	1176
1	256	6750	4883	426247	871940	41910	2352
2	32	6667	4923	429812	864024	41757	588
3	32	6750	4257	371646	730669	41603	882
4	32	6666	4820	420831	854599	41882	1176
5	32	6667	5091	444364	925922	41883	1470
6	32	6750	5093	444573	916488	41745	1764
7	32	6750	4307	376036	737398	41838	2058
8	32	6666	5103	445478	926376	41552	2352
9	32	6667	5084	443759	918981	41769	2646
10	32	6500	4889	426765	888474	41433	2940
11	32	6500	5035	439577	908641	41587	3234
12	32	6667	5052	441089	918422	41727	3528
13	32	6750	5053	441184	915873	41740	3822
14	32	6583	5121	447013	928149	41767	4116
15	32	6750	5092	444566	924620	41881	4410
16	32	6666	5093	444610	916773	41732	4704
17	32	6583	4985	435178	894956	41670	4998
18	32	6667	5031	439134	892561	41854	5292
19	32	6750	5122	447176	924527	41907	5586
20	32	6750	4821	420874	854520	41711	5880
21	32	6500	4990	435595	904969	41481	6174
22	32	6750	5112	446325	930591	41807	6468
23	32	6667	4981	434828	894061	42014	6762
24	32	6666	5073	442887	917226	41642	7056
25	32	6833	5055	441288	916145	41966	7180
26	32	6667	5084	443832	922704	41872	7304
27	32	6833	5058	441584	923478	42026	7428
28	32	6833	5066	442253	918775	41939	7552
29	32	6583	4996	436099	915510	41750	7676
30	32	6750	5019	438152	912060	41968	7800
31	32	6750	5060	441759	914701	41624	7924
32	32	6750	4636	404629	835471	41634	8048
2	256	6917	4951	432143	888557	41979	4704
3	256	6917	5019	438143	910868	41936	7056
4	256	7000	5058	441553	909101	42305	8048
5	256	6833	5039	439889	915538	42103	9036
6	256	7000	4256	371521	743752	42062	10028
7	256	7083	5052	441039	915017	42072	11408
8	256	7167	5136	448342	922673	42400	12784
9	256	7000	5030	439077	903326	42150	14160
10	256	7083	5093	444539	917950	42146	15744
11	256	7000	5031	439182	907972	42244	17336
12	256	7417	5047	440631	909908	42469	18922
13	256	7500	5061	441772	907840	42784	20456
14	256	7500	4325	377593	749316	42524	22012
15	256	7667	5014	437742	901722	42901	23532
16	256	7667	4547	396941	800931	42952	25262
17	256	7667	4315	376704	750538	42557	26996
18	256	7666	5105	445633	927170	42954	28748
19	256	7750	4974	434195	897223	43108	30184
20	256	7750	5016	437904	911872	42849	31516
21	256	8084	5086	443914	923099	43052	33594
22	256	8250	5048	440735	901230	43293	35274
23	256	8250	5092	444511	920203	43450	36420
24	256	8334	5052	441014	907260	43515	37642
25	256	8416	5023	438442	906987	43526	40004
26	256	8583	5107	445831	920568	43706	41316
27	256	8583	5094	444711	923395	43629	42452
28	256	8667	5071	442674	904860	44148	43736
29	256	8834	5065	442159	912735	43844	45012
30	256	8917	4729	412811	849182	44275	46290
31	256	9166	5108	445875	920592	44219	47490
32	256	9333	5060	441785	908059	44470	48656
1	1	5750	5071	442638	915163	40820	86
1	2	5750	5086	443999	926128	40933	86
1	4	5833	5083	443737	921385	40936	86
1	8	5750	4908	428476	886452	40895	86
1	16	5750	5038	439816	904955	40779	142
1	32	5833	5121	447067	926276	40529	254
1	64	5833	5075	443031	921530	40915	508
1	128	5833	4327	377778	748988	40885	1016
1	256	6167	5121	446970	919255	41404	2032
2	32	5750	5090	444330	923270	40715	508
3	32	5750	4338	378706	750031	40654	762
4	32	5917	5124	447349	930518	40832	1016
5	32	5667	4374	381782	757446	40487	1270
6	32	5667	5096	444874	920737	40912	1524
7	32	5917	5131	447926	924988	41040	1778
8	32	5833	5059	441585	913568	40963	2032
9	32	5667	5036	439651	910081	40628	2286
10	32	5833	4249	370956	739233	40757	2540
11	32	5667	5073	442863	918004	40935	2794
12	32	5667	5066	442278	915591	40844	3048
13	32	5833	5075	443010	917196	41101	3302
14	32	5833	5076	443103	917523	41099	3556
15	32	5750	5056	441282	913737	40773	3810
16	32	5750	4949	432007	884950	40818	4064
17	32	5667	5069	442506	922419	40974	4318
18	32	5750	4815	420318	859995	40644	4572
19	32	5834	5066	442298	913511	40816	4826
20	32	5750	5078	443276	924236	40853	5080
21	32	5833	5044	440324	917470	40901	5334
22	32	5750	5062	441865	915724	40723	5588
23	32	5917	4273	372991	745279	40976	5842
24	32	6000	5103	445462	923075	41128	6096
25	32	6500	5117	446639	926715	41723	6350
26	32	6666	4322	377313	748143	41760	6604
27	32	6666	5144	449063	926013	41788	6858
28	32	6500	5058	441562	920172	41657	7112
29	32	6750	4317	376819	755220	41724	7366
30	32	6750	5096	444801	926741	41810	7620
31	32	6750	5092	444532	922304	41741	7874
32	32	6500	5064	442019	919671	41672	8128
2	256	6250	4296	374989	743928	41268	4064
3	256	6250	5055	441294	917675	41182	6096
4	256	6334	5094	444719	924402	41344	6784
5	256	6417	5080	443440	921519	41486	7472
6	256	6666	5143	448943	936175	41519	8160
7	256	6833	5103	445426	906455	41786	9376
8	256	6833	5100	445180	925809	41808	10552
9	256	6917	5000	436512	898422	41988	11424
10	256	7166	5117	446759	928336	42275	12816
11	256	7084	5116	446633	922653	42344	14216
12	256	7167	5075	443003	925591	42518	15612
13	256	7250	5058	441574	898778	42492	16856
14	256	7333	5115	446547	929939	42500	18034
15	256	7583	5061	441867	910422	42421	19262
16	256	7750	5139	448547	935247	42892	20882
17	256	7667	5003	436746	884879	42983	22466
18	256	7834	5110	446031	927915	42789	24154
19	256	8084	5121	447095	925596	43175	25510
20	256	8083	4356	380317	757847	43188	26688
21	256	8167	5100	445185	923483	43509	28572
22	256	8666	5096	444862	921758	43655	29222
23	256	8833	5122	447119	931956	44017	30742
24	256	9083	5153	449875	937678	44284	32260
25	256	9083	4348	379533	756202	44380	33508
26	256	9584	5152	449789	934717	44641	34818
27	256	9500	5122	447071	929554	44764	36018
28	256	9417	5106	445659	927370	44811	37000
29	256	9583	5161	450625	937423	44856	38390
30	256	9583	5143	448888	929972	45040	39702
31	256	9916	4324	377510	752676	44999	40644
32	256	9667	5127	447581	934936	44896	41926
1	1	7167	5068	442371	919838	42192	110
1	2	7083	5058	441504	915631	42077	110
1	4	7084	5095	444759	925491	42112	110
1	8	7083	5102	445391	919265	42073	110
1	16	7166	5065	442159	914090	42338	190
1	32	7166	4774	416724	839129	42033	350
1	64	7167	4313	376480	743349	42301	700
1	128	7500	5109	446086	934134	42624	1400
1	256	8000	4303	375660	743966	43344	2800
2	32	7083	4966	433531	891903	42311	700
3	32	7084	4253	371325	735331	42132	1050
4	32	7167	5116	446648	931018	42356	1400
5	32	7333	4920	429488	885807	42400	1750
6	32	7084	5100	445253	925388	42193	2100
7	32	7083	5116	446610	921478	42096	2450
8	32	7083	5101	445317	927771	42242	2800
9	32	7166	5066	442257	921213	42276	3150
10	32	7166	5107	445791	914865	42264	3500
11	32	7083	5133	448053	931781	42257	3850
12	32	7167	5106	445782	924600	42184	4200
13	32	7833	5066	442275	920373	42709	4550
14	32	7833	5123	447266	926031	43330	4900
15	32	8083	5091	444465	922196	43320	5250
16	32	8000	5126	447508	929324	43175	5600
