kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect4_sp_div_priv_iter_8192_kernel	1	1	246165	7875	687547	1599139	292703	0	0	0	1	0	0	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	0	0	0	0	0	0	0	0	0	0	0	2	941472	0	0	0	0	687547	0	687547	10856	343774	0	229182	0	229182	681410	114591	195	458364	687547	0	0	2319335	0	0	
vect4_sp_div_priv_iter_8192_kernel	1	2	246124	7879	687849	1593755	292538	0	0	0	1	0	0	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	0	0	0	0	0	0	0	0	0	0	0	2	469732	0	0	0	0	687849	0	687849	10882	343925	0	229283	0	229283	685488	114641	184	458566	687849	2868652	10284423	2258300	457763	0	
vect4_sp_div_priv_iter_8192_kernel	1	4	245873	7864	686498	1593436	292464	0	0	0	1	0	0	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	0	0	0	0	0	0	0	0	0	0	0	2	535600	0	0	0	0	686498	0	686498	10945	343249	0	228833	0	228833	685659	114416	183	457665	686498	1464843	5096435	2197265	244140	0	
vect4_sp_div_priv_iter_8192_kernel	1	8	246166	8008	699019	1601215	292664	0	0	0	1	0	0	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	0	0	0	0	0	0	0	0	0	0	0	4	471148	0	0	0	0	699019	0	699019	11494	349510	0	233006	0	233006	343371	116503	187	466012	699019	2899169	10223388	2319335	457763	0	
vect4_sp_div_priv_iter_8192_kernel	1	16	246124	7887	688487	1598706	292729	0	0	0	1	0	0	131796	131796	131796	131796	131796	131796	131796	131796	131796	131796	131796	131796	131796	131796	0	0	0	0	0	0	0	0	0	0	0	8	536344	0	0	0	0	688487	0	688487	10905	344243	0	229496	0	229495	683901	114747	180	458992	688487	2960204	10345458	2319335	488281	0	
vect4_sp_div_priv_iter_8192_kernel	1	32	307790	8619	752468	1770714	357214	0	0	0	1	0	0	262940	262940	262940	262940	262940	262940	262940	262940	262940	262940	262940	262940	262940	262940	0	0	0	0	0	0	0	0	0	0	0	16	534160	0	0	0	0	752468	0	752468	11907	376234	0	250823	0	250822	748349	125411	184	501645	752468	2960204	10345458	2532958	518798	0	
vect4_sp_div_priv_iter_8192_kernel	1	64	307832	8631	753531	1774430	357271	0	0	0	2	0	0	525880	525880	525880	525880	525880	525880	525880	525880	525880	525880	525880	525880	525880	525880	0	0	0	0	0	0	0	0	0	0	0	32	535104	0	0	0	0	753531	0	753531	11996	376765	0	251177	0	251176	748797	125588	181	502354	753531	2868652	10070800	2502441	457763	0	
vect4_sp_div_priv_iter_8192_kernel	1	128	307582	8723	761533	1777048	357058	0	0	0	4	0	0	1051760	1051760	1051760	1051760	1051760	1051760	1051760	1051760	1051760	1051760	1051760	1051760	1051760	1051760	0	0	0	0	0	0	0	0	0	0	0	64	533828	0	0	0	0	761533	0	761533	12006	380766	0	253844	0	253844	754418	126922	190	507688	761533	2899169	10406493	2563476	457763	0	
vect4_sp_div_priv_iter_8192_kernel	1	256	307873	8659	755928	1785912	357338	0	0	0	8	0	0	2103520	2103520	2103520	2103520	2103520	2103520	2103520	2103520	2103520	2103520	2103520	2103520	2103520	2103520	0	0	0	0	0	0	0	0	0	0	0	128	535044	0	0	0	0	755928	0	755928	11914	377964	0	251976	0	251976	752211	125988	186	503952	755928	2990722	10742187	2532958	488281	0	
vect4_sp_div_priv_iter_8192_kernel	2	256	308499	8655	755569	1786546	357970	0	0	0	16	0	0	4207040	4207040	4207040	4207040	4207040	4207040	4207040	4207040	4207040	4207040	4207040	4207040	4207040	4207040	0	0	0	0	0	0	0	0	0	0	0	256	535960	0	0	0	0	755569	0	755569	11916	377784	0	251856	0	251856	752981	125928	203	503712	755569	2990722	10528564	2563476	488281	0	
vect4_sp_div_priv_iter_8192_kernel	3	256	309207	8694	758983	1793514	358680	0	0	0	24	0	0	6310560	6310560	6310560	6310560	6310560	6310560	6310560	6310560	6310560	6310560	6310560	6310560	6310560	6310560	0	0	0	0	0	0	0	0	0	0	0	384	536720	0	0	0	0	758983	0	758983	11926	379491	0	252994	0	252994	756254	126497	215	505988	758983	2960204	10650634	2563476	549316	0	
vect4_sp_div_priv_iter_8192_kernel	4	256	309249	8803	768462	1793929	358715	0	0	0	32	0	0	6310928	6310928	6310928	6310928	6310928	6310928	6310928	6310928	6310928	6310928	6310928	6310928	6310928	6310928	0	0	0	0	0	0	0	0	0	0	0	512	535428	0	0	0	0	768462	0	768462	12041	384231	0	256154	0	256154	378777	128077	223	512308	768462	2929687	10681152	2563476	488281	0	
vect4_sp_div_priv_iter_8192_kernel	5	256	309874	8698	759332	1792840	359345	0	0	0	40	0	0	6311296	6311296	6311296	6311296	6311296	6311296	6311296	6311296	6311296	6311296	6311296	6311296	6311296	6311296	0	0	0	0	0	0	0	0	0	0	0	640	536952	0	0	0	0	759332	0	759332	12040	379666	0	253110	0	253110	754570	126555	236	506221	759332	2990722	10498046	2563476	488281	0	
vect4_sp_div_priv_iter_8192_kernel	6	256	310373	8721	761338	1799228	359977	0	0	0	48	0	0	6311664	6311664	6311664	6311664	6311664	6311664	6311664	6311664	6311664	6311664	6311664	6311664	6311664	6311664	0	0	0	0	0	0	0	0	0	0	0	768	537532	0	0	0	0	761338	0	761338	12383	380669	0	253779	0	253779	756816	126890	232	507558	761338	2990722	10711669	2563476	488281	0	
vect4_sp_div_priv_iter_8192_kernel	7	256	436040	10223	892495	2161533	491739	0	0	0	56	0	0	7373434	7373434	7373434	7373434	7373434	7373434	7373434	7373434	7373434	7373434	7373434	7373434	7373434	7373434	0	0	0	0	0	0	0	0	0	0	0	896	669728	0	0	0	0	892495	0	892495	13992	446247	0	297498	0	297498	890332	148749	235	594996	892495	2990722	10772704	2990722	488281	0	
vect4_sp_div_priv_iter_8192_kernel	8	256	437665	10318	900757	2161425	493535	0	0	0	64	0	0	8429064	8429064	8429064	8429064	8429064	8429064	8429064	8429064	8429064	8429064	8429064	8429064	8429064	8429064	0	0	0	0	0	0	0	0	0	0	0	1024	672200	0	0	0	0	900757	0	900757	14651	450379	0	300252	0	300252	898494	150126	239	600505	900757	2960204	10620117	2990722	488281	0	
vect4_sp_div_priv_iter_8192_kernel	9	256	439915	10237	893691	2171008	495609	0	0	0	72	0	0	9478292	9478292	9478292	9478292	9478292	9478292	9478292	9478292	9478292	9478292	9478292	9478292	9478292	9478292	0	0	0	0	0	0	0	0	0	0	0	1152	673532	0	0	0	0	893691	0	893691	14485	446845	0	297897	0	297897	892259	148948	256	595794	893691	2990722	10559081	3051757	488281	0	
vect4_sp_div_priv_iter_8192_kernel	10	256	557998	11667	1018447	2514703	619241	0	0	0	80	0	0	10518014	10518014	10518014	10518014	10518014	10518014	10518014	10518014	10518014	10518014	10518014	10518014	10518014	10518014	0	0	0	0	0	0	0	0	0	0	0	1280	796596	0	0	0	0	1018447	0	1018447	16085	509223	0	339482	0	339482	1013832	169741	252	678964	1018447	2990722	10650634	3479003	488281	0	
vect4_sp_div_priv_iter_8192_kernel	11	256	558539	11681	1019668	2515584	619880	0	0	0	88	0	0	11571092	11571092	11571092	11571092	11571092	11571092	11571092	11571092	11571092	11571092	11571092	11571092	11571092	11571092	0	0	0	0	0	0	0	0	0	0	0	1408	796604	0	0	0	0	1019668	0	1019668	16344	509834	0	339889	0	339889	1014437	169944	254	679778	1019668	3021239	10925292	3417968	549316	0	
vect4_sp_div_priv_iter_8192_kernel	12	256	559164	11758	1026446	2515836	620780	0	0	0	96	0	0	12617443	12617443	12617443	12617443	12617443	12617443	12617443	12617443	12617443	12617443	12617443	12617443	12617443	12617443	0	0	0	0	0	0	0	0	0	0	0	1536	797356	0	0	0	0	1026446	0	1026446	16190	513222	0	342148	0	342149	1021268	171074	266	684298	1026446	3051757	11230468	3479003	488281	0	
vect4_sp_div_priv_iter_8192_kernel	13	256	682914	13159	1148763	2868493	750067	0	0	0	104	0	0	13668559	13668559	13668559	13668559	13668559	13668559	13668559	13668559	13668559	13668559	13668559	13668559	13668559	13668559	0	0	0	0	0	0	0	0	0	0	0	1664	927216	0	0	0	0	1148763	0	1148763	18548	574382	0	382921	0	382921	1147929	191460	283	765842	1148763	3021239	10803222	3967285	488281	0	
vect4_sp_div_priv_iter_8192_kernel	14	256	683164	13171	1149783	2877848	750456	0	0	0	112	0	0	14720209	14720209	14720209	14720209	14720209	14720209	14720209	14720209	14720209	14720209	14720209	14720209	14720209	14720209	0	0	0	0	0	0	0	0	0	0	0	1792	927392	0	0	0	0	1149783	0	1149783	18501	574892	0	383261	0	383261	1149783	191631	299	766522	1149783	3051757	10955810	3906250	488281	0	
vect4_sp_div_priv_iter_8192_kernel	15	256	684288	13213	1153523	2884839	751470	0	0	0	120	0	0	15771218	15771218	15771218	15771218	15771218	15771218	15771218	15771218	15771218	15771218	15771218	15771218	15771218	15771218	0	0	0	0	0	0	0	0	0	0	0	1920	928980	0	0	0	0	1153523	0	1153523	18549	576761	0	384507	0	384508	1150713	192254	307	769015	1153523	3082274	11230468	3875732	488281	0	
vect4_sp_div_priv_iter_8192_kernel	16	256	807455	14796	1291679	3246758	880745	0	0	0	128	0	0	16824780	16824780	16824780	16824780	16824780	16824780	16824780	16824780	16824780	16824780	16824780	16824780	16824780	16824780	0	0	0	0	0	0	0	0	0	0	0	2048	1057892	0	0	0	0	1291679	0	1291679	20673	645840	0	430559	0	430560	1291679	215280	309	861119	1291679	3051757	11627197	4516601	518798	0	
vect4_sp_div_priv_iter_8192_kernel	17	256	807914	14673	1280950	3243199	881280	0	0	0	136	0	0	17877195	17877195	17877195	17877195	17877195	17877195	17877195	17877195	17877195	17877195	17877195	17877195	17877195	17877195	0	0	0	0	0	0	0	0	0	0	0	2176	1059136	0	0	0	0	1280950	0	1280950	20171	640475	0	426983	0	426983	1278950	213491	327	853966	1280950	3051757	11322021	4486083	488281	0	
vect4_sp_div_priv_iter_8192_kernel	18	256	808705	14745	1287241	3240045	881906	0	0	0	144	0	0	18930183	18930183	18930183	18930183	18930183	18930183	18930183	18930183	18930183	18930183	18930183	18930183	18930183	18930183	0	0	0	0	0	0	0	0	0	0	0	2304	1059492	0	0	0	0	1287241	0	1287241	20489	643620	0	429080	0	429080	1275087	214540	331	858160	1287241	3021239	11230468	4455566	549316	0	
vect4_sp_div_priv_iter_8192_kernel	19	256	933413	16193	1413655	3604300	1012558	0	0	0	152	0	0	19982213	19982213	19982213	19982213	19982213	19982213	19982213	19982213	19982213	19982213	19982213	19982213	19982213	19982213	0	0	0	0	0	0	0	0	0	0	0	2432	1189632	0	0	0	0	1413655	0	1413655	22128	706827	0	471218	0	471218	1409332	235609	346	942436	1413655	3051757	11199950	5004882	549316	0	
vect4_sp_div_priv_iter_8192_kernel	20	256	934246	16294	1422361	3606021	1013425	0	0	0	160	0	0	21033699	21033699	21033699	21033699	21033699	21033699	21033699	21033699	21033699	21033699	21033699	21033699	21033699	21033699	0	0	0	0	0	0	0	0	0	0	0	2560	1190276	0	0	0	0	1422361	0	1422361	22274	711181	0	474120	0	474120	700973	237060	366	948241	1422361	3112792	11596679	4943847	549316	0	
vect4_sp_div_priv_iter_8192_kernel	21	256	1188620	19198	1675938	4336704	1279890	0	0	0	168	0	0	22218114	22218114	22218114	22218114	22218114	22218114	22218114	22218114	22218114	22218114	22218114	22218114	22218114	22218114	0	0	0	0	0	0	0	0	0	0	0	2688	1457316	0	0	0	0	1675938	0	1675938	26379	837969	0	558645	0	558646	1671761	279323	376	1117292	1675938	4760741	17974853	5859375	701904	0	
vect4_sp_div_priv_iter_8192_kernel	22	256	1312162	20735	1810135	4699117	1409582	0	0	0	176	0	0	23271093	23271093	23271093	23271093	23271093	23271093	23271093	23271093	23271093	23271093	23271093	23271093	23271093	23271093	0	0	0	0	0	0	0	0	0	0	0	2816	1717904	0	0	0	0	1810135	0	1810135	29015	905067	0	603378	0	603378	1690730	301689	372	1206756	1810135	6378173	24200439	6225585	793457	0	
vect4_sp_div_priv_iter_8192_kernel	23	256	1439078	22285	1945421	5083700	1542341	0	0	0	184	0	0	24190975	24190975	24190975	24190975	24190975	24190975	24190975	24190975	24190975	24190975	24190975	24190975	24190975	24190975	0	0	0	0	0	0	0	0	0	0	0	2944	1785440	0	0	0	0	1945421	0	1945421	30984	972710	0	648473	0	648474	1944243	324237	384	1296947	1945421	6439208	24108886	6835937	793457	0	
vect4_sp_div_priv_iter_8192_kernel	24	256	1563827	24270	2118766	5550733	1672859	0	0	0	192	0	0	25238211	25238211	25238211	25238211	25238211	25238211	25238211	25238211	25238211	25238211	25238211	25238211	25238211	25238211	0	0	0	0	0	0	0	0	0	0	0	3072	1851172	0	0	0	0	2118766	0	2118766	33689	1059383	0	706255	0	706255	2118505	353127	380	1412510	2118766	6652832	25177001	7537841	793457	0	
