kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect2_sp_sub_iter_1024_kernel	1	1	156249	6946	606288	1366169	198509	0	0	0	1	0	0	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	0	0	0	0	0	0	0	0	0	0	0	2049	269592	0	0	0	0	606288	0	606288	9473	303144	0	202096	0	202096	606288	101048	174	404192	606288	0	0	1892089	0	0	
vect2_sp_sub_iter_1024_kernel	1	2	156249	6856	598519	1351818	198368	0	0	0	1	0	0	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	0	0	0	0	0	0	0	0	0	0	0	2049	268672	0	0	0	0	598519	0	598519	9352	299259	0	199507	0	199506	598519	99753	194	399013	598519	0	0	1953125	0	0	
vect2_sp_sub_iter_1024_kernel	1	4	155749	6025	525961	1165183	198544	0	0	0	1	0	0	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	0	0	0	0	0	0	0	0	0	0	0	2049	528312	0	0	0	0	525961	0	525961	8218	262981	0	175321	0	175320	525961	87660	195	350640	525961	0	0	1647949	0	0	
vect2_sp_sub_iter_1024_kernel	1	8	156000	6842	597337	1345956	198482	0	0	0	1	0	0	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	8328	0	0	0	0	0	0	0	0	0	0	0	2049	268368	0	0	0	0	597337	0	597337	9333	298668	0	199112	0	199112	597337	99556	159	398225	597337	0	0	1953125	0	0	
vect2_sp_sub_iter_1024_kernel	1	16	162999	6196	540877	1194562	205444	0	0	0	1	0	0	16484	16484	16484	16484	16484	16484	16484	16484	16484	16484	16484	16484	16484	16484	0	0	0	0	0	0	0	0	0	0	0	4098	275784	0	0	0	0	540877	0	540877	8451	270438	0	180293	0	180292	0	90146	170	360585	540877	2685546	10009765	1770019	427246	0	
vect2_sp_sub_iter_1024_kernel	1	32	168416	6969	608383	1399621	211092	0	0	0	1	0	0	32796	32796	32796	32796	32796	32796	32796	32796	32796	32796	32796	32796	32796	32796	0	0	0	0	0	0	0	0	0	0	0	8196	526312	0	0	0	0	608383	0	608383	9506	304191	0	202794	0	202794	608383	101397	180	405589	608383	0	0	1892089	0	0	
vect2_sp_sub_iter_1024_kernel	1	64	168582	6190	540328	1203746	211393	0	0	0	2	0	0	65592	65592	65592	65592	65592	65592	65592	65592	65592	65592	65592	65592	65592	65592	0	0	0	0	0	0	0	0	0	0	0	16392	533288	0	0	0	0	540328	0	540328	8442	270164	0	180109	0	180109	540328	90055	183	360218	540328	0	0	1770019	0	0	
vect2_sp_sub_iter_1024_kernel	1	128	168083	7078	617889	1406593	210612	0	0	0	4	0	0	131184	131184	131184	131184	131184	131184	131184	131184	131184	131184	131184	131184	131184	131184	0	0	0	0	0	0	0	0	0	0	0	32784	280096	0	0	0	0	617889	0	617889	9654	308945	0	205963	0	205963	617889	102981	176	411926	617889	2868652	10498046	2075195	488281	0	
vect2_sp_sub_iter_1024_kernel	1	256	183416	7176	626474	1429859	227509	0	0	0	8	0	0	262368	262368	262368	262368	262368	262368	262368	262368	262368	262368	262368	262368	262368	262368	0	0	0	0	0	0	0	0	0	0	0	65568	554864	0	0	0	0	626474	0	626474	9789	313237	0	208824	0	208825	626474	104413	626474	417649	626474	0	0	1892089	0	0	
vect2_sp_sub_iter_1024_kernel	2	256	201666	7541	658303	1520546	246186	0	0	0	16	0	0	524736	524736	524736	524736	524736	524736	524736	524736	524736	524736	524736	524736	524736	524736	0	0	0	0	0	0	0	0	0	0	0	131136	315544	0	0	0	0	658303	0	658303	10286	329152	0	219434	0	219435	658303	109717	190	438869	658303	0	0	2075195	0	0	
vect2_sp_sub_iter_1024_kernel	3	256	222499	7674	669903	1548036	267565	0	0	0	24	0	0	787104	787104	787104	787104	787104	787104	787104	787104	787104	787104	787104	787104	787104	787104	0	0	0	0	0	0	0	0	0	0	0	196704	337208	0	0	0	0	669903	0	669903	10468	334951	0	223301	0	223301	669903	111650	186	446603	669903	0	0	2136230	0	0	
vect2_sp_sub_iter_1024_kernel	4	256	220416	6822	595582	1354641	265658	0	0	0	32	0	0	787440	787440	787440	787440	787440	787440	787440	787440	787440	787440	787440	787440	787440	787440	0	0	0	0	0	0	0	0	0	0	0	262272	606440	0	0	0	0	595582	0	595582	9306	297791	0	198527	0	198527	595582	99264	1717	397054	595582	0	0	2197265	0	0	
