kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect8_sp_add_kernel	1	1	4333	1134403443	289772	600212	42323	0	0	0	1	0	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	289772	0	289772	18109	144886	0	96591	0	96590	289772	48295	472	193181	289772	0	0	1586914	0	0	
vect8_sp_add_kernel	1	2	4500	1135691095	295622	610864	42924	0	0	0	1	0	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	0	0	0	0	0	0	0	0	0	0	0	6	110472	0	0	0	0	295622	0	295622	4619	147811	0	98541	4525	98541	295622	49271	498	197081	295622	0	0	1586914	0	0	
vect8_sp_add_kernel	1	4	4500	1137137667	293888	599155	42738	0	0	0	1	0	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	0	0	0	0	0	0	0	0	0	0	0	12	111384	0	0	0	0	293888	0	293888	4592	146944	0	97962	0	97963	293888	48982	293888	195925	293888	0	0	1525878	0	0	
vect8_sp_add_kernel	1	8	4166	1138291965	330334	709427	43070	0	0	0	1	0	0	78	78	78	78	78	78	78	78	78	78	78	78	78	78	0	0	0	0	0	0	0	0	0	0	0	24	139024	0	0	0	0	330334	0	330334	5162	165167	0	110111	0	110112	330334	55056	485	220223	330334	0	0	1708984	0	0	
vect8_sp_add_kernel	1	16	4250	1140112211	295933	616751	43265	0	0	0	1	0	0	146	146	146	146	146	146	146	146	146	146	146	146	146	146	0	0	0	0	0	0	0	0	0	0	0	48	111376	0	0	0	0	295933	0	295933	4624	147966	0	98645	0	98644	0	49322	485	197289	295933	4333496	15197753	1708984	549316	0	
vect8_sp_add_kernel	1	32	4584	1141601212	295721	609802	43045	0	0	0	1	0	0	282	282	282	282	282	282	282	282	282	282	282	282	282	282	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	295721	0	295721	4621	147861	0	98574	0	98574	295721	49287	458	197147	295721	4516601	14221191	1586914	488281	0	
vect8_sp_add_kernel	1	64	4667	1143280968	295180	605347	43099	0	0	0	2	0	0	564	564	564	564	564	564	564	564	564	564	564	564	564	564	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	295180	0	295180	5186	147590	0	98394	0	98393	0	49196	522	196787	295180	4333496	14831542	1953125	549316	0	
vect8_sp_add_kernel	1	128	5000	1144628462	296828	613982	43496	0	0	0	4	0	0	1128	1128	1128	1128	1128	1128	1128	1128	1128	1128	1128	1128	1128	1128	0	0	0	0	0	0	0	0	0	0	0	384	246408	0	0	0	0	296828	0	296828	4638	148414	0	98943	0	98942	296828	49471	536	197885	296828	0	0	1586914	0	0	
vect8_sp_add_kernel	1	256	6083	1146010982	300615	620294	44156	0	0	0	8	0	0	2256	2256	2256	2256	2256	2256	2256	2256	2256	2256	2256	2256	2256	2256	0	0	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	300615	0	300615	4698	150307	0	100205	0	100205	300615	50102	300615	200411	300615	0	0	1586914	0	0	
vect8_sp_add_kernel	2	256	8666	1147363356	301225	620313	46988	0	0	0	16	0	0	4512	4512	4512	4512	4512	4512	4512	4512	4512	4512	4512	4512	4512	4512	0	0	0	0	0	0	0	0	0	0	0	1536	361032	0	0	0	0	301225	0	301225	4707	150613	0	100408	0	100408	301225	50204	568	200816	301225	0	0	1586914	0	0	
