kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect16_dp_div_iter_1024_kernel	1	1	5500395	1926709433	6214051	17075782	5772376	0	0	0	1	0	0	956480	956480	956480	956480	956480	956480	956480	956480	956480	956480	956480	956480	956480	956480	0	0	0	0	0	0	0	0	0	0	0	8196	5971256	0	0	0	0	6214051	0	6214051	97094	3107026	0	2071350	0	2071351	6214051	1035675	327	4142701	6214051	21911621	70678710	18432617	1586914	0	
vect16_dp_div_iter_1024_kernel	1	2	5534562	1928019558	6231023	17231902	5786091	0	0	0	1	0	0	956480	956480	956480	956480	956480	956480	956480	956480	956480	956480	956480	956480	956480	956480	0	0	0	0	0	0	0	0	0	0	0	16392	5999640	0	0	0	0	6231023	0	6231023	97756	3115511	0	2077008	0	2077007	6231023	1038504	348	4154015	6231023	22277832	69641113	18615722	1892089	0	
vect16_dp_div_iter_1024_kernel	1	4	5504478	1929412854	6231386	17147638	5776764	0	0	0	1	0	0	956480	956480	956480	956480	956480	956480	956480	956480	956480	956480	956480	956480	956480	956480	0	0	0	0	0	0	0	0	0	0	0	32784	5991496	0	0	0	0	6231386	0	6231386	97366	3115693	0	2077129	0	2077128	6231386	1038564	6160052	4154257	6231386	22460937	72387695	18615722	1708984	0	
vect16_dp_div_iter_1024_kernel	1	8	7175222	1930917509	7974718	22003971	7504365	0	0	0	1	0	0	567360	567360	567360	567360	567360	567360	567360	567360	567360	567360	567360	567360	567360	567360	0	0	0	0	0	0	0	0	0	0	0	65568	0	0	0	0	0	7974718	0	7974718	125455	3987359	0	2658240	0	2658239	7958956	1329119	364	5316479	7974718	24963378	78979492	20019531	1892089	0	
vect16_dp_div_iter_1024_kernel	1	16	7207221	1932453823	7957703	22068339	7515637	0	0	0	2	0	0	1134720	1134720	1134720	1134720	1134720	1134720	1134720	1134720	1134720	1134720	1134720	1134720	1134720	1134720	0	0	0	0	0	0	0	0	0	0	0	131136	7731688	0	0	0	0	7957703	0	7957703	124393	3978851	0	2652567	0	2652568	7957703	1326284	7858760	5305136	7957703	28259277	88623046	20507812	2136230	0	
vect16_dp_div_iter_1024_kernel	1	32	7171805	1934036996	7952297	21990824	7504314	0	0	0	4	0	0	2269440	2269440	2269440	2269440	2269440	2269440	2269440	2269440	2269440	2269440	2269440	2269440	2269440	2269440	0	0	0	0	0	0	0	0	0	0	0	262272	7720360	0	0	0	0	7952297	0	7952297	124255	3976149	0	2650765	0	2650766	0	1325383	336	5301531	7952297	28686523	88195800	19897460	1953125	0	
vect16_dp_div_iter_1024_kernel	1	64	7173055	1935482952	7948254	21989288	7505791	0	0	0	8	0	0	4538880	4538880	4538880	4538880	4538880	4538880	4538880	4538880	4538880	4538880	4538880	4538880	4538880	4538880	0	0	0	0	0	0	0	0	0	0	0	524544	0	0	0	0	0	7948254	0	7948254	124480	3974127	0	2649418	0	2649418	7948254	1324709	350	5298836	7948254	30029296	92285156	20019531	2136230	0	
vect16_dp_div_iter_1024_kernel	1	128	7208055	1936825404	8003668	22064935	7561599	0	0	0	16	0	0	9077760	9077760	9077760	9077760	9077760	9077760	9077760	9077760	9077760	9077760	9077760	9077760	9077760	9077760	0	0	0	0	0	0	0	0	0	0	0	1049088	0	0	0	0	0	8003668	0	8003668	125058	4001834	0	2667889	0	2667890	8003668	1333945	589	5335779	8003668	31860351	102355957	20996093	2258300	0	
vect16_dp_div_iter_1024_kernel	1	256	7472721	1938314523	8248328	22880352	7797433	0	0	0	32	0	0	21753968	21753968	21753968	21753968	21753968	21753968	21753968	21753968	21753968	21753968	21753968	21753968	21753968	21753968	0	0	0	0	0	0	0	0	0	0	0	2098176	8013848	0	0	0	0	8248328	0	8248328	128882	4124164	0	2749442	0	2749443	0	1374722	387	5498885	8248328	31555175	104858398	20446777	2258300	0	
vect16_dp_div_iter_1024_kernel	2	256	7878552	1939900391	8691781	24041978	8243203	0	0	0	64	0	0	46975320	46975320	46975320	46975320	46975320	46975320	46975320	46975320	46975320	46975320	46975320	46975320	46975320	46975320	0	0	0	0	0	0	0	0	0	0	0	4196352	9246264	0	0	0	0	8691781	0	8691781	135810	4345891	0	2897260	8176134	2897260	8691781	1448630	361	5794520	8691781	33447265	114135742	20996093	2136230	0	
vect16_dp_div_iter_1024_kernel	3	256	8352050	1941778786	9201440	25402375	8749604	0	0	0	96	0	0	70266038	70266038	70266038	70266038	70266038	70266038	70266038	70266038	70266038	70266038	70266038	70266038	70266038	70266038	0	0	0	0	0	0	0	0	0	0	0	6294528	8951280	0	0	0	0	9201440	0	9201440	144340	4600720	0	3067146	0	3067147	9201440	1533573	406	6134294	9201440	39978027	135131835	20935058	2441406	0	
vect16_dp_div_iter_1024_kernel	4	256	10327209	1943056815	11260235	31189539	10807841	0	0	0	128	0	0	94204788	94204788	94204788	94204788	94204788	94204788	94204788	94204788	94204788	94204788	94204788	94204788	94204788	94204788	0	0	0	0	0	0	0	0	0	0	0	8392704	10977464	0	0	0	0	11260235	0	11260235	175943	5630118	0	3753412	0	3753411	11118191	1876705	431	7506823	11260235	49316406	168762207	22705078	2868652	0	
vect16_dp_div_iter_1024_kernel	5	256	11577038	1944841460	12538327	34780466	12091857	0	0	0	160	0	0	122390878	122390878	122390878	122390878	122390878	122390878	122390878	122390878	122390878	122390878	122390878	122390878	122390878	122390878	0	0	0	0	0	0	0	0	0	0	0	10490880	12309016	0	0	0	0	12538327	0	12538327	196179	6269164	0	4179442	0	4179442	12538327	2089721	12444528	8358884	12538327	53710937	186218261	23254394	3112792	0	
vect16_dp_div_iter_1024_kernel	6	256	21828329	1946170863	23203946	64517430	22752300	0	0	0	192	0	0	145803132	145803132	145803132	145803132	145803132	145803132	145803132	145803132	145803132	145803132	145803132	145803132	145803132	145803132	0	0	0	0	0	0	0	0	0	0	0	12589056	22969344	0	0	0	0	23203946	0	23203946	363126	11601973	0	7734648	0	7734649	23203946	3867325	393	15469297	23203946	91125488	306396484	34179687	5676269	0	
vect16_dp_div_iter_1024_kernel	7	256	22657910	1947848580	24064699	67086268	23542732	0	0	0	224	0	0	169982692	169982692	169982692	169982692	169982692	169982692	169982692	169982692	169982692	169982692	169982692	169982692	169982692	169982692	0	0	0	0	0	0	0	0	0	0	0	14687232	0	0	0	0	0	24064699	0	24064699	376554	12032350	0	8021567	0	8021566	24064699	4010783	442	16043132	24064699	95397949	312194824	33935546	6042480	0	
vect16_dp_div_iter_1024_kernel	8	256	22919492	1949405024	24329249	67778958	23978548	0	0	0	256	0	0	194286598	194286598	194286598	194286598	194286598	194286598	194286598	194286598	194286598	194286598	194286598	194286598	194286598	194286598	0	0	0	0	0	0	0	0	0	0	0	16785408	24071728	0	0	0	0	24329249	0	24329249	380149	12164625	0	8109750	0	8109750	24309390	4054875	383	16219499	24329249	99731445	350646972	36804199	5737304	0	
vect16_dp_div_iter_1024_kernel	9	256	23102491	1950974588	24545365	68308352	24071519	0	0	0	288	0	0	218968896	218968896	218968896	218968896	218968896	218968896	218968896	218968896	218968896	218968896	218968896	218968896	218968896	218968896	0	0	0	0	0	0	0	0	0	0	0	18883584	0	0	0	0	0	24545365	0	24545365	383525	12272682	0	8181788	0	8181789	24545365	4090895	440	16363577	24545365	104003906	360351562	36315917	6042480	0	
vect16_dp_div_iter_1024_kernel	10	256	23081158	1952756753	24549664	68216954	24076805	0	0	0	320	0	0	244497454	244497454	244497454	244497454	244497454	244497454	244497454	244497454	244497454	244497454	244497454	244497454	244497454	244497454	0	0	0	0	0	0	0	0	0	0	0	20981760	24292312	0	0	0	0	24549664	0	24549664	383591	12274832	0	8183222	0	8183221	24549664	4091610	403	16366443	24549664	102050781	349487304	36071777	5737304	0	
