kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect8_sp_load_store_iter_1024_kernel	1	1	384707	9307	812503	1983063	437998	0	0	0	1	0	0	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	0	0	0	0	0	0	0	0	0	0	0	4096	1205884	0	0	0	0	812503	0	812503	12695	406251	0	270834	0	270834	0	135417	178	541669	812503	2807617	10375976	2807617	488281	0	
vect8_sp_load_store_iter_1024_kernel	1	2	384581	9304	812181	1978785	437908	0	0	0	1	0	0	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	0	0	0	0	0	0	0	0	0	0	0	4096	1113456	0	0	0	0	812181	0	812181	12690	406090	0	270727	0	270727	0	135364	182	541454	812181	2838134	10345458	2929687	549316	0	
vect8_sp_load_store_iter_1024_kernel	1	4	384582	9289	810928	1975321	437716	0	0	0	1	0	0	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	0	0	0	0	0	0	0	0	0	0	0	8192	1153164	0	0	0	0	810928	0	810928	12670	405464	0	270309	0	270309	0	135154	180	540619	810928	2807617	10284423	2868652	488281	0	
vect8_sp_load_store_iter_1024_kernel	1	8	384374	9350	816270	1991998	437367	0	0	0	1	0	0	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	16464	0	0	0	0	0	0	0	0	0	0	0	16384	1126480	0	0	0	0	816270	0	816270	12754	408135	0	272090	0	272090	0	136045	183	544180	816270	2777099	9948730	2777099	549316	0	
vect8_sp_load_store_iter_1024_kernel	1	16	386040	9363	817373	1993759	439243	0	0	0	1	0	0	32876	32876	32876	32876	32876	32876	32876	32876	32876	32876	32876	32876	32876	32876	0	0	0	0	0	0	0	0	0	0	0	32768	1278684	0	0	0	0	817373	0	817373	12771	408686	0	272458	0	272458	0	136229	181	544915	817373	2807617	10253905	2929687	549316	0	
vect8_sp_load_store_iter_1024_kernel	1	32	389749	9345	815779	1994453	442958	0	0	0	1	0	0	65700	65700	65700	65700	65700	65700	65700	65700	65700	65700	65700	65700	65700	65700	0	0	0	0	0	0	0	0	0	0	0	65536	913856	0	0	0	0	815779	0	815779	12746	407889	0	271926	0	271926	812734	135963	196	543852	815779	1312255	5004882	2838134	244140	0	
vect8_sp_load_store_iter_1024_kernel	1	64	390040	9396	820235	2003554	443427	0	0	0	2	0	0	131400	131400	131400	131400	131400	131400	131400	131400	131400	131400	131400	131400	131400	131400	0	0	0	0	0	0	0	0	0	0	0	131072	856592	0	0	0	0	820235	0	820235	12835	410118	0	273412	0	273411	816864	136706	182	546823	820235	1373291	4791259	2929687	244140	0	
vect8_sp_load_store_iter_1024_kernel	1	128	386832	9346	815933	1989981	440196	0	0	0	4	0	0	262800	262800	262800	262800	262800	262800	262800	262800	262800	262800	262800	262800	262800	262800	0	0	0	0	0	0	0	0	0	0	0	262144	578208	0	0	0	0	815933	0	815933	12749	407966	0	271978	0	271977	811079	135989	191	543955	815933	2746582	9918212	2868652	518798	0	
vect8_sp_load_store_iter_1024_kernel	1	256	404999	9610	838909	2049619	459615	0	0	0	8	0	0	525600	525600	525600	525600	525600	525600	525600	525600	525600	525600	525600	525600	525600	525600	0	0	0	0	0	0	0	0	0	0	0	524288	638492	0	0	0	0	838909	0	838909	13123	419454	0	279636	0	279636	416609	139818	200	559272	838909	2746582	10101318	2990722	518798	0	
vect8_sp_load_store_iter_1024_kernel	2	256	519956	11017	961722	2392148	579659	0	0	0	16	0	0	1051200	1051200	1051200	1051200	1051200	1051200	1051200	1051200	1051200	1051200	1051200	1051200	1051200	1051200	0	0	0	0	0	0	0	0	0	0	0	1048576	789544	0	0	0	0	961722	0	961722	15027	480860	0	320574	0	320573	0	160287	217	641148	961722	2685546	10131835	3417968	549316	0	
vect8_sp_load_store_iter_1024_kernel	3	256	620914	12209	1065816	2680259	685272	0	0	0	24	0	0	1576800	1576800	1576800	1576800	1576800	1576800	1576800	1576800	1576800	1576800	1576800	1576800	1576800	1576800	0	0	0	0	0	0	0	0	0	0	0	1572864	831820	0	0	0	0	1065816	0	1065816	16689	532908	0	355272	0	355272	1062972	177635	232	710544	1065816	2868652	10894774	3814696	549316	0	
vect8_sp_load_store_iter_1024_kernel	4	256	771997	13998	1221918	3118466	843835	0	0	0	32	0	0	1577136	1577136	1577136	1577136	1577136	1577136	1577136	1577136	1577136	1577136	1577136	1577136	1577136	1577136	0	0	0	0	0	0	0	0	0	0	0	2097152	954808	0	0	0	0	1221918	0	1221918	19092	610959	0	407306	0	407306	1216103	203653	247	814612	1221918	2899169	11657714	4272460	549316	0	
vect8_sp_load_store_iter_1024_kernel	5	256	921163	15849	1383616	3561992	999595	0	0	0	40	0	0	1577472	1577472	1577472	1577472	1577472	1577472	1577472	1577472	1577472	1577472	1577472	1577472	1577472	1577472	0	0	0	0	0	0	0	0	0	0	0	2621440	1122928	0	0	0	0	1383616	0	1383616	21687	691808	0	461205	0	461205	1380661	230602	260	922410	1383616	2868652	12390136	4821777	549316	0	
vect8_sp_load_store_iter_1024_kernel	6	256	1055287	17421	1520802	3944796	1140050	0	0	0	48	0	0	1577808	1577808	1577808	1577808	1577808	1577808	1577808	1577808	1577808	1577808	1577808	1577808	1577808	1577808	0	0	0	0	0	0	0	0	0	0	0	3145728	1261572	0	0	0	0	1520802	0	1520802	23782	760401	0	506934	0	506934	0	253467	269	1013868	1520802	3051757	12329101	5462646	518798	0	
vect8_sp_load_store_iter_1024_kernel	7	256	1265037	19900	1737235	4547389	1359945	0	0	0	56	0	0	1840571	1840571	1840571	1840571	1840571	1840571	1840571	1840571	1840571	1840571	1840571	1840571	1840571	1840571	0	0	0	0	0	0	0	0	0	0	0	3670016	1481020	0	0	0	0	1737235	0	1737235	27165	868617	0	579079	0	579078	1736430	289539	303	1158157	1737235	2990722	12390136	6164550	549316	0	
vect8_sp_load_store_iter_1024_kernel	8	256	1446786	22093	1928671	5077011	1550523	0	0	0	64	0	0	2103301	2103301	2103301	2103301	2103301	2103301	2103301	2103301	2103301	2103301	2103301	2103301	2103301	2103301	0	0	0	0	0	0	0	0	0	0	0	4194304	1754824	0	0	0	0	1928671	0	1928671	30156	964335	0	642890	0	642890	0	321445	324	1285780	1928671	6072997	23712157	6805419	793457	0	
vect8_sp_load_store_iter_1024_kernel	9	256	1581036	24566	2144513	5681091	1690872	0	0	0	72	0	0	2366191	2366191	2366191	2366191	2366191	2366191	2366191	2366191	2366191	2366191	2366191	2366191	2366191	2366191	0	0	0	0	0	0	0	0	0	0	0	4718592	1838132	0	0	0	0	2144513	0	2144513	33547	1072256	0	714838	0	714837	2143320	357419	327	1429675	2144513	6347655	25451660	7507324	793457	0	
vect8_sp_load_store_iter_1024_kernel	10	256	1775576	26903	2348524	6244559	1894940	0	0	0	80	0	0	2628449	2628449	2628449	2628449	2628449	2628449	2628449	2628449	2628449	2628449	2628449	2628449	2628449	2628449	0	0	0	0	0	0	0	0	0	0	0	5242880	1982108	0	0	0	0	2348524	0	2348524	36696	1174262	0	782841	0	782841	2346357	391420	360	1565683	2348524	6713867	28503417	8026122	885009	0	
vect8_sp_load_store_iter_1024_kernel	11	256	1970284	29222	2551066	6809015	2098716	0	0	0	88	0	0	2890922	2890922	2890922	2890922	2890922	2890922	2890922	2890922	2890922	2890922	2890922	2890922	2890922	2890922	0	0	0	0	0	0	0	0	0	0	0	5767168	2208348	0	0	0	0	2551066	0	2551066	39894	1275533	0	850355	0	850355	1271091	425178	362	1700710	2551066	6835937	27893066	8422851	793457	0	
